,Unnamed: 0,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,game_date,hscore,rscore,date,home,road,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linel1,lineray1,lineray2,linedunk,lineadj,lineavgadj,linegabe
452,451,"Wed, Jan 4, 2006",Box Score,Seattle SuperSonics,101,Chicago Bulls,97,,,2006-01-04 00:00:00,97,101,1/4/2006,Chicago,Seattle,3.5,3.25,3.22,2.65,3.99,3,1,5.3,1.5,3.02,3.19,2.5,6.5,2.8,4.1,3.3,.
453,452,"Wed, Jan 4, 2006",Box Score,Indiana Pacers,86,Denver Nuggets,106,,,2006-01-04 00:00:00,106,86,1/4/2006,Denver,Indiana,6.5,-0.97,-0.39,-0.41,-0.57,6.5,0.2,2.3,-0.6,1.43,1.58,-15,1,2.9,8.11,1.15,.
454,453,"Wed, Jan 4, 2006",Box Score,Cleveland Cavaliers,91,Milwaukee Bucks,84,,,2006-01-04 00:00:00,84,91,1/4/2006,Milwaukee,Cleveland,-2.5,-3.22,-0.07,1.92,-2.16,-2.5,-1.53,0.1,-1.5,-11.64,-11.78,-12,1,-3.2,-2.65,-3.12,.
455,454,"Wed, Jan 4, 2006",Box Score,Dallas Mavericks,78,Minnesota Timberwolves,91,,,2006-01-04 00:00:00,91,78,1/4/2006,Minnesota,Dallas,-1,-1.1,-2.62,-4.61,-0.89,-2.5,-0.44,-0.2,-1.8,-6.03,-5.99,5.5,1,-2.4,-1.04,-0.91,.
456,455,"Wed, Jan 4, 2006",Box Score,Miami Heat,92,New Orleans/Oklahoma City Hornets,107,,,2006-01-04 00:00:00,107,92,1/4/2006,New orleans,Miami,-7,-4.15,-1.32,-0.48,-2.2,-6,-2.44,-3.5,-2.3,-13.31,-13.36,-7,-1,-5.1,-7.41,-5.98,.
457,456,"Wed, Jan 4, 2006",Box Score,Philadelphia 76ers,85,Phoenix Suns,105,,,2006-01-04 00:00:00,105,85,1/4/2006,Phoenix,Philadelphia,7,6.12,6.76,5.64,8.32,7,4.25,9.2,4.8,2.61,2.6,3,10,7.3,7.28,5.13,.
458,457,"Wed, Jan 4, 2006",Box Score,Portland Trail Blazers,75,San Antonio Spurs,106,,,2006-01-04 00:00:00,106,75,1/4/2006,San Antonio,Portland,15,12.09,14.7,14.04,15.66,14,8.41,16.6,9.7,7.27,7.11,4.5,20,12.6,15.66,12.71,.
459,458,"Wed, Jan 4, 2006",Box Score,Orlando Magic,97,Toronto Raptors,121,,,2006-01-04 00:00:00,121,97,1/4/2006,Toronto,Orlando,-1,-0.67,-0.63,-0.78,-0.49,-1.5,0.46,5.1,0.1,-2.21,-1.9,-4,-5.5,1.3,-4.94,-4.3,.
460,459,"Thu, Jan 5, 2006",Box Score,Houston Rockets,90,Cleveland Cavaliers,81,,,2006-01-05 00:00:00,81,90,1/5/2006,Cleveland,Houston,6.5,10.5,9.31,9.21,9.6,8.5,5.89,7.3,5.8,17.38,17.47,17.5,8,13.8,7.28,11.42,.
461,460,"Thu, Jan 5, 2006",Box Score,Indiana Pacers,99,Golden State Warriors,89,,,2006-01-05 00:00:00,89,99,1/5/2006,Golden State,Indiana,8,-0.69,0.29,1.84,-1.4,8.5,0.3,2.3,-0.4,1.09,0.19,-15,1,4.1,9.32,1.01,.
462,461,"Fri, Jan 6, 2006",Box Score,Atlanta Hawks,103,Boston Celtics,98,,,2006-01-06 00:00:00,98,103,1/6/2006,Boston,Atlanta,7.5,6.29,6.63,7.12,6.19,7.5,4.45,9.6,4.5,1.68,1.95,4.03,12,7,7.3,6.1,.
463,462,"Fri, Jan 6, 2006",Box Score,Dallas Mavericks,114,Denver Nuggets,112,OT,,2006-01-06 00:00:00,112,114,1/6/2006,Denver,Dallas,-2.5,1.5,-2.5,-4.14,-1.02,-2.5,0.1,1.4,-1.4,3.93,3.94,12.74,2.5,-0.6,-1.38,3.41,.
464,463,"Fri, Jan 6, 2006",Box Score,Seattle SuperSonics,85,Detroit Pistons,97,,,2006-01-06 00:00:00,97,85,1/6/2006,Detroit,Seattle,11.5,13.19,13.87,14.79,14.0,10,7.43,13.0,8.9,13.42,14.49,17.07,17,13.1,15.02,15.36,.
465,464,"Fri, Jan 6, 2006",Box Score,Philadelphia 76ers,93,Los Angeles Lakers,119,,,2006-01-06 00:00:00,119,93,1/6/2006,LA Lakers,Philadelphia,4.5,3.79,3.29,2.74,3.84,5.5,2.63,6.2,2.6,1.16,1.16,6.66,3,5.3,4.49,2.5,.
466,465,"Fri, Jan 6, 2006",Box Score,Utah Jazz,65,Memphis Grizzlies,87,,,2006-01-06 00:00:00,87,65,1/6/2006,Memphis,Utah,7.5,6.66,7.58,6.77,8.47,9,4.74,8.7,5.1,7.36,7.67,3.79,7.5,7.5,6.72,6.34,.
467,466,"Fri, Jan 6, 2006",Box Score,Chicago Bulls,105,Milwaukee Bucks,91,,,2006-01-06 00:00:00,91,105,1/6/2006,Milwaukee,Chicago,5.5,5.37,6.56,7.54,5.73,5.5,3.41,5.1,3.2,7.75,7.54,5.31,4.5,5.8,3.93,3.87,.
468,467,"Fri, Jan 6, 2006",Box Score,Orlando Magic,106,New Jersey Nets,113,,,2006-01-06 00:00:00,113,106,1/6/2006,New Jersey,Orlando,8,9.06,7.18,6.47,8.0,8,4.51,11.0,4.7,15.4,15.38,20.22,2.5,8.7,6.65,8.84,.
469,468,"Fri, Jan 6, 2006",Box Score,Portland Trail Blazers,80,New Orleans/Oklahoma City Hornets,90,,,2006-01-06 00:00:00,90,80,1/6/2006,New orleans,Portland,7.5,7.7,7.13,7.03,7.5,7.5,4.31,7.9,4.6,4.87,4.76,12.73,12,8.4,9.84,8.96,.
470,469,"Fri, Jan 6, 2006",Box Score,Washington Wizards,92,New York Knicks,113,,,2006-01-06 00:00:00,113,92,1/6/2006,New York,Washington,1,1.28,-0.89,-1.13,-0.73,1.5,0.51,3.1,-0.6,2.73,2.3,3.4,3,1.2,-0.35,0.15,.
471,470,"Fri, Jan 6, 2006",Box Score,Miami Heat,93,Phoenix Suns,111,,,2006-01-06 00:00:00,111,93,1/6/2006,Phoenix,Miami,1,3.37,4.8,4.12,5.97,.,3.23,6.3,3.6,4.46,4.41,-1.56,5,-0.8,1.7,2.88,.
472,471,"Fri, Jan 6, 2006",Box Score,Los Angeles Clippers,114,Sacramento Kings,118,,,2006-01-06 00:00:00,118,114,1/6/2006,Sacramento,LA Clippers,-1,3.37,-1.17,-1.8,-0.57,-1,1.51,4.8,0,6.8,6.87,13.56,4,2,-1.73,3.01,.
473,472,"Fri, Jan 6, 2006",Box Score,Minnesota Timberwolves,77,San Antonio Spurs,83,,,2006-01-06 00:00:00,83,77,1/6/2006,San Antonio,Minnesota,9,9.78,8.46,9.47,7.38,10,4.91,11.8,5,14.98,14.89,15.99,8,10.5,10.06,11.44,.
474,473,"Fri, Jan 6, 2006",Box Score,Houston Rockets,92,Toronto Raptors,112,,,2006-01-06 00:00:00,112,92,1/6/2006,Toronto,Houston,1,3,-0.86,-0.42,-1.28,2.5,0.74,0.7,-0.6,8.62,8.73,20.41,-5,3.8,-2.09,-0.47,.
475,474,"Sat, Jan 7, 2006",Box Score,New Orleans/Oklahoma City Hornets,93,Atlanta Hawks,101,,,2006-01-07 00:00:00,101,93,1/7/2006,Atlanta,New orleans,3.5,-0.57,-2.42,-3.56,-1.29,1,-0.46,2.3,-1,2.36,2.63,-2.42,-5,3.9,2.87,0.37,.
476,475,"Sat, Jan 7, 2006",Box Score,Memphis Grizzlies,82,Chicago Bulls,111,,,2006-01-07 00:00:00,111,82,1/7/2006,Chicago,Memphis,-2.5,-3.3,-4.37,-3.56,-5.27,-1.5,-2.8,0.8,-3,-6.56,-6.58,-5.13,-0.5,-3.7,-5.86,-6.25,.
477,476,"Sat, Jan 7, 2006",Box Score,Milwaukee Bucks,88,Cleveland Cavaliers,96,,,2006-01-07 00:00:00,96,88,1/7/2006,Cleveland,Milwaukee,7.5,9.36,6.33,4.07,8.74,7.5,5.55,10.5,5.2,14.75,15.21,20.25,5,10.2,8.78,11.95,.
478,477,"Sat, Jan 7, 2006",Box Score,Minnesota Timberwolves,79,Dallas Mavericks,83,,,2006-01-07 00:00:00,83,79,1/7/2006,Dallas,Minnesota,6.5,5.96,6.9,8.88,5.17,7,3.41,9.5,4.3,8.05,8.26,2.34,5,7,7.33,6.87,.
479,478,"Sat, Jan 7, 2006",Box Score,Utah Jazz,94,Detroit Pistons,90,OT,,2006-01-07 00:00:00,90,94,1/7/2006,Detroit,Utah,12,10.72,12.79,13.4,13.32,11.5,7.54,12.8,8.3,9.52,11.08,5.99,14.5,11.1,12.95,12.22,.
480,479,"Sat, Jan 7, 2006",Box Score,Los Angeles Lakers,112,Los Angeles Clippers,109,,,2006-01-07 00:00:00,109,112,1/7/2006,LA Clippers,LA Lakers,0,-0.67,2.89,3.79,1.97,2,0.05,2.0,0.7,-8.97,-8.73,-9.08,9,-5.5,-3.94,-3.99,.
481,480,"Sat, Jan 7, 2006",Box Score,Charlotte Bobcats,92,Orlando Magic,108,,,2006-01-07 00:00:00,108,92,1/7/2006,Orlando,Charlotte,5,4.81,3.65,4.7,2.65,6,2.4,5.1,1.7,8.83,8.7,6.7,5,6.2,2.76,3.71,.
482,481,"Sat, Jan 7, 2006",Box Score,San Antonio Spurs,86,Phoenix Suns,91,,,2006-01-07 00:00:00,91,86,1/7/2006,Phoenix,San Antonio,-1,1.98,0.35,-0.94,2.25,-1.5,1.69,3.9,1.3,5.32,5.57,2.29,1,1,1.2,2.31,.
483,482,"Sat, Jan 7, 2006",Box Score,Boston Celtics,102,Washington Wizards,103,,,2006-01-07 00:00:00,103,102,1/7/2006,Washington,Boston,4,3.36,3.29,2.78,3.75,4,1.13,4.9,1.6,4,3.89,7.51,1,3.6,4.56,4.57,.
484,483,"Sun, Jan 8, 2006",Box Score,Denver Nuggets,92,Houston Rockets,90,,,2006-01-08 00:00:00,90,92,1/8/2006,Houston,Denver,2.5,-0.26,0.5,1.19,-0.23,3,-0.09,5.4,0.2,1.45,1.75,-10.23,-1.5,1.5,-0.28,-2.04,.
485,484,"Sun, Jan 8, 2006",Box Score,Seattle SuperSonics,116,New York Knicks,120,,,2006-01-08 00:00:00,120,116,1/8/2006,New York,Seattle,1.5,4.17,0.83,-0.91,2.6,2.5,1.23,3.3,0.3,9.49,5.01,12.85,4,4.7,2.3,4.48,.
486,485,"Sun, Jan 8, 2006",Box Score,Miami Heat,118,Portland Trail Blazers,89,,,2006-01-08 00:00:00,89,118,1/8/2006,Portland,Miami,-7.5,-6.81,-4.85,-3.58,-6.64,-8,-3.6,-4.4,-4.1,-4.23,-3.9,-19.63,-10,-5.1,-7.44,-7.32,.
487,486,"Sun, Jan 8, 2006",Box Score,Indiana Pacers,108,Sacramento Kings,83,,,2006-01-08 00:00:00,83,108,1/8/2006,Sacramento,Indiana,0,0.52,-1.77,-1.15,-2.63,.,-0.09,0.7,-1.3,-2.78,-2.71,5.91,2.5,3.5,0.51,1.28,.
488,487,"Sun, Jan 8, 2006",Box Score,New Jersey Nets,105,Toronto Raptors,104,,,2006-01-08 00:00:00,104,105,1/8/2006,Toronto,New Jersey,-2,-1.58,-2.48,-3.17,-1.84,-4.5,-0.77,0.8,-1.6,-0.28,0.42,-4.13,-5,1.8,-4.89,-4.76,.
489,488,"Mon, Jan 9, 2006",Box Score,Dallas Mavericks,104,Boston Celtics,102,,,2006-01-09 00:00:00,102,104,1/9/2006,Boston,Dallas,-4,-2.73,-5.49,-7.24,-4.22,-3.5,-1.81,-1.5,-3.5,1.2,1.36,-3.09,-3,-1.4,-5.83,-4.36,.
490,489,"Mon, Jan 9, 2006",Box Score,Toronto Raptors,104,Chicago Bulls,113,,,2006-01-09 00:00:00,113,104,1/9/2006,Chicago,Toronto,5.5,1.32,4.24,5.74,2.8,5.5,1.87,6.6,2.9,-9.11,-9.16,-7.69,8,0.8,1.5,-3.29,.
491,490,"Mon, Jan 9, 2006",Box Score,Indiana Pacers,90,Los Angeles Lakers,96,,,2006-01-09 00:00:00,96,90,1/9/2006,LA Lakers,Indiana,5,2.94,0.68,1.27,-0.22,5.5,1.29,3.2,0.8,5.37,5.49,6.87,0.5,7.4,3.83,3.46,.
492,491,"Mon, Jan 9, 2006",Box Score,Seattle SuperSonics,98,Philadelphia 76ers,107,,,2006-01-09 00:00:00,107,98,1/9/2006,Philadelphia,Seattle,6,4.15,4.74,4.16,5.44,6,3.03,6.6,3.2,4.27,4.64,0.89,4,5.8,.,.,.
493,492,"Mon, Jan 9, 2006",Box Score,Utah Jazz,97,Washington Wizards,89,,,2006-01-09 00:00:00,89,97,1/9/2006,Washington,Utah,3,-0.18,1.24,-0.14,2.68,3,1.03,3.3,0.5,0.49,0.21,-8.48,-1,0,-3.75,-7.24,.
494,493,"Tue, Jan 10, 2006",Box Score,Boston Celtics,98,Atlanta Hawks,94,,,2006-01-10 00:00:00,94,98,1/10/2006,Atlanta,Boston,2,2.01,0.04,0.49,-0.36,1.5,0.07,1.8,-0.2,4.99,5.13,8.89,-1,3.4,2.62,3.15,.
495,494,"Tue, Jan 10, 2006",Box Score,Houston Rockets,106,Charlotte Bobcats,111,2OT,,2006-01-10 00:00:00,111,106,1/10/2006,Charlotte,Houston,5,-0.03,0.76,0.32,1.03,6,0.49,0.3,0.2,4.35,4.41,-12.7,0.01,5.7,4.56,-1.94,.
496,495,"Tue, Jan 10, 2006",Box Score,New York Knicks,92,Cleveland Cavaliers,84,,,2006-01-10 00:00:00,84,92,1/10/2006,Cleveland,New York,9,8.17,11.07,11.13,11.36,9,6.4,10.5,7.2,8.38,12.46,-3.15,13,8.7,10.32,9.3,.
497,496,"Tue, Jan 10, 2006",Box Score,Phoenix Suns,137,Denver Nuggets,139,3OT,,2006-01-10 00:00:00,139,137,1/10/2006,Denver,Phoenix,-2.5,-2.92,-2.01,-2.04,-2.53,-3,-1.66,0.4,-2,-6.29,-5.9,-2.54,-8.5,-1.1,-4.46,-3.73,.
498,497,"Tue, Jan 10, 2006",Box Score,Orlando Magic,73,Los Angeles Clippers,90,,,2006-01-10 00:00:00,90,73,1/10/2006,LA Clippers,Orlando,5.5,2.49,6.18,6.07,6.28,6,2.68,7.4,3.9,-6.99,-6.65,-4.29,5,2.4,4.06,1.27,.
499,498,"Tue, Jan 10, 2006",Box Score,Sacramento Kings,85,Memphis Grizzlies,99,,,2006-01-10 00:00:00,99,85,1/10/2006,Memphis,Sacramento,8.5,8.74,8.86,9.19,8.56,8,5.06,9.1,5.8,17.7,17.95,8.53,7,7.7,6.86,6.68,.
500,499,"Tue, Jan 10, 2006",Box Score,Minnesota Timberwolves,92,Milwaukee Bucks,95,,,2006-01-10 00:00:00,95,92,1/10/2006,Milwaukee,Minnesota,1,0.77,2.23,4.54,-0.13,1.5,-0.29,1.7,-0.2,4.2,4.07,-1.13,-2,0.2,-1.25,-1.23,.
501,500,"Tue, Jan 10, 2006",Box Score,Detroit Pistons,96,New Orleans/Oklahoma City Hornets,86,,,2006-01-10 00:00:00,86,96,1/10/2006,New orleans,Detroit,-9,-4.93,-6.33,-7.29,-6.18,-8.5,-3.58,-3.3,-4.8,-1.42,-3.34,-0.97,-9.5,-7.3,-6.64,-3.31,.
502,501,"Tue, Jan 10, 2006",Box Score,New Jersey Nets,91,San Antonio Spurs,96,,,2006-01-10 00:00:00,96,91,1/10/2006,San Antonio,New Jersey,9,7.51,7.94,7.59,8.28,9,4.61,9.5,5.2,5.68,5.79,12.2,8,6.5,7.65,6.06,.
503,502,"Wed, Jan 11, 2006",Box Score,Miami Heat,110,Golden State Warriors,96,,,2006-01-11 00:00:00,96,110,1/11/2006,Golden State,Miami,-4.5,-1.58,0.05,1.16,-1.14,-4,-0.88,0.1,-0.7,-5.27,-3.11,-3.77,0.5,-4.2,-6.18,-3.22,.
504,503,"Wed, Jan 11, 2006",Box Score,Sacramento Kings,88,Houston Rockets,80,,,2006-01-11 00:00:00,80,88,1/11/2006,Houston,Sacramento,-3,4.56,2.92,2.11,3.68,-1.5,1.58,7.4,2.1,9.45,9.67,8.49,2,4.2,-8.19,0.19,.
505,504,"Wed, Jan 11, 2006",Box Score,Milwaukee Bucks,88,Indiana Pacers,112,,,2006-01-11 00:00:00,112,88,1/11/2006,Indiana,Milwaukee,7,6.88,4.69,2.47,7.19,7.5,4.86,12.2,4.7,10.75,11.23,2.33,8.5,8.9,8.05,9,.
506,505,"Wed, Jan 11, 2006",Box Score,Chicago Bulls,93,Minnesota Timberwolves,99,,,2006-01-11 00:00:00,99,93,1/11/2006,Minnesota,Chicago,5,3.52,5.28,3.45,7.24,4.5,3.56,5.7,3.4,2.02,2.24,-4.21,8,2.5,4.66,3.66,.
507,506,"Wed, Jan 11, 2006",Box Score,Dallas Mavericks,115,New York Knicks,117,OT,,2006-01-11 00:00:00,117,115,1/11/2006,New York,Dallas,-5,-0.9,-5.97,-8.41,-4.31,-4.5,-2.21,-1.9,-4.3,3.76,-0.07,12.19,-4,1.1,-5.06,-1.13,.
508,507,"Wed, Jan 11, 2006",Box Score,Utah Jazz,110,Philadelphia 76ers,102,,,2006-01-11 00:00:00,102,110,1/11/2006,Philadelphia,Utah,4.5,0.57,2.25,1.54,2.96,4.5,2.34,5.1,1.7,-0.47,-0.3,-10.86,1,1.8,3.48,1.48,.
509,508,"Wed, Jan 11, 2006",Box Score,Los Angeles Lakers,103,Portland Trail Blazers,113,,,2006-01-11 00:00:00,113,103,1/11/2006,Portland,LA Lakers,-5.5,-5.63,-5.14,-3.65,-7.31,-6,-4.14,-3.8,-4.5,-7.15,-6.95,-7.83,-6,-6.3,-8.97,-8.6,.
510,509,"Wed, Jan 11, 2006",Box Score,Orlando Magic,104,Seattle SuperSonics,113,,,2006-01-11 00:00:00,113,104,1/11/2006,Seattle,Orlando,5.5,2.16,2.59,2.97,2.1,4.5,1.76,6.9,2,2.73,3.03,-2.71,0.01,3.7,4.1,2.44,.
511,510,"Wed, Jan 11, 2006",Box Score,Charlotte Bobcats,86,Toronto Raptors,95,,,2006-01-11 00:00:00,95,86,1/11/2006,Toronto,Charlotte,8,8.34,2.23,2.52,2.03,5.5,2.73,6.6,1.6,17,17.34,31.74,0.01,10.8,5.63,7.43,.
512,511,"Wed, Jan 11, 2006",Box Score,Atlanta Hawks,72,Washington Wizards,103,,,2006-01-11 00:00:00,103,72,1/11/2006,Washington,Atlanta,6.5,3.27,5.85,6.05,5.68,6,2.91,7.6,3.3,1.28,1.1,-3.59,5,1.2,5.45,3.05,.
513,512,"Thu, Jan 12, 2006",Box Score,Cleveland Cavaliers,98,Los Angeles Lakers,99,,,2006-01-12 00:00:00,99,98,1/12/2006,LA Lakers,Cleveland,2.5,1.28,0.13,0.54,-0.49,3,0.79,5.5,1.1,4.23,4.46,-1.94,-2,3.8,4.47,2.97,.
514,513,"Thu, Jan 12, 2006",Box Score,Golden State Warriors,99,Phoenix Suns,112,,,2006-01-12 00:00:00,112,99,1/12/2006,Phoenix,Golden State,9,10.32,8.27,6.78,10.33,8,6.7,11.6,6.7,15.37,12.76,11.81,10,13.6,10.85,11.71,.
515,514,"Thu, Jan 12, 2006",Box Score,Detroit Pistons,83,San Antonio Spurs,68,,,2006-01-12 00:00:00,68,83,1/12/2006,San Antonio,Detroit,4.5,4.23,1.1,0.07,1.5,5.5,1.53,5.8,0.8,11.33,9.26,11.92,-0.5,5.6,5.79,5.79,.
516,515,"Fri, Jan 13, 2006",Box Score,Milwaukee Bucks,103,Charlotte Bobcats,102,,,2006-01-13 00:00:00,102,103,1/13/2006,Charlotte,Milwaukee,-4,0.71,-1.88,-4.0,0.0,-4,0.8,4.4,0.3,3.48,3.8,-3.71,1,4.1,-3.02,1.69,.
517,516,"Fri, Jan 13, 2006",Box Score,Washington Wizards,94,Indiana Pacers,85,,,2006-01-13 00:00:00,85,94,1/13/2006,Indiana,Washington,7.5,8.03,8.14,7.36,9.48,7,5.59,11.7,5.9,8.99,9.42,4.02,11.5,7.7,10.34,11.08,.
518,517,"Fri, Jan 13, 2006",Box Score,New Jersey Nets,69,Memphis Grizzlies,81,,,2006-01-13 00:00:00,81,69,1/13/2006,Memphis,New Jersey,4.5,3.72,5.25,5.12,5.37,4,3.28,5.0,3.6,-0.12,0.22,2.24,6.5,2.5,3.34,1.63,.
519,518,"Fri, Jan 13, 2006",Box Score,Denver Nuggets,89,Minnesota Timberwolves,103,,,2006-01-13 00:00:00,103,89,1/13/2006,Minnesota,Denver,6,1.82,2.31,2.67,1.87,6,1.8,4.1,2.1,-2.48,-2.34,-4.99,9.5,1.8,6.46,3.26,.
520,519,"Fri, Jan 13, 2006",Box Score,Sacramento Kings,76,New Orleans/Oklahoma City Hornets,90,,"at Norman, OK",2006-01-13 00:00:00,90,76,1/13/2006,New orleans,Sacramento,4.5,3.59,3.61,4.39,2.77,3.5,1.56,3.3,1.8,8.1,8.37,5.6,-0.5,5.3,3.86,1.93,.
521,520,"Fri, Jan 13, 2006",Box Score,Atlanta Hawks,94,New York Knicks,105,,,2006-01-13 00:00:00,105,94,1/13/2006,New York,Atlanta,7.5,7.45,6.13,5.63,6.57,7.5,3.99,8.9,3.5,12.46,8.69,12.39,6,7.6,7.07,7.23,.
522,521,"Fri, Jan 13, 2006",Box Score,Boston Celtics,124,Philadelphia 76ers,125,3OT,,2006-01-13 00:00:00,125,124,1/13/2006,Philadelphia,Boston,6.5,3.5,4.5,5.3,3.73,6,2.44,6.1,2.8,3.14,3.28,-0.08,3,5.1,6.57,4.39,.
523,522,"Fri, Jan 13, 2006",Box Score,Orlando Magic,108,Portland Trail Blazers,113,,,2006-01-13 00:00:00,113,108,1/13/2006,Portland,Orlando,5,-0.8,0.7,1.31,-0.59,1,-0.01,3.1,0.2,-0.27,-0.08,-8.38,-4,1.4,5.05,-0.45,.
524,523,"Fri, Jan 13, 2006",Box Score,Miami Heat,117,Seattle SuperSonics,104,,,2006-01-13 00:00:00,104,117,1/13/2006,Seattle,Miami,-9.5,-4.38,-2.61,-1.54,-3.8,-8,-2.22,-1.4,-2,-4.68,-4.72,-14.58,-4.5,-4.7,-11.59,-5.61,.
525,524,"Sat, Jan 14, 2006",Box Score,Washington Wizards,114,Atlanta Hawks,106,OT,,2006-01-14 00:00:00,106,114,1/14/2006,Atlanta,Washington,-2.5,0.47,-2.26,-1.96,-2.56,-1,-0.89,0.1,-1.1,0.53,0.69,9.59,1,-0.5,-2.03,1.36,.
526,525,"Sat, Jan 14, 2006",Box Score,Indiana Pacers,91,Chicago Bulls,89,,,2006-01-14 00:00:00,89,91,1/14/2006,Chicago,Indiana,2,1.42,-1.95,-0.31,-3.99,1,-1.35,1.1,-1.2,4.09,4.16,15.01,-2.5,1.9,1.97,2.02,.
527,526,"Sat, Jan 14, 2006",Box Score,New Jersey Nets,77,Dallas Mavericks,110,,,2006-01-14 00:00:00,110,77,1/14/2006,Dallas,New Jersey,7,4.13,6.06,7.53,5.11,6,3.35,7.2,4.4,2.61,2.77,-1.69,5.5,3.2,5.91,2.66,.
528,527,"Sat, Jan 14, 2006",Box Score,Charlotte Bobcats,91,Detroit Pistons,114,,,2006-01-14 00:00:00,114,91,1/14/2006,Detroit,Charlotte,16,14.96,15.65,18.89,13.83,15,9.45,16.1,10.4,15.15,16.92,19.78,16,15,15.28,15.03,.
529,528,"Sat, Jan 14, 2006",Box Score,Los Angeles Lakers,110,Golden State Warriors,104,,,2006-01-14 00:00:00,104,110,1/14/2006,Golden State,LA Lakers,2,1.57,0.53,1.42,-0.4,1,-0.57,2.2,-0.5,1.47,3.37,8.65,3,-1.1,-1.56,-0.99,.
530,529,"Sat, Jan 14, 2006",Box Score,New Orleans/Oklahoma City Hornets,86,Houston Rockets,80,,,2006-01-14 00:00:00,80,86,1/14/2006,Houston,New orleans,3,2.95,0.89,-0.56,2.35,4,0.99,7.2,1.4,1.69,1.71,5.89,5.5,2.1,-0.63,0.76,.
531,530,"Sat, Jan 14, 2006",Box Score,Seattle SuperSonics,72,Los Angeles Clippers,98,,,2006-01-14 00:00:00,98,72,1/14/2006,LA Clippers,Seattle,9.5,4.39,6.86,6.36,7.48,10,3.7,6.1,4.1,-3.93,-3.9,1.42,8,6.3,10.54,4.98,.
532,531,"Sat, Jan 14, 2006",Box Score,Denver Nuggets,100,Milwaukee Bucks,93,,,2006-01-14 00:00:00,93,100,1/14/2006,Milwaukee,Denver,3,0.01,2.96,5.06,0.89,3,-0.25,1.0,0.4,-0.58,-0.56,-9.12,4.5,-1.8,1.52,-0.81,.
533,532,"Sat, Jan 14, 2006",Box Score,Cleveland Cavaliers,106,Phoenix Suns,115,,,2006-01-14 00:00:00,115,106,1/14/2006,Phoenix,Cleveland,6.5,7.28,4.55,4.48,4.97,7,3.87,9.1,4,13.18,13.25,12.52,5,8.4,9.23,9.64,.
