"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"579","Mon, Jan 21, 2002","Box Score","Charlotte Hornets","111","New York Knicks","68","",""
"580","Mon, Jan 21, 2002","Box Score","Seattle SuperSonics","109","Philadelphia 76ers","98","",""
"581","Mon, Jan 21, 2002","Box Score","Memphis Grizzlies","98","Sacramento Kings","112","",""
"582","Tue, Jan 22, 2002","Box Score","Dallas Mavericks","113","Houston Rockets","107","",""
"583","Tue, Jan 22, 2002","Box Score","Denver Nuggets","107","Los Angeles Lakers","91","",""
"584","Tue, Jan 22, 2002","Box Score","Chicago Bulls","79","Miami Heat","92","",""
"585","Tue, Jan 22, 2002","Box Score","Phoenix Suns","92","Milwaukee Bucks","81","",""
"586","Tue, Jan 22, 2002","Box Score","Atlanta Hawks","86","Orlando Magic","100","",""
"587","Tue, Jan 22, 2002","Box Score","Sacramento Kings","110","Portland Trail Blazers","116","OT",""
"588","Tue, Jan 22, 2002","Box Score","New Jersey Nets","92","San Antonio Spurs","86","",""
"589","Tue, Jan 22, 2002","Box Score","Philadelphia 76ers","91","Washington Wizards","84","",""
"590","Wed, Jan 23, 2002","Box Score","Indiana Pacers","94","Boston Celtics","98","",""
"591","Wed, Jan 23, 2002","Box Score","Seattle SuperSonics","101","Charlotte Hornets","111","",""
"592","Wed, Jan 23, 2002","Box Score","Minnesota Timberwolves","83","Detroit Pistons","104","",""
"593","Wed, Jan 23, 2002","Box Score","Memphis Grizzlies","95","Golden State Warriors","107","",""
"594","Wed, Jan 23, 2002","Box Score","Los Angeles Lakers","90","Los Angeles Clippers","95","",""
"595","Wed, Jan 23, 2002","Box Score","New York Knicks","96","Toronto Raptors","92","",""
"596","Wed, Jan 23, 2002","Box Score","San Antonio Spurs","98","Utah Jazz","92","",""
"597","Thu, Jan 24, 2002","Box Score","Dallas Mavericks","104","Denver Nuggets","97","",""
"598","Thu, Jan 24, 2002","Box Score","New Jersey Nets","103","Houston Rockets","98","",""
"599","Thu, Jan 24, 2002","Box Score","Seattle SuperSonics","99","Milwaukee Bucks","88","",""
"600","Thu, Jan 24, 2002","Box Score","Phoenix Suns","91","New York Knicks","96","",""
"601","Thu, Jan 24, 2002","Box Score","Miami Heat","87","Orlando Magic","92","",""
"602","Thu, Jan 24, 2002","Box Score","Memphis Grizzlies","82","Portland Trail Blazers","120","",""
"603","Thu, Jan 24, 2002","Box Score","Utah Jazz","80","Sacramento Kings","113","",""
"604","Thu, Jan 24, 2002","Box Score","Cleveland Cavaliers","85","Washington Wizards","94","",""
"605","Fri, Jan 25, 2002","Box Score","Detroit Pistons","107","Atlanta Hawks","90","",""
"606","Fri, Jan 25, 2002","Box Score","Philadelphia 76ers","106","Boston Celtics","90","",""
"607","Fri, Jan 25, 2002","Box Score","Charlotte Hornets","81","Indiana Pacers","90","",""
"608","Fri, Jan 25, 2002","Box Score","San Antonio Spurs","91","Los Angeles Lakers","94","",""
"609","Fri, Jan 25, 2002","Box Score","Minnesota Timberwolves","100","Toronto Raptors","107","",""
"610","Sat, Jan 26, 2002","Box Score","Houston Rockets","111","Charlotte Hornets","104","OT",""
"611","Sat, Jan 26, 2002","Box Score","Memphis Grizzlies","92","Chicago Bulls","95","",""
"612","Sat, Jan 26, 2002","Box Score","Boston Celtics","108","Cleveland Cavaliers","101","",""
"613","Sat, Jan 26, 2002","Box Score","San Antonio Spurs","90","Golden State Warriors","82","",""
"614","Sat, Jan 26, 2002","Box Score","Seattle SuperSonics","95","Indiana Pacers","86","",""
"615","Sat, Jan 26, 2002","Box Score","Dallas Mavericks","133","Los Angeles Clippers","112","",""
"616","Sat, Jan 26, 2002","Box Score","New Jersey Nets","77","Miami Heat","90","",""
"617","Sat, Jan 26, 2002","Box Score","New York Knicks","129","Milwaukee Bucks","127","2OT",""
"618","Sat, Jan 26, 2002","Box Score","Atlanta Hawks","80","Minnesota Timberwolves","103","",""
"619","Sat, Jan 26, 2002","Box Score","Sacramento Kings","114","Utah Jazz","90","",""
"620","Sat, Jan 26, 2002","Box Score","Phoenix Suns","102","Washington Wizards","112","",""
"621","Sun, Jan 27, 2002","Box Score","Los Angeles Lakers","87","Philadelphia 76ers","93","",""
"622","Sun, Jan 27, 2002","Box Score","Orlando Magic","97","Toronto Raptors","106","",""
"623","Mon, Jan 28, 2002","Box Score","Los Angeles Clippers","115","Memphis Grizzlies","119","OT",""
"624","Mon, Jan 28, 2002","Box Score","Miami Heat","89","Utah Jazz","101","",""
"625","Tue, Jan 29, 2002","Box Score","Los Angeles Lakers","127","Atlanta Hawks","93","",""
"626","Tue, Jan 29, 2002","Box Score","Minnesota Timberwolves","81","Cleveland Cavaliers","114","",""
"627","Tue, Jan 29, 2002","Box Score","Los Angeles Clippers","117","Dallas Mavericks","100","",""
"628","Tue, Jan 29, 2002","Box Score","Miami Heat","100","Denver Nuggets","94","OT",""
"629","Tue, Jan 29, 2002","Box Score","Golden State Warriors","96","Houston Rockets","100","OT",""
"630","Tue, Jan 29, 2002","Box Score","Boston Celtics","90","Milwaukee Bucks","109","",""
"631","Tue, Jan 29, 2002","Box Score","Philadelphia 76ers","71","New York Knicks","78","",""
"632","Tue, Jan 29, 2002","Box Score","Chicago Bulls","90","Phoenix Suns","91","",""
"633","Tue, Jan 29, 2002","Box Score","Charlotte Hornets","78","San Antonio Spurs","73","",""
"634","Tue, Jan 29, 2002","Box Score","Portland Trail Blazers","92","Seattle SuperSonics","86","",""
"635","Tue, Jan 29, 2002","Box Score","Detroit Pistons","89","Washington Wizards","86","",""
"636","Wed, Jan 30, 2002","Box Score","Atlanta Hawks","71","Detroit Pistons","88","",""
"637","Wed, Jan 30, 2002","Box Score","Memphis Grizzlies","82","Indiana Pacers","83","",""
"638","Wed, Jan 30, 2002","Box Score","Los Angeles Lakers","111","Orlando Magic","93","",""
"639","Wed, Jan 30, 2002","Box Score","Minnesota Timberwolves","91","Philadelphia 76ers","96","",""
"640","Wed, Jan 30, 2002","Box Score","Chicago Bulls","78","Utah Jazz","90","",""
"641","Thu, Jan 31, 2002","Box Score","Washington Wizards","93","Cleveland Cavaliers","92","",""
"642","Thu, Jan 31, 2002","Box Score","Houston Rockets","91","Dallas Mavericks","95","",""
"643","Thu, Jan 31, 2002","Box Score","Milwaukee Bucks","100","New Jersey Nets","125","",""
"644","Thu, Jan 31, 2002","Box Score","Phoenix Suns","97","Portland Trail Blazers","105","",""
"645","Thu, Jan 31, 2002","Box Score","Los Angeles Clippers","91","San Antonio Spurs","87","",""
"646","Thu, Jan 31, 2002","Box Score","Sacramento Kings","99","Seattle SuperSonics","95","",""
"647","Thu, Jan 31, 2002","Box Score","Boston Celtics","92","Toronto Raptors","97","",""
"648","Fri, Feb 1, 2002","Box Score","Minnesota Timberwolves","98","Boston Celtics","95","OT",""
"649","Fri, Feb 1, 2002","Box Score","Orlando Magic","85","Detroit Pistons","83","",""
"650","Fri, Feb 1, 2002","Box Score","Charlotte Hornets","73","Houston Rockets","72","",""
"651","Fri, Feb 1, 2002","Box Score","New York Knicks","87","Indiana Pacers","92","",""
"652","Fri, Feb 1, 2002","Box Score","Los Angeles Lakers","100","Memphis Grizzlies","85","",""
"653","Fri, Feb 1, 2002","Box Score","San Antonio Spurs","83","Miami Heat","88","",""
"654","Fri, Feb 1, 2002","Box Score","Golden State Warriors","98","Phoenix Suns","104","",""
"655","Fri, Feb 1, 2002","Box Score","Denver Nuggets","96","Sacramento Kings","132","",""
"656","Fri, Feb 1, 2002","Box Score","Atlanta Hawks","90","Washington Wizards","97","",""
"657","Sat, Feb 2, 2002","Box Score","Los Angeles Clippers","94","Atlanta Hawks","101","",""
"658","Sat, Feb 2, 2002","Box Score","Detroit Pistons","115","Cleveland Cavaliers","107","",""
"659","Sat, Feb 2, 2002","Box Score","Philadelphia 76ers","86","Milwaukee Bucks","81","",""
"660","Sat, Feb 2, 2002","Box Score","Toronto Raptors","91","New Jersey Nets","98","",""
"661","Sat, Feb 2, 2002","Box Score","Chicago Bulls","97","Seattle SuperSonics","91","",""
"662","Sat, Feb 2, 2002","Box Score","Portland Trail Blazers","96","Utah Jazz","97","",""
"663","Sun, Feb 3, 2002","Box Score","Los Angeles Clippers","91","Boston Celtics","104","",""
"664","Sun, Feb 3, 2002","Box Score","Los Angeles Lakers","101","Dallas Mavericks","94","",""
"665","Sun, Feb 3, 2002","Box Score","Phoenix Suns","98","Golden State Warriors","97","",""
"666","Sun, Feb 3, 2002","Box Score","Charlotte Hornets","97","Memphis Grizzlies","79","",""
"667","Sun, Feb 3, 2002","Box Score","Sacramento Kings","112","Minnesota Timberwolves","107","",""
"668","Sun, Feb 3, 2002","Box Score","Miami Heat","94","New York Knicks","83","",""
"669","Sun, Feb 3, 2002","Box Score","San Antonio Spurs","105","Orlando Magic","98","OT",""
"670","Sun, Feb 3, 2002","Box Score","Chicago Bulls","96","Portland Trail Blazers","101","",""
"671","Sun, Feb 3, 2002","Box Score","Indiana Pacers","89","Washington Wizards","109","",""
"672","Mon, Feb 4, 2002","Box Score","Utah Jazz","97","Houston Rockets","104","",""
"673","Mon, Feb 4, 2002","Box Score","Sacramento Kings","83","New Jersey Nets","117","",""
"674","Mon, Feb 4, 2002","Box Score","Toronto Raptors","100","Philadelphia 76ers","93","",""
"675","Mon, Feb 4, 2002","Box Score","Minnesota Timberwolves","83","San Antonio Spurs","113","",""
"676","Tue, Feb 5, 2002","Box Score","Boston Celtics","82","Charlotte Hornets","79","",""
"677","Tue, Feb 5, 2002","Box Score","Portland Trail Blazers","96","Denver Nuggets","97","",""
"678","Tue, Feb 5, 2002","Box Score","Philadelphia 76ers","82","Detroit Pistons","86","",""
"679","Tue, Feb 5, 2002","Box Score","Seattle SuperSonics","113","Golden State Warriors","87","",""
"680","Tue, Feb 5, 2002","Box Score","Dallas Mavericks","141","Indiana Pacers","140","2OT",""
"681","Tue, Feb 5, 2002","Box Score","Utah Jazz","79","Memphis Grizzlies","86","",""
"682","Tue, Feb 5, 2002","Box Score","Atlanta Hawks","76","Miami Heat","73","",""
"683","Tue, Feb 5, 2002","Box Score","Los Angeles Clippers","112","New York Knicks","110","",""
"684","Tue, Feb 5, 2002","Box Score","Cleveland Cavaliers","98","Orlando Magic","106","",""
"685","Tue, Feb 5, 2002","Box Score","Toronto Raptors","94","Washington Wizards","99","",""
"686","Wed, Feb 6, 2002","Box Score","Sacramento Kings","102","Boston Celtics","85","",""
"687","Wed, Feb 6, 2002","Box Score","Houston Rockets","109","Cleveland Cavaliers","111","",""
"688","Wed, Feb 6, 2002","Box Score","Chicago Bulls","97","Los Angeles Lakers","89","",""
"689","Wed, Feb 6, 2002","Box Score","Portland Trail Blazers","103","Minnesota Timberwolves","113","",""
"690","Wed, Feb 6, 2002","Box Score","Dallas Mavericks","112","New Jersey Nets","100","",""
"691","Wed, Feb 6, 2002","Box Score","Phoenix Suns","79","Seattle SuperSonics","90","",""
"692","Thu, Feb 7, 2002","Box Score","Philadelphia 76ers","100","Charlotte Hornets","93","",""
"693","Thu, Feb 7, 2002","Box Score","Los Angeles Clippers","92","Detroit Pistons","105","",""
"694","Thu, Feb 7, 2002","Box Score","Memphis Grizzlies","103","Milwaukee Bucks","107","",""
"695","Thu, Feb 7, 2002","Box Score","Atlanta Hawks","89","New York Knicks","92","",""
"696","Thu, Feb 7, 2002","Box Score","San Antonio Spurs","74","Toronto Raptors","80","OT",""
"697","Thu, Feb 7, 2002","Box Score","Sacramento Kings","101","Washington Wizards","108","",""
"698","Tue, Feb 12, 2002","Box Score","New Jersey Nets","103","Atlanta Hawks","105","",""
"699","Tue, Feb 12, 2002","Box Score","Milwaukee Bucks","92","Chicago Bulls","96","",""
"700","Tue, Feb 12, 2002","Box Score","Toronto Raptors","81","Cleveland Cavaliers","99","",""
"701","Tue, Feb 12, 2002","Box Score","Boston Celtics","110","Denver Nuggets","93","",""
"702","Tue, Feb 12, 2002","Box Score","Phoenix Suns","99","Detroit Pistons","71","",""
"703","Tue, Feb 12, 2002","Box Score","Memphis Grizzlies","78","Houston Rockets","85","",""
"704","Tue, Feb 12, 2002","Box Score","Utah Jazz","98","Indiana Pacers","82","",""
"705","Tue, Feb 12, 2002","Box Score","Washington Wizards","94","Los Angeles Lakers","103","",""
"706","Tue, Feb 12, 2002","Box Score","New York Knicks","114","Orlando Magic","122","",""
"707","Tue, Feb 12, 2002","Box Score","San Antonio Spurs","86","Sacramento Kings","99","",""
"708","Tue, Feb 12, 2002","Box Score","Dallas Mavericks","112","Seattle SuperSonics","106","",""
"709","Wed, Feb 13, 2002","Box Score","Chicago Bulls","91","Charlotte Hornets","113","",""
"710","Wed, Feb 13, 2002","Box Score","Boston Celtics","75","Golden State Warriors","92","",""
"711","Wed, Feb 13, 2002","Box Score","Orlando Magic","95","Miami Heat","112","",""
"712","Wed, Feb 13, 2002","Box Score","Cleveland Cavaliers","115","Milwaukee Bucks","107","",""
"713","Wed, Feb 13, 2002","Box Score","Phoenix Suns","92","Minnesota Timberwolves","107","",""
"714","Wed, Feb 13, 2002","Box Score","Toronto Raptors","82","New York Knicks","89","",""
"715","Wed, Feb 13, 2002","Box Score","Dallas Mavericks","103","Portland Trail Blazers","114","",""
"716","Thu, Feb 14, 2002","Box Score","San Antonio Spurs","89","Los Angeles Clippers","76","",""
"717","Thu, Feb 14, 2002","Box Score","Denver Nuggets","100","Memphis Grizzlies","85","",""
"718","Thu, Feb 14, 2002","Box Score","Detroit Pistons","85","New Jersey Nets","80","",""
"719","Thu, Feb 14, 2002","Box Score","Utah Jazz","98","Philadelphia 76ers","91","",""
"720","Thu, Feb 14, 2002","Box Score","Washington Wizards","93","Sacramento Kings","109","",""
"721","Thu, Feb 14, 2002","Box Score","Los Angeles Lakers","92","Seattle SuperSonics","87","",""
"722","Fri, Feb 15, 2002","Box Score","Indiana Pacers","106","Charlotte Hornets","116","",""
"723","Fri, Feb 15, 2002","Box Score","New Jersey Nets","106","Chicago Bulls","81","",""
"724","Fri, Feb 15, 2002","Box Score","San Antonio Spurs","108","Golden State Warriors","99","",""
"725","Fri, Feb 15, 2002","Box Score","Atlanta Hawks","93","Los Angeles Lakers","90","",""
"726","Fri, Feb 15, 2002","Box Score","Miami Heat","90","Milwaukee Bucks","88","OT",""
"727","Fri, Feb 15, 2002","Box Score","Denver Nuggets","99","Minnesota Timberwolves","98","",""
"728","Fri, Feb 15, 2002","Box Score","Detroit Pistons","101","New York Knicks","90","",""
"729","Fri, Feb 15, 2002","Box Score","Washington Wizards","97","Phoenix Suns","96","",""
"730","Fri, Feb 15, 2002","Box Score","Boston Celtics","107","Portland Trail Blazers","104","",""
"731","Fri, Feb 15, 2002","Box Score","Utah Jazz","94","Toronto Raptors","85","",""
"732","Sat, Feb 16, 2002","Box Score","Cleveland Cavaliers","114","Chicago Bulls","101","",""
"733","Sat, Feb 16, 2002","Box Score","Orlando Magic","109","Houston Rockets","100","",""
"734","Sat, Feb 16, 2002","Box Score","Dallas Mavericks","110","Los Angeles Clippers","119","",""
"735","Sat, Feb 16, 2002","Box Score","Boston Celtics","79","Seattle SuperSonics","99","",""
"736","Sun, Feb 17, 2002","Box Score","Memphis Grizzlies","92","Charlotte Hornets","78","",""
"737","Sun, Feb 17, 2002","Box Score","Atlanta Hawks","100","Golden State Warriors","94","",""
"738","Sun, Feb 17, 2002","Box Score","Philadelphia 76ers","76","Indiana Pacers","86","",""
"739","Sun, Feb 17, 2002","Box Score","Miami Heat","80","Minnesota Timberwolves","93","",""
"740","Sun, Feb 17, 2002","Box Score","Denver Nuggets","77","New Jersey Nets","98","",""
"741","Sun, Feb 17, 2002","Box Score","Utah Jazz","92","New York Knicks","89","",""
"742","Sun, Feb 17, 2002","Box Score","Dallas Mavericks","105","Phoenix Suns","92","",""
"743","Sun, Feb 17, 2002","Box Score","Los Angeles Lakers","105","Portland Trail Blazers","111","",""
"744","Sun, Feb 17, 2002","Box Score","Seattle SuperSonics","126","Sacramento Kings","116","",""
"745","Sun, Feb 17, 2002","Box Score","Milwaukee Bucks","91","Toronto Raptors","86","",""
"746","Mon, Feb 18, 2002","Box Score","Utah Jazz","103","Cleveland Cavaliers","92","",""
"747","Mon, Feb 18, 2002","Box Score","Toronto Raptors","76","Detroit Pistons","89","",""
"748","Mon, Feb 18, 2002","Box Score","Portland Trail Blazers","80","Los Angeles Clippers","79","",""
"749","Mon, Feb 18, 2002","Box Score","Chicago Bulls","80","Miami Heat","102","",""
"750","Mon, Feb 18, 2002","Box Score","Charlotte Hornets","101","Milwaukee Bucks","92","",""
"751","Mon, Feb 18, 2002","Box Score","Denver Nuggets","83","Philadelphia 76ers","110","",""
"752","Mon, Feb 18, 2002","Box Score","Houston Rockets","102","Washington Wizards","89","",""
"753","Tue, Feb 19, 2002","Box Score","Minnesota Timberwolves","117","Dallas Mavericks","100","",""
"754","Tue, Feb 19, 2002","Box Score","Boston Celtics","109","Los Angeles Lakers","108","",""
"755","Tue, Feb 19, 2002","Box Score","Golden State Warriors","115","New Jersey Nets","123","",""
"756","Tue, Feb 19, 2002","Box Score","Seattle SuperSonics","103","Phoenix Suns","91","",""
"757","Tue, Feb 19, 2002","Box Score","Atlanta Hawks","79","Sacramento Kings","99","",""
"758","Tue, Feb 19, 2002","Box Score","Memphis Grizzlies","93","San Antonio Spurs","99","OT",""
"759","Wed, Feb 20, 2002","Box Score","New York Knicks","109","Chicago Bulls","113","",""
"760","Wed, Feb 20, 2002","Box Score","Utah Jazz","110","Denver Nuggets","99","",""
"761","Wed, Feb 20, 2002","Box Score","Washington Wizards","90","Detroit Pistons","97","",""
"762","Wed, Feb 20, 2002","Box Score","Los Angeles Clippers","81","Miami Heat","71","",""
"763","Wed, Feb 20, 2002","Box Score","Houston Rockets","76","Milwaukee Bucks","115","",""
"764","Wed, Feb 20, 2002","Box Score","Golden State Warriors","107","Philadelphia 76ers","114","",""
"765","Wed, Feb 20, 2002","Box Score","Portland Trail Blazers","90","Seattle SuperSonics","84","",""
"766","Wed, Feb 20, 2002","Box Score","Charlotte Hornets","78","Toronto Raptors","77","",""
"767","Thu, Feb 21, 2002","Box Score","Los Angeles Lakers","104","Cleveland Cavaliers","97","",""
"768","Thu, Feb 21, 2002","Box Score","Boston Celtics","92","Dallas Mavericks","98","",""
"769","Thu, Feb 21, 2002","Box Score","Minnesota Timberwolves","83","Houston Rockets","89","",""
"770","Thu, Feb 21, 2002","Box Score","Phoenix Suns","78","Memphis Grizzlies","72","",""
"771","Thu, Feb 21, 2002","Box Score","Los Angeles Clippers","102","Orlando Magic","119","",""
"772","Thu, Feb 21, 2002","Box Score","Atlanta Hawks","79","Portland Trail Blazers","94","",""
"773","Thu, Feb 21, 2002","Box Score","Sacramento Kings","92","San Antonio Spurs","115","",""
"774","Thu, Feb 21, 2002","Box Score","New Jersey Nets","93","Washington Wizards","82","",""
"775","Fri, Feb 22, 2002","Box Score","Los Angeles Lakers","96","Charlotte Hornets","94","",""
"776","Fri, Feb 22, 2002","Box Score","Phoenix Suns","83","Chicago Bulls","91","",""
"777","Fri, Feb 22, 2002","Box Score","Cleveland Cavaliers","103","Indiana Pacers","93","",""
"778","Fri, Feb 22, 2002","Box Score","Golden State Warriors","112","Milwaukee Bucks","116","",""
"779","Fri, Feb 22, 2002","Box Score","New York Knicks","93","New Jersey Nets","115","",""
"780","Fri, Feb 22, 2002","Box Score","Atlanta Hawks","96","Seattle SuperSonics","99","",""
"781","Fri, Feb 22, 2002","Box Score","Detroit Pistons","80","Toronto Raptors","72","",""
"782","Sat, Feb 23, 2002","Box Score","Golden State Warriors","91","Chicago Bulls","105","",""
"783","Sat, Feb 23, 2002","Box Score","Sacramento Kings","97","Dallas Mavericks","111","",""
"784","Sat, Feb 23, 2002","Box Score","Boston Celtics","89","Houston Rockets","99","",""
"785","Sat, Feb 23, 2002","Box Score","Los Angeles Clippers","88","Indiana Pacers","106","",""
"786","Sat, Feb 23, 2002","Box Score","Philadelphia 76ers","87","Orlando Magic","105","",""
"787","Sat, Feb 23, 2002","Box Score","Denver Nuggets","90","Portland Trail Blazers","101","",""
"788","Sat, Feb 23, 2002","Box Score","Minnesota Timberwolves","112","San Antonio Spurs","88","",""
"789","Sat, Feb 23, 2002","Box Score","Miami Heat","97","Washington Wizards","95","",""
"790","Sun, Feb 24, 2002","Box Score","Orlando Magic","96","Cleveland Cavaliers","111","",""
"791","Sun, Feb 24, 2002","Box Score","Atlanta Hawks","89","Denver Nuggets","84","",""
"792","Sun, Feb 24, 2002","Box Score","Washington Wizards","80","Miami Heat","92","",""
"793","Sun, Feb 24, 2002","Box Score","Detroit Pistons","82","Milwaukee Bucks","89","",""
"794","Sun, Feb 24, 2002","Box Score","Charlotte Hornets","93","New Jersey Nets","95","",""
"795","Sun, Feb 24, 2002","Box Score","Los Angeles Lakers","107","New York Knicks","91","",""
"796","Sun, Feb 24, 2002","Box Score","San Antonio Spurs","83","Phoenix Suns","92","",""
"797","Sun, Feb 24, 2002","Box Score","Seattle SuperSonics","101","Toronto Raptors","92","",""
"798","Mon, Feb 25, 2002","Box Score","Minnesota Timberwolves","97","Charlotte Hornets","92","",""
"799","Mon, Feb 25, 2002","Box Score","Indiana Pacers","102","Golden State Warriors","97","OT",""
"800","Mon, Feb 25, 2002","Box Score","Los Angeles Clippers","90","Memphis Grizzlies","77","",""
"801","Mon, Feb 25, 2002","Box Score","Portland Trail Blazers","88","Philadelphia 76ers","83","",""
"802","Tue, Feb 26, 2002","Box Score","Orlando Magic","112","Chicago Bulls","97","",""
"803","Tue, Feb 26, 2002","Box Score","Seattle SuperSonics","109","Cleveland Cavaliers","89","",""
"804","Tue, Feb 26, 2002","Box Score","Memphis Grizzlies","91","Dallas Mavericks","104","",""
"805","Tue, Feb 26, 2002","Box Score","Los Angeles Clippers","94","Houston Rockets","84","",""
"806","Tue, Feb 26, 2002","Box Score","Los Angeles Lakers","99","Milwaukee Bucks","89","",""
"807","Tue, Feb 26, 2002","Box Score","Utah Jazz","81","Sacramento Kings","107","",""
"808","Tue, Feb 26, 2002","Box Score","Phoenix Suns","91","San Antonio Spurs","99","",""
"809","Wed, Feb 27, 2002","Box Score","Seattle SuperSonics","98","Atlanta Hawks","81","",""
"810","Wed, Feb 27, 2002","Box Score","Milwaukee Bucks","95","Boston Celtics","92","",""
"811","Wed, Feb 27, 2002","Box Score","New Jersey Nets","85","Charlotte Hornets","104","",""
"812","Wed, Feb 27, 2002","Box Score","Chicago Bulls","89","Detroit Pistons","101","",""
"813","Wed, Feb 27, 2002","Box Score","Denver Nuggets","93","Golden State Warriors","110","",""
"814","Wed, Feb 27, 2002","Box Score","Los Angeles Lakers","101","Minnesota Timberwolves","112","",""
"815","Wed, Feb 27, 2002","Box Score","Miami Heat","72","Philadelphia 76ers","82","",""
"816","Wed, Feb 27, 2002","Box Score","Orlando Magic","90","Toronto Raptors","85","",""
"817","Wed, Feb 27, 2002","Box Score","Portland Trail Blazers","105","Washington Wizards","101","",""
"818","Thu, Feb 28, 2002","Box Score","San Antonio Spurs","107","Cleveland Cavaliers","114","OT",""
"819","Thu, Feb 28, 2002","Box Score","New York Knicks","86","Miami Heat","100","",""
"820","Thu, Feb 28, 2002","Box Score","Indiana Pacers","100","Phoenix Suns","107","OT",""
"821","Thu, Feb 28, 2002","Box Score","Memphis Grizzlies","70","Utah Jazz","114","",""
"822","Fri, Mar 1, 2002","Box Score","Charlotte Hornets","100","Boston Celtics","87","",""
"823","Fri, Mar 1, 2002","Box Score","Washington Wizards","81","Chicago Bulls","90","",""
"824","Fri, Mar 1, 2002","Box Score","Memphis Grizzlies","83","Denver Nuggets","96","",""
"825","Fri, Mar 1, 2002","Box Score","Orlando Magic","102","Detroit Pistons","110","",""
"826","Fri, Mar 1, 2002","Box Score","Sacramento Kings","116","Golden State Warriors","108","",""
"827","Fri, Mar 1, 2002","Box Score","Indiana Pacers","84","Los Angeles Lakers","96","",""
"828","Fri, Mar 1, 2002","Box Score","San Antonio Spurs","85","Minnesota Timberwolves","77","",""
"829","Fri, Mar 1, 2002","Box Score","Seattle SuperSonics","87","New York Knicks","89","",""
"830","Fri, Mar 1, 2002","Box Score","New Jersey Nets","102","Philadelphia 76ers","110","",""
"831","Fri, Mar 1, 2002","Box Score","Portland Trail Blazers","91","Toronto Raptors","81","",""
"832","Sat, Mar 2, 2002","Box Score","Cleveland Cavaliers","81","Atlanta Hawks","84","",""
"833","Sat, Mar 2, 2002","Box Score","Miami Heat","109","Dallas Mavericks","95","",""
"834","Sat, Mar 2, 2002","Box Score","Golden State Warriors","95","Los Angeles Clippers","109","",""
"835","Sat, Mar 2, 2002","Box Score","Portland Trail Blazers","104","Milwaukee Bucks","103","OT",""
"836","Sat, Mar 2, 2002","Box Score","Houston Rockets","104","Phoenix Suns","97","",""
"837","Sat, Mar 2, 2002","Box Score","Minnesota Timberwolves","116","Utah Jazz","105","",""
"838","Sun, Mar 3, 2002","Box Score","Detroit Pistons","83","Charlotte Hornets","81","",""
"839","Sun, Mar 3, 2002","Box Score","Milwaukee Bucks","101","Cleveland Cavaliers","91","",""
"840","Sun, Mar 3, 2002","Box Score","Dallas Mavericks","116","Denver Nuggets","110","OT",""
"841","Sun, Mar 3, 2002","Box Score","Houston Rockets","79","Los Angeles Lakers","95","",""
"842","Sun, Mar 3, 2002","Box Score","Seattle SuperSonics","96","Memphis Grizzlies","71","",""
"843","Sun, Mar 3, 2002","Box Score","Chicago Bulls","84","New Jersey Nets","92","",""
"844","Sun, Mar 3, 2002","Box Score","San Antonio Spurs","99","New York Knicks","83","",""
"845","Sun, Mar 3, 2002","Box Score","Indiana Pacers","97","Sacramento Kings","86","",""
"846","Sun, Mar 3, 2002","Box Score","Philadelphia 76ers","96","Toronto Raptors","84","",""
"847","Sun, Mar 3, 2002","Box Score","Orlando Magic","102","Washington Wizards","107","OT",""
"848","Mon, Mar 4, 2002","Box Score","Memphis Grizzlies","76","Atlanta Hawks","95","",""
"849","Mon, Mar 4, 2002","Box Score","Boston Celtics","100","Philadelphia 76ers","94","",""
"850","Mon, Mar 4, 2002","Box Score","Sacramento Kings","95","Portland Trail Blazers","107","",""
"851","Mon, Mar 4, 2002","Box Score","Denver Nuggets","82","Utah Jazz","100","",""
"852","Tue, Mar 5, 2002","Box Score","Atlanta Hawks","96","Cleveland Cavaliers","103","",""
"853","Tue, Mar 5, 2002","Box Score","Phoenix Suns","77","Dallas Mavericks","81","",""
"854","Tue, Mar 5, 2002","Box Score","Miami Heat","93","Detroit Pistons","91","",""
"855","Tue, Mar 5, 2002","Box Score","Toronto Raptors","109","Houston Rockets","112","",""
"856","Tue, Mar 5, 2002","Box Score","Orlando Magic","98","Indiana Pacers","111","",""
"857","Tue, Mar 5, 2002","Box Score","New Jersey Nets","92","Los Angeles Lakers","101","",""
"858","Tue, Mar 5, 2002","Box Score","Milwaukee Bucks","89","New York Knicks","102","",""
"859","Tue, Mar 5, 2002","Box Score","Golden State Warriors","88","San Antonio Spurs","109","",""
"860","Tue, Mar 5, 2002","Box Score","Minnesota Timberwolves","83","Seattle SuperSonics","97","",""
"861","Tue, Mar 5, 2002","Box Score","Chicago Bulls","90","Washington Wizards","115","",""
"862","Wed, Mar 6, 2002","Box Score","Orlando Magic","110","Boston Celtics","130","",""
"863","Wed, Mar 6, 2002","Box Score","Miami Heat","92","Chicago Bulls","87","",""
"864","Wed, Mar 6, 2002","Box Score","Los Angeles Clippers","86","Milwaukee Bucks","92","",""
"865","Wed, Mar 6, 2002","Box Score","Cleveland Cavaliers","76","Philadelphia 76ers","85","",""
"866","Wed, Mar 6, 2002","Box Score","New Jersey Nets","87","Phoenix Suns","89","",""
"867","Wed, Mar 6, 2002","Box Score","Minnesota Timberwolves","78","Portland Trail Blazers","85","",""
