date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linenscombo,linel2,linegametime,lineray1,linefox,linedunk,linegirl,linegabe,lineboyd,linemass,linedok,lineblc
1/16/2010,Washington,96,Sacramento,86,-1.5,2.08,1.99,1.56,2.37,0,3.04,6.1,0.93,.,2.75,1.21,2,1.31,5.6,-4.5,.,1.8,2.82,.
1/17/2010,Denver,119,Utah,112,7,2.56,4.26,4.48,3.99,7,5.25,4.6,4.53,.,2.5,3.87,-1,4,-8.99,-2,.,6.9,5.13,.
1/17/2010,Toronto,110,Dallas,88,1,0.21,-0.18,-0.31,-0.19,1,0.21,3.2,1.03,.,2.5,0.62,4,1.02,1.67,-7,.,-4.2,0.24,.
1/18/2010,Atlanta,91,Oklahoma City,94,6,4.03,6.33,6.65,5.99,5.5,4.18,7,3.66,.,4.5,9.22,0.01,-0.58,2.28,-0.5,.,3.8,6.18,.
1/18/2010,Boston,90,Dallas,99,5,5.28,5.77,4.16,7.34,5.5,5.22,7.7,3.27,.,7,5.89,9,8.81,3.08,0,.,-0.1,7.33,.
1/18/2010,Charlotte,105,Sacramento,103,6.5,7.79,7.14,6.52,7.77,7,6.08,10.1,5.53,.,10.5,6.33,13,9.44,8.78,-1,.,11.4,6.77,.
1/18/2010,Golden State,114,Chicago,97,-2,0.05,1.1,-0.43,2.68,0,1.38,1.5,-1.43,.,0.5,-1.23,-1,-3.97,2.06,-2,.,0.8,1.83,.
1/18/2010,Houston,101,Milwaukee,98,7,6.23,7.36,8.37,6.41,6.5,5.2,8.8,5.92,.,6.75,4.59,5,3.43,12.05,0.5,.,7.8,6.16,.
1/18/2010,LA Clippers,106,New Jersey,95,8,11.13,13.14,15.48,11.45,8,10.03,12.8,9.79,.,12.25,10.54,12,14.72,9,5,.,13.2,8.37,.
1/18/2010,LA Lakers,98,Orlando,92,6,3.43,5.66,6.56,4.79,6.5,3.84,7.2,3.61,.,6.75,2.31,6,0.97,-6.63,-2,.,7,4.21,.
1/18/2010,Memphis,125,Phoenix,118,1.5,1.38,1.32,1.8,0.85,2.5,-0.23,4.9,-0.07,.,4,-2.51,9,5.36,-2.32,-7.5,.,3.7,0.95,.
1/18/2010,Minnesota,108,Philadelphia,103,-2.5,-2.67,-1.13,0.05,-2.34,-1,-1.5,-0.6,-1.04,.,-4.25,-3.53,-5,-4.11,2.73,-8.5,.,-5.8,-0.84,.
1/18/2010,New York,99,Detroit,91,.,5.63,4.88,3.68,6.13,.,4.04,7.8,8.65,.,5.75,7.68,9,6.48,4.41,0,.,4.1,5.41,.
1/18/2010,New orleans,90,San Antonio,97,0,-2.56,0.19,2.61,-2.5,1,-2.82,1.8,-1.49,.,-1.5,-3.18,-2,-4.46,-7.83,-9.5,.,-1.1,-1.34,.
1/18/2010,Washington,97,Portland,92,.,-3.13,-3.13,-3.15,-3.14,.,-2.55,0.4,-4.56,.,-4,-2.75,-3,1.02,-2.7,-9,.,-4.9,-2.37,.
1/19/2010,Cleveland,108,Toronto,100,10,9.93,9.82,9.19,10.44,9.5,8.38,11.8,9.05,.,12,10.87,9,13.34,10.73,4.5,.,9.9,9.9,.
1/19/2010,Miami,113,Indiana,83,6.5,8.22,9.16,9.22,9.12,7,8.41,10.6,9.77,.,9,8.79,6,6.32,9.42,3.5,.,9,7.7,.
1/20/2010,Atlanta,108,Sacramento,97,10,10.33,11.17,10.83,11.56,10,10.64,11.5,8.01,.,11.5,11.96,8,13.71,10.15,4,.,12.1,10.3,.
1/20/2010,Charlotte,104,Miami,65,4,3.97,3.32,2.73,3.92,4,1.58,4.2,2.51,.,3.25,3.76,6,13.56,6.07,-4,.,4.5,3.48,.
1/20/2010,Detroit,92,Boston,86,-5.5,-6.72,-5.01,-3.83,-6.38,-5.5,-4.18,-2.9,-6.03,.,-5.75,-7.66,-5,-10.74,-7.1,-14,.,-9,-4.77,.
1/20/2010,Golden State,118,Denver,123,-5.5,-3.33,-3.84,-3.86,-3.91,-5.5,-4.46,-1.6,-2.51,.,-3.25,-3.72,-5,-3.1,4.35,-10,.,-2.4,-3.87,.
1/20/2010,LA Clippers,104,Chicago,97,4,3,3.87,3.75,4.04,4.5,4.45,3.9,0.44,.,2.75,1.04,2,8.9,0.2,-1,.,5.1,3.4,.
1/20/2010,Milwaukee,113,Toronto,107,2,0.55,1.67,0.62,2.7,2,1.66,1.5,-0.1,.,-0.25,3.97,-1,-2.09,-2.04,-3.5,.,2.6,3.02,.
1/20/2010,Minnesota,92,Oklahoma City,94,-7,-7.29,-7.07,-6.07,-8.26,-6,-6.32,-3.8,-4.83,.,-9.25,-5.04,-9,-9.01,-2.56,-14,.,-11.1,-5.59,.
1/20/2010,New orleans,113,Memphis,111,3,1.36,2.58,3.04,2.05,3,1.37,4.2,2.68,.,1.25,2.87,-1,1.12,0.26,-4,.,1.6,2.29,.
1/20/2010,Orlando,109,Indiana,98,11.5,13.75,12.92,12.01,13.95,9,11.46,13.3,14.16,.,14.5,15.87,12,15.27,20.67,7.5,.,16.6,11.51,.
1/20/2010,Philadelphia,90,Portland,98,-1,-2.37,-2.75,-3.25,-2.39,-1,-1.88,1.4,-1.93,.,-2.75,-0.7,0.01,-2.89,-1.47,-8.5,.,-5.6,-0.8,.
1/20/2010,Phoenix,118,New Jersey,94,13,15.12,18.03,19.66,17.14,12.5,15.18,15.4,14.06,.,15.5,15.8,13,13.12,15.11,11,.,19,12.6,.
1/20/2010,San Antonio,98,Utah,105,5.5,4.2,4.59,4.44,4.82,6,5.63,5.7,6.26,.,4,3.69,0.01,5.19,5.77,-1,.,6.5,3.58,.
1/20/2010,Washington,93,Dallas,94,-4,-3.3,-3.79,-5.1,-2.69,-4,-1.09,-0.1,-4.86,.,-1.75,-3.68,1,-3.95,-1.94,-10,.,-7.1,-1.65,.
1/21/2010,Cleveland,93,LA Lakers,87,3,5.01,4.06,3.64,4.42,3,3.79,7.1,4.85,.,7.5,4.07,5,5.87,10.7,-2,.,6.2,3.97,.
1/21/2010,Denver,105,LA Clippers,85,10,8.32,9.39,8.05,10.86,8.5,9.26,10,6.64,.,9.5,7.45,12,7.25,3.51,3,.,11.5,9.1,.
1/22/2010,Atlanta,103,Charlotte,89,7,5.23,7.33,7.67,6.99,6.5,7.17,5.9,5.48,.,4.75,8.63,-3,2.27,4.37,2,.,9.6,6.11,.
1/22/2010,Boston,98,Portland,95,10.5,4.64,5.68,5.26,6.24,9,3.94,6.1,3.57,.,4.5,6.82,1,12.81,2.32,1,.,1.5,5.21,.
1/22/2010,Detroit,93,Indiana,105,3.5,3.62,5.69,5.88,5.47,3.5,4.54,6,3.78,.,3.75,4.31,3,-1.19,2.98,-2,.,6.1,4.47,.
1/22/2010,Golden State,111,New Jersey,79,7,9.99,11.39,12.14,11.19,9,9.39,11.3,7.92,.,11.25,8.27,14,10.88,10.86,4,.,11.1,7.63,.
1/22/2010,Memphis,86,Oklahoma City,84,3.5,1.39,1.81,2.78,0.85,3.5,0.41,4.1,1.77,.,2.25,1.95,3,6.68,-1.56,-6,.,0.1,1.68,.
1/22/2010,Minnesota,94,New orleans,96,-3.5,-2.63,-3.9,-4.79,-3.07,-3.5,-1.3,-1.9,-3.28,.,-4.25,-3.86,-3,0.53,4.74,-10,.,-2.9,-1.12,.
1/22/2010,New York,105,LA Lakers,115,-5.5,-4.14,-4.56,-5.52,-3.7,-5.5,-3.59,-2,-2.34,.,-5.25,-3.19,-4,-4.61,-3.65,-10.5,.,-3.8,-1.7,.
1/22/2010,Orlando,100,Sacramento,84,9.5,11.13,10.85,10.56,11.19,9,10.42,12.1,10.41,.,12.75,12.65,10,10.53,16.96,4,.,13.6,9.54,.
1/22/2010,Philadelphia,92,Dallas,81,-3,-2.59,-4.01,-6.1,-2.29,-3,-1.42,0,-2.23,.,-1.5,-1.63,1,0.48,-0.71,-9.5,.,-8.9,-0.9,.
1/22/2010,Phoenix,104,Chicago,115,6.5,7.09,8.88,7.97,9.91,6.5,9.52,6.8,4.71,.,7.25,6.3,4,5.69,6.31,5,.,10.9,7.82,.
1/22/2010,San Antonio,109,Houston,116,6,5.73,4.94,3.18,6.86,6,6.6,7.1,6.65,.,8.25,6.02,6,7.25,6.09,-0.5,.,6.1,4.86,.
1/22/2010,Toronto,101,Milwaukee,96,7.5,4.9,5.55,6.4,4.72,7,4.57,8.3,6.1,.,6.25,2.03,5,4.19,8.04,-2.5,.,6.2,4.4,.
1/22/2010,Washington,88,Miami,112,-3,-0.28,-0.14,-0.92,0.61,-2,0.04,1.7,-2.09,.,-1.25,-0.39,2,3.52,1.64,-7.5,.,-1.5,0.43,.
1/23/2010,Charlotte,95,Orlando,106,-1.5,0.22,0.54,0.25,0.79,1,-0.56,3.2,-1.88,.,1.75,-3.32,6,5.46,-5.18,-8,.,3.8,0.53,.
1/23/2010,Cleveland,100,Oklahoma City,99,8,7.4,8.07,8.71,7.42,8.5,5.94,10.9,8.52,.,9,10.29,8,6.72,7.16,1.5,.,5.2,6.88,.
1/23/2010,Denver,116,New orleans,110,12,8.33,8.07,6.21,10.01,9,9.83,8.6,5.76,.,9.75,7.83,10,11.94,5.46,2.5,.,12,8.43,.
1/23/2010,Detroit,93,Portland,97,2.5,-4.56,-2.69,-1.66,-3.8,2.5,-3.11,-2,-5.46,.,-5.25,-3.84,-6,-2.66,-7.78,-10,.,-4.9,-2.83,.
1/23/2010,Houston,97,Chicago,104,6,5.84,8.07,7.9,8.41,5.5,6.79,7,2.16,.,5.5,3.82,6,5.22,5.99,3.5,.,7,6.6,.
1/23/2010,Indiana,97,Philadelphia,107,2.5,-0.14,2.72,3.96,1.53,3.5,1.36,3.1,-1.31,.,0.25,-1.45,0.01,-2.43,-3.29,-5.5,.,0.4,1.52,.
1/23/2010,Miami,115,Sacramento,84,7,6.93,7.57,8.03,7.1,7,8.58,10.7,6.02,.,9.25,5.57,7,7.66,5.71,0,.,7.5,6.92,.
1/23/2010,Milwaukee,127,Minnesota,94,8,8.17,10.56,9.81,11.34,7.5,8.04,9.9,7.2,.,8.5,11.43,9,7.42,-0.05,4.5,.,10.8,8.35,.
1/23/2010,Phoenix,112,Golden State,103,12,8.2,9.93,10.8,9.18,9.5,8.84,8.1,9.14,.,6.25,10.53,1,12.39,7.25,4,.,11.2,7.88,.
1/23/2010,Utah,116,New Jersey,83,16,17.68,18.86,19.26,19.01,14,15.39,19.3,11.9,.,21.25,15.65,27,22.29,15.11,10,.,19.9,13.84,.
1/24/2010,New York,78,Dallas,128,-3,-1.45,-2.11,-3.75,-0.7,-3,-0.73,1.2,-0.11,.,-0.25,0.46,4,-0.25,-5.61,-8,.,-5.3,0.14,.
1/24/2010,Toronto,106,LA Lakers,105,-4,-1.73,-2.11,-2.08,-2.2,-4.5,-1.49,0.1,-1.2,.,-1.25,-3.51,-2,-0.94,2.97,-9.5,.,0.2,-1.62,.
1/24/2010,Washington,78,LA Clippers,92,2.5,0.94,1.75,0.57,3.04,0,2.57,3.7,-0.99,.,0.5,1.21,3,-2.04,1.83,-4.5,.,1.5,1.79,.
1/25/2010,Boston,95,LA Clippers,89,11.5,8.23,10.39,8.88,12.06,11.5,8.37,9.5,7.83,.,8,10.02,7,7.07,5.64,5.5,.,7.1,10.06,.
1/25/2010,Denver,104,Charlotte,93,5.5,5.34,7.18,7.59,6.77,8,8.26,7.4,2.58,.,7.5,5.75,4,1.02,-0.59,1,.,11.8,6.28,.
1/25/2010,Houston,95,Atlanta,102,0,0.22,1.17,2.2,0.16,0,-0.56,3.3,1.34,.,0.75,-1.76,1,-2.38,4.44,-5.5,.,0.01,-0.2,.
1/25/2010,Memphis,99,Orlando,94,-1.5,-1.32,0.1,1.16,-0.97,0,-0.66,1.6,-5.47,.,0.5,-3.62,2,2.85,-7.32,-8.5,.,1.1,0.21,.
1/25/2010,Miami,91,Cleveland,92,0,-3.33,-2.04,-2.27,-1.84,-1,0.1,-0.2,-5.35,.,-1,-3.17,-2,-5.19,-7.53,-9,.,-4.7,-1.16,.
1/25/2010,Philadelphia,98,Indiana,109,5.5,6.25,5.5,4.42,6.54,4.5,5.83,8.3,8.98,.,5.75,7.54,8,5.55,10.42,-0.5,.,4.4,5.99,.
1/25/2010,Portland,97,New orleans,98,2.5,7.03,7.09,5.49,8.75,2.5,7.71,7.5,8.14,.,7.5,6.97,6,8.32,9.31,1,.,7.9,6.74,.
1/25/2010,San Antonio,93,Chicago,98,8,7.24,8.16,6.03,10.57,6,9.13,7,6.81,.,7.5,4.85,6,4.98,8.77,6,.,8.1,8.41,.
1/25/2010,Utah,124,Phoenix,115,7,5.88,4.67,3.76,5.71,5.5,3.21,9.2,4.64,.,9,4.91,13,10.43,4.37,-4,.,7.3,4.91,.
1/26/2010,Dallas,108,Milwaukee,107,6.5,5.98,9.1,10.33,7.97,8.5,6.59,9.8,7.15,.,5.5,4.61,3,0.36,9.69,1.5,.,5.3,5.9,.
1/26/2010,New York,132,Minnesota,105,6.5,7.22,9.16,8.68,9.72,6.5,7.2,10.1,4.7,.,6.75,10.85,8,10.43,-1.44,4,.,7.7,7.16,.
1/26/2010,Phoenix,109,Charlotte,114,5.5,3.95,5.4,6.1,4.69,5.5,6.18,4.1,4.39,.,4.25,4.34,-3,1.13,4.45,1,.,8.8,4.88,.
1/26/2010,Sacramento,99,Golden State,96,6.5,0.97,4.19,5.17,3.34,6.5,2.16,3.8,-1.41,.,-0.5,1.09,-1,-1.82,-3.91,-2,.,4.7,3.01,.
1/26/2010,Washington,103,LA Lakers,115,-8.5,-6.15,-6.89,-7.39,-6.42,-7.5,-4.31,-5.2,-3.28,.,-7.5,-7.12,-9,-7.05,0.57,-12.5,.,-6.1,-4.67,.
1/27/2010,Cleveland,109,Minnesota,95,13,17.73,19.25,19.27,19.45,13.5,16.04,20.6,16.37,.,20.75,18.14,21,16.76,14.61,12.5,.,19.5,15.47,.
1/27/2010,Detroit,93,Memphis,99,-1.5,-3.03,-1.07,-1.34,-0.88,-1.5,-0.85,-0.6,-3.53,.,-3.5,-0.57,-7,-5.17,-6.49,-7,.,-2.3,-0.12,.
1/27/2010,Golden State,110,New orleans,123,-1.5,1.67,-0.18,-2.63,2.12,-1.5,1.83,1.5,5.1,.,1.25,1.82,1,2.92,8.38,-4.5,.,2,0.97,.
1/27/2010,Houston,92,Denver,97,2,0.34,1.36,2.23,0.51,-1.5,-1.13,2.3,4.4,.,-1,0.1,-5,-4.03,8.71,-4.5,.,1.2,0.62,.
1/27/2010,Indiana,96,LA Lakers,118,-6.5,-6.69,-7.24,-7.17,-7.4,-5.5,-5.4,-4.6,-6.84,.,-7,-9.25,-7,-3.19,-4.42,-14.5,.,-5.5,-4.66,.
1/27/2010,Milwaukee,91,Philadelphia,88,2.5,4.35,6.2,6.2,6.25,3.5,4.68,5.9,1.86,.,5,4.62,7,8.34,-0.91,-1,.,4.1,4.56,.
1/27/2010,New Jersey,103,LA Clippers,87,-7,-6.95,-6.85,-8.67,-5.32,-7,-5.46,-4.6,-4.9,.,-10.5,-5.15,-9,-8.07,-4.65,-11,.,-9.4,-3.58,.
1/27/2010,Oklahoma City,86,Chicago,96,5.5,5.94,7.22,5.53,9.03,4.5,8.11,5.8,3.57,.,6,1.82,7,8.99,5.32,3.5,.,5.1,7.44,.
1/27/2010,Portland,95,Utah,106,-2.5,0.82,2.91,3.28,2.44,-3.5,2.89,2.9,0.72,.,0.25,0.78,-4,0.32,0.66,-3.5,.,2.1,1.85,.
1/27/2010,San Antonio,105,Atlanta,90,3,1.83,1.27,0.38,2.34,1.5,1.97,3.6,3.65,.,3,-0.02,1,-0.41,7.31,-3,.,1.6,2.34,.
1/27/2010,Toronto,111,Miami,103,3,2.75,3.33,3.99,2.68,2.5,1.24,3.6,3.92,.,1.75,2.39,2,8.6,5.45,-4.5,.,2.4,2.29,.
1/28/2010,New York,104,Toronto,106,3.5,-0.33,0.09,-0.83,0.98,2.5,0.56,1.8,-1.24,.,-1.25,2.49,0.01,-0.22,-4.97,-4,.,-0.1,2.52,.
1/28/2010,Orlando,96,Boston,94,3.5,4.68,2.99,3.02,2.93,2.5,3.79,5.9,7.73,.,6.75,4.24,7,5.53,11.21,-4.5,.,3.7,3.58,.
1/28/2010,Phoenix,112,Dallas,106,2,2.43,1.39,0.5,2.18,1,3.48,1.4,4.42,.,3.5,4.02,0.01,6.2,4.83,-2.5,.,0.4,3.16,.
1/29/2010,Atlanta,100,Boston,91,4,3.45,3.59,3.92,3.2,4,4.06,4.9,3.98,.,4.5,4.12,5,5.67,3.84,-4.5,.,2.3,3.81,.
1/29/2010,Detroit,65,Miami,92,-2,-3.7,-1.17,-0.8,-1.58,-2,-2.35,-2.2,-3.25,.,-4.75,-1.36,-6,-7.34,-5.15,-8.5,.,-3.3,-1.56,.
1/29/2010,Golden State,110,Charlotte,121,-1.5,-1.55,-1.46,-1.9,-1.23,-1,0.02,-0.2,0.71,.,-1,-1.12,-4,-8.3,2.55,-6,.,0.5,-0.19,.
1/29/2010,Houston,104,Portland,100,6,2.22,2.91,3.82,2,6,1.65,4,3.23,.,1.75,1.82,2,4.24,4.64,-3,.,0.5,2.24,.
1/29/2010,Indiana,73,Cleveland,94,-6,-9.51,-8.08,-8.23,-8.1,-6.5,-6.53,-6.3,-12.01,.,-8.5,-9.52,-8,-10.84,-14.5,-15.5,.,-10.3,-5.32,.
1/29/2010,Minnesota,111,LA Clippers,97,0,-2.87,-2.84,-3.23,-2.48,0,-1.88,-0.7,-1.21,.,-4.5,-3.54,-1,-8.05,1.11,-9.5,.,-1.9,-0.38,.
1/29/2010,New Jersey,79,Washington,81,-3.5,-4.53,-3.49,-3.96,-3.21,-3.5,-3.3,-0.2,-2.61,.,-6,-3.36,-5,-10.72,-1.86,-9.5,.,-6.6,-2.59,.
1/29/2010,New orleans,106,Chicago,108,4.5,1.74,4.35,4.59,4.17,3.5,3.62,4,-0.87,.,2.75,0.32,3,-1.66,-2.05,-0.5,.,1.5,3.79,.
1/29/2010,Oklahoma City,101,Denver,84,2,1.51,1.34,0.92,1.79,2,0.75,2.4,3.47,.,1.5,-1.19,-1,4.69,8.13,-4.5,.,1,1.63,.
1/29/2010,Philadelphia,91,LA Lakers,99,-6.5,-5.07,-6.6,-7.74,-5.61,-7.5,-4.14,-3.6,-0.86,.,-6.25,-4.71,-7,-5.29,3,-12,.,-7.6,-4.06,.
1/29/2010,San Antonio,104,Memphis,97,5,5.76,5.44,3.49,7.57,3,6.51,6.3,8.37,.,5.75,6.48,2,3.09,10.26,2.5,.,6.4,6.15,.
1/29/2010,Utah,101,Sacramento,94,9,12.22,10.7,9.85,11.66,9,10.58,14.2,12.73,.,15.5,12.28,18,15.51,13.18,2,.,13.6,9.79,.
1/30/2010,Dallas,112,Portland,114,8.5,3.29,5.43,6.6,4.3,8.5,3.33,6.6,2.22,.,3.25,2.29,4,5.57,2.14,-2,.,0.4,4.11,.
1/30/2010,Memphis,102,New orleans,109,7,4.74,4.72,4.21,5.28,5,5.07,5.3,5.31,.,5,4.05,5,6.47,6.56,-2,.,6.5,4.9,.
1/30/2010,Milwaukee,95,Miami,84,4,0.19,1.3,0.88,1.69,3,-0.01,0.7,1.18,.,-0.75,2.81,0.01,-1.91,-0.46,-5,.,1.3,2.09,.
1/30/2010,Orlando,104,Atlanta,86,5.5,4.12,3.1,3,3.2,5,2.97,5.7,6.75,.,5.5,3.12,5,1.19,10.37,-3,.,6,3.73,.
1/30/2010,Sacramento,96,Charlotte,103,-1,-2.6,-0.72,-0.1,-1.35,-1,-0.81,-0.9,-3.7,.,-3.25,-3.03,-7,-4.42,-4.36,-5,.,0.5,-0.42,.
1/30/2010,Washington,106,New York,96,-1,1.67,1.99,2.13,1.85,1,2.42,2.9,3.22,.,0.75,-0.1,-1,8.24,6.54,-5,.,-0.6,0.35,.
1/31/2010,Boston,89,LA Lakers,90,-1,1.07,1.74,0.83,2.71,2,1.44,1.6,3.84,.,0.01,1.69,-4,0.16,6,-2.5,.,0.01,2.13,.
1/31/2010,Cleveland,114,LA Clippers,89,11.5,13.28,13.25,12.95,13.71,9.5,11.78,15.4,12.16,.,15,11.6,17,18.42,12.72,6,.,14.6,11.35,.
1/31/2010,Detroit,86,Orlando,91,-5,-8.5,-5.41,-4.51,-6.41,-3,-5.52,-4.8,-12,.,-8.25,-7.19,-11,-10.18,-16.81,-12.5,.,-6.8,-4.52,.
1/31/2010,Houston,111,Phoenix,115,3.5,2.72,3.23,3.81,2.7,3,1.52,5.8,2.59,.,3,1.51,4,6.29,3.67,-4.5,.,3.2,1.8,.
1/31/2010,Minnesota,112,New York,91,2.5,-1.55,-1.62,-0.85,-2.5,0,-0.76,0.2,1.3,.,-1.5,-4.85,-3,-3.59,7.44,-10,.,-1.8,-0.22,.
1/31/2010,New Jersey,79,Philadelphia,83,-5.5,-5.75,-4.32,-4.38,-4.47,-5.5,-4,-2.6,-5.03,.,-8,-5.77,-8,-5.92,-4.29,-10,.,-8.8,-3.5,.
1/31/2010,Oklahoma City,112,Golden State,104,8.5,8.12,10.49,10.97,10.25,9,9.94,10.9,5.34,.,10.5,5.68,12,4.41,4.99,2.5,.,9.8,8.29,.
1/31/2010,San Antonio,89,Denver,103,5,3.09,2.51,1.62,3.59,5,2.68,3.9,6.71,.,3.5,1.84,0.01,-1.82,11.58,-2,.,5.2,3.31,.
1/31/2010,Toronto,117,Indiana,102,9,9.57,9.64,9.97,9.43,7.5,8.5,10.6,10.58,.,11.25,8.74,10,13.11,12.42,2,.,9.9,7.95,.
2/1/2010,Denver,112,Sacramento,109,11.5,11.24,11.46,11.3,11.62,11.5,12.34,13.7,9.28,.,14.75,11.95,14,13.1,6.77,3,.,14.9,9.39,.
2/1/2010,Memphis,95,LA Lakers,93,-1.5,-1.81,-2.37,-2.15,-2.63,-2.5,-1.6,-1.2,0.1,.,-2,-3.95,-2,-0.61,3.89,-9.5,.,-0.7,-1.13,.
2/1/2010,Miami,81,Milwaukee,97,6.5,5.35,5.41,5.78,5.06,6.5,5.88,8.7,4.82,.,5.75,2.68,4,9.91,6.46,-1,.,6.2,5.32,.
2/1/2010,New orleans,100,Phoenix,109,0,0.41,1.38,2.62,0.15,0,-0.24,6.3,-2.78,.,3.75,-0.52,6,.,-4.28,-8.5,.,1,1.46,.
2/1/2010,Portland,98,Charlotte,79,1.5,3.08,4.81,4.92,4.71,3,5.15,4.8,3.75,.,3.75,3.53,-2,-0.34,3.48,-0.5,.,4.6,4.21,.
2/1/2010,Utah,104,Dallas,92,4,5.51,3.66,2.54,4.85,3.5,4.72,7.1,6.06,.,9.5,5.78,10,9.81,6.2,-3.5,.,3.2,5.43,.
2/1/2010,Washington,88,Boston,99,-5,-4.7,-5.12,-4.47,-5.91,-6,-2.88,-2.3,-4.12,.,-4.5,-5.61,-2,-2.23,-2.43,-13,.,-8.2,-3.47,.
2/2/2010,Chicago,82,LA Clippers,90,8,6.5,5.88,6.28,5.58,8,5.1,10.2,8.26,.,8.25,7.25,12,4.6,9.28,-5,.,6.4,6.29,.
2/2/2010,Cleveland,105,Memphis,89,10,9.82,9.86,9.46,10.28,9.5,9.21,12.3,12.1,.,11.5,10.35,9,5.61,13.85,4.5,.,10.1,9.44,.
2/2/2010,Houston,119,Golden State,97,7,7.06,9.48,11.01,8.19,7.5,7.61,9,7.53,.,6.75,7.83,5,3.66,7.23,2.5,.,8.2,7.28,.
2/2/2010,Indiana,130,Toronto,115,-1,-3.98,-2.57,-2.84,-2.42,-1,-2.38,-0.8,-5.86,.,-4.75,-3.59,-4,-5.87,-8.12,-8,.,-2.3,-0.86,.
2/2/2010,New Jersey,93,Detroit,97,-2.5,-1.85,-3.85,-5.44,-2.64,-2.5,-2.14,0.7,1.72,.,-3.75,-2.09,-2,0.19,5.54,-8.5,.,-4.2,-1.46,.
2/2/2010,Oklahoma City,106,Atlanta,99,1.5,1.62,1.41,1.03,1.83,1.5,2.49,3.6,1.18,.,4,-2.39,7,0.95,4.76,-5.5,.,1.4,0.69,.
2/2/2010,Orlando,99,Milwaukee,82,9.5,9.13,8.7,8.99,8.43,9,7.82,9.4,13.29,.,8.5,8.55,4,8.69,18.02,3,.,11.6,8.38,.
2/3/2010,Atlanta,103,LA Clippers,97,9.5,10.04,10.34,9.11,11.7,9.5,9.85,9.8,9.98,.,10.25,11.47,10,16.48,8.49,4,6.97,12.8,9.69,.
2/3/2010,Boston,107,Miami,102,5.5,5.39,7.52,6.98,8.18,5.5,5.23,6.7,6.42,.,5,7.16,3,3.41,5.68,2.5,4.99,3.6,6.65,.
2/3/2010,Dallas,110,Golden State,101,12,8.78,11.73,13.17,10.51,12,9.14,11.9,6.77,.,8.5,8.81,9,14.64,4.73,3.5,4.72,8.4,9.07,.
2/3/2010,Denver,97,Phoenix,109,7,4.52,5.46,5.27,5.65,7,5.37,8.2,1.86,.,7.5,4.76,8,10.81,-1.03,-3,-3.04,7.9,5.03,.
2/3/2010,LA Lakers,99,Charlotte,97,9.5,6.87,9.1,9.8,8.41,9.5,8.47,9.9,4.13,.,10.5,8.01,7,4.98,0.25,3,2.35,11.4,8.04,.
2/3/2010,New York,107,Washington,85,5.5,2.45,4.56,4.45,4.65,5.5,3.27,6.2,0.81,.,2.75,4.69,4,0.68,-3.07,-1,-0.5,2.4,4.92,.
2/3/2010,New orleans,99,Oklahoma City,103,-2,-0.84,0.87,2.58,-0.89,0,-1.11,3.9,-0.81,.,0.01,1.87,-1,-1.65,-3.49,-7,-1.41,-3.8,1.09,.
2/3/2010,Philadelphia,106,Chicago,103,2,-0.61,0.53,-1.45,2.48,2,2.52,1.3,-1.45,.,-1.5,-0.36,1,-3.6,-2.55,-2,-2.35,-3.5,2.93,.
2/3/2010,Sacramento,113,San Antonio,115,-4,-4.5,-2.46,-1.58,-3.48,-4,-4.07,-0.5,-6.92,.,-4.25,-4.4,-2,-8.83,-9.45,-10,0.03,-4.2,-3.37,.
2/3/2010,Toronto,108,New Jersey,99,10.5,14.04,16.26,18.35,14.74,10.5,13.22,15.6,13.4,.,15.75,12.8,16,16.44,13.99,6.5,11.13,17.2,11.42,.
2/3/2010,Utah,118,Portland,105,7.5,5.76,4.92,4.74,5.15,6,4.37,7.6,7.25,.,7.75,5.96,9,8.56,8.54,-2.5,3.02,6,5.17,.
2/4/2010,Cleveland,102,Miami,86,9.5,9.52,10.32,10.87,9.8,9.5,8.51,11.5,12.55,.,11,9.48,11,5.88,15.61,3,5.68,9.7,8.73,.
2/4/2010,Portland,96,San Antonio,93,-2.5,1.43,3.38,3.82,2.84,-2.5,2.24,5.5,-0.17,.,3.5,2.11,4,-0.62,-2.45,-5.5,1.11,1.5,2.15,.
2/5/2010,Atlanta,91,Chicago,81,8.5,5.9,8.91,7.66,10.23,6.5,8.81,6.3,4.72,.,6.5,7.22,5,0.54,2.21,6,1.17,8.3,7.96,.
2/5/2010,Boston,96,New Jersey,87,12.5,15.93,20.01,20.66,20.02,13.5,16.55,18.1,14.01,.,17.5,17.07,17,14.72,10.95,13.5,10.48,17.2,15.28,.
2/5/2010,Dallas,108,Minnesota,117,10,11.03,14.99,14.94,15.19,9,11.36,14,9.24,.,10.75,13.35,11,15.87,5.12,9,2.7,12,9.9,.
2/5/2010,Indiana,107,Detroit,83,3,4.01,3.19,3.23,3.13,4,3.08,6.7,3.26,.,3.75,1.12,8,9.68,5.41,-4,5.87,3.6,3.38,.
2/5/2010,LA Lakers,113,Denver,126,8.5,5.48,6.05,6.54,5.62,8.5,3.85,8.2,4.81,.,7.75,5.04,7,8,4.58,-1,3.82,7.4,5.09,.
2/5/2010,Memphis,83,Houston,101,5,2.57,2.79,3.29,2.3,6.5,2.37,5.4,0.11,.,5,1.33,5,9.05,-1.11,-6,4,2.6,2.59,.
