"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"576","Wed, Jan 16, 2013","Box Score","Washington Wizards","94","Sacramento Kings","95","",""
"577","Wed, Jan 16, 2013","Box Score","Memphis Grizzlies","82","San Antonio Spurs","103","",""
"578","Wed, Jan 16, 2013","Box Score","Chicago Bulls","107","Toronto Raptors","105","OT",""
"579","Thu, Jan 17, 2013","Box Score","New York Knicks","102","Detroit Pistons","87","","at London, England"
"580","Thu, Jan 17, 2013","Box Score","Miami Heat","99","Los Angeles Lakers","90","",""
"581","Thu, Jan 17, 2013","Box Score","Los Angeles Clippers","90","Minnesota Timberwolves","77","",""
"582","Thu, Jan 17, 2013","Box Score","Milwaukee Bucks","98","Phoenix Suns","94","",""
"583","Fri, Jan 18, 2013","Box Score","Chicago Bulls","100","Boston Celtics","99","OT",""
"584","Fri, Jan 18, 2013","Box Score","Atlanta Hawks","89","Brooklyn Nets","94","",""
"585","Fri, Jan 18, 2013","Box Score","Oklahoma City Thunder","117","Dallas Mavericks","114","OT",""
"586","Fri, Jan 18, 2013","Box Score","Washington Wizards","112","Denver Nuggets","108","",""
"587","Fri, Jan 18, 2013","Box Score","Houston Rockets","95","Indiana Pacers","105","",""
"588","Fri, Jan 18, 2013","Box Score","Sacramento Kings","69","Memphis Grizzlies","85","",""
"589","Fri, Jan 18, 2013","Box Score","Charlotte Bobcats","106","Orlando Magic","100","",""
"590","Fri, Jan 18, 2013","Box Score","Toronto Raptors","101","Philadelphia 76ers","108","OT",""
"591","Fri, Jan 18, 2013","Box Score","Golden State Warriors","88","San Antonio Spurs","95","",""
"592","Sat, Jan 19, 2013","Box Score","San Antonio Spurs","98","Atlanta Hawks","93","",""
"593","Sat, Jan 19, 2013","Box Score","Sacramento Kings","97","Charlotte Bobcats","93","",""
"594","Sat, Jan 19, 2013","Box Score","Memphis Grizzlies","85","Chicago Bulls","82","OT",""
"595","Sat, Jan 19, 2013","Box Score","Washington Wizards","87","Los Angeles Clippers","94","",""
"596","Sat, Jan 19, 2013","Box Score","Houston Rockets","79","Minnesota Timberwolves","92","",""
"597","Sat, Jan 19, 2013","Box Score","Golden State Warriors","116","New Orleans Hornets","112","",""
"598","Sat, Jan 19, 2013","Box Score","Milwaukee Bucks","110","Portland Trail Blazers","104","",""
"599","Sat, Jan 19, 2013","Box Score","Cleveland Cavaliers","98","Utah Jazz","109","",""
"600","Sun, Jan 20, 2013","Box Score","Oklahoma City Thunder","118","Denver Nuggets","121","OT",""
"601","Sun, Jan 20, 2013","Box Score","Boston Celtics","88","Detroit Pistons","103","",""
"602","Sun, Jan 20, 2013","Box Score","Dallas Mavericks","111","Orlando Magic","105","",""
"603","Sun, Jan 20, 2013","Box Score","Los Angeles Lakers","103","Toronto Raptors","108","",""
"604","Mon, Jan 21, 2013","Box Score","Minnesota Timberwolves","96","Atlanta Hawks","104","",""
"605","Mon, Jan 21, 2013","Box Score","Houston Rockets","100","Charlotte Bobcats","94","",""
"606","Mon, Jan 21, 2013","Box Score","Los Angeles Lakers","83","Chicago Bulls","95","",""
"607","Mon, Jan 21, 2013","Box Score","Los Angeles Clippers","99","Golden State Warriors","106","",""
"608","Mon, Jan 21, 2013","Box Score","Indiana Pacers","82","Memphis Grizzlies","81","",""
"609","Mon, Jan 21, 2013","Box Score","Sacramento Kings","105","New Orleans Hornets","114","",""
"610","Mon, Jan 21, 2013","Box Score","Brooklyn Nets","88","New York Knicks","85","",""
"611","Mon, Jan 21, 2013","Box Score","San Antonio Spurs","90","Philadelphia 76ers","85","",""
"612","Mon, Jan 21, 2013","Box Score","Washington Wizards","98","Portland Trail Blazers","95","",""
"613","Tue, Jan 22, 2013","Box Score","Boston Celtics","90","Cleveland Cavaliers","95","",""
"614","Tue, Jan 22, 2013","Box Score","Orlando Magic","90","Detroit Pistons","105","",""
"615","Tue, Jan 22, 2013","Box Score","Oklahoma City Thunder","109","Los Angeles Clippers","97","",""
"616","Tue, Jan 22, 2013","Box Score","Philadelphia 76ers","102","Milwaukee Bucks","110","",""
"617","Wed, Jan 23, 2013","Box Score","Atlanta Hawks","104","Charlotte Bobcats","92","",""
"618","Wed, Jan 23, 2013","Box Score","Detroit Pistons","82","Chicago Bulls","85","",""
"619","Wed, Jan 23, 2013","Box Score","Oklahoma City Thunder","99","Golden State Warriors","104","",""
"620","Wed, Jan 23, 2013","Box Score","Denver Nuggets","105","Houston Rockets","95","",""
"621","Wed, Jan 23, 2013","Box Score","Los Angeles Lakers","93","Memphis Grizzlies","106","",""
"622","Wed, Jan 23, 2013","Box Score","Toronto Raptors","116","Miami Heat","123","OT",""
"623","Wed, Jan 23, 2013","Box Score","Brooklyn Nets","91","Minnesota Timberwolves","83","",""
"624","Wed, Jan 23, 2013","Box Score","Indiana Pacers","80","Portland Trail Blazers","100","",""
"625","Wed, Jan 23, 2013","Box Score","Phoenix Suns","106","Sacramento Kings","96","",""
"626","Wed, Jan 23, 2013","Box Score","New Orleans Hornets","102","San Antonio Spurs","106","",""
"627","Wed, Jan 23, 2013","Box Score","Washington Wizards","88","Utah Jazz","92","",""
"628","Thu, Jan 24, 2013","Box Score","New York Knicks","89","Boston Celtics","86","",""
"629","Thu, Jan 24, 2013","Box Score","Toronto Raptors","97","Orlando Magic","95","",""
"630","Thu, Jan 24, 2013","Box Score","Los Angeles Clippers","88","Phoenix Suns","93","",""
"631","Fri, Jan 25, 2013","Box Score","Boston Celtics","111","Atlanta Hawks","123","2OT",""
"632","Fri, Jan 25, 2013","Box Score","Golden State Warriors","87","Chicago Bulls","103","",""
"633","Fri, Jan 25, 2013","Box Score","Milwaukee Bucks","108","Cleveland Cavaliers","113","",""
"634","Fri, Jan 25, 2013","Box Score","San Antonio Spurs","113","Dallas Mavericks","107","",""
"635","Fri, Jan 25, 2013","Box Score","Utah Jazz","84","Los Angeles Lakers","102","",""
"636","Fri, Jan 25, 2013","Box Score","Brooklyn Nets","77","Memphis Grizzlies","101","",""
"637","Fri, Jan 25, 2013","Box Score","Detroit Pistons","88","Miami Heat","110","",""
"638","Fri, Jan 25, 2013","Box Score","Houston Rockets","100","New Orleans Hornets","82","",""
"639","Fri, Jan 25, 2013","Box Score","Oklahoma City Thunder","105","Sacramento Kings","95","",""
"640","Fri, Jan 25, 2013","Box Score","Minnesota Timberwolves","101","Washington Wizards","114","",""
"641","Sat, Jan 26, 2013","Box Score","Minnesota Timberwolves","101","Charlotte Bobcats","102","",""
"642","Sat, Jan 26, 2013","Box Score","Sacramento Kings","93","Denver Nuggets","121","",""
"643","Sat, Jan 26, 2013","Box Score","Brooklyn Nets","106","Houston Rockets","119","",""
"644","Sat, Jan 26, 2013","Box Score","Golden State Warriors","102","Milwaukee Bucks","109","",""
"645","Sat, Jan 26, 2013","Box Score","New York Knicks","80","Philadelphia 76ers","97","",""
"646","Sat, Jan 26, 2013","Box Score","Los Angeles Clippers","100","Portland Trail Blazers","101","",""
"647","Sat, Jan 26, 2013","Box Score","Phoenix Suns","99","San Antonio Spurs","108","",""
"648","Sat, Jan 26, 2013","Box Score","Cleveland Cavaliers","99","Toronto Raptors","98","",""
"649","Sat, Jan 26, 2013","Box Score","Indiana Pacers","110","Utah Jazz","114","OT",""
"650","Sat, Jan 26, 2013","Box Score","Chicago Bulls","73","Washington Wizards","86","",""
"651","Sun, Jan 27, 2013","Box Score","Miami Heat","98","Boston Celtics","100","2OT",""
"652","Sun, Jan 27, 2013","Box Score","Phoenix Suns","95","Dallas Mavericks","110","",""
"653","Sun, Jan 27, 2013","Box Score","Portland Trail Blazers","83","Los Angeles Clippers","96","",""
"654","Sun, Jan 27, 2013","Box Score","Oklahoma City Thunder","96","Los Angeles Lakers","105","",""
"655","Sun, Jan 27, 2013","Box Score","New Orleans Hornets","91","Memphis Grizzlies","83","",""
"656","Sun, Jan 27, 2013","Box Score","Atlanta Hawks","104","New York Knicks","106","",""
"657","Sun, Jan 27, 2013","Box Score","Detroit Pistons","104","Orlando Magic","102","",""
"658","Mon, Jan 28, 2013","Box Score","Orlando Magic","77","Brooklyn Nets","97","",""
"659","Mon, Jan 28, 2013","Box Score","Charlotte Bobcats","85","Chicago Bulls","93","",""
"660","Mon, Jan 28, 2013","Box Score","Indiana Pacers","101","Denver Nuggets","102","",""
"661","Mon, Jan 28, 2013","Box Score","Memphis Grizzlies","103","Philadelphia 76ers","100","",""
"662","Mon, Jan 28, 2013","Box Score","Golden State Warriors","114","Toronto Raptors","102","",""
"663","Mon, Jan 28, 2013","Box Score","Houston Rockets","125","Utah Jazz","80","",""
"664","Mon, Jan 28, 2013","Box Score","Sacramento Kings","96","Washington Wizards","94","",""
"665","Tue, Jan 29, 2013","Box Score","Golden State Warriors","108","Cleveland Cavaliers","95","",""
"666","Tue, Jan 29, 2013","Box Score","Milwaukee Bucks","117","Detroit Pistons","90","",""
"667","Tue, Jan 29, 2013","Box Score","New Orleans Hornets","106","Los Angeles Lakers","111","",""
"668","Tue, Jan 29, 2013","Box Score","Dallas Mavericks","104","Portland Trail Blazers","106","",""
"669","Wed, Jan 30, 2013","Box Score","Toronto Raptors","92","Atlanta Hawks","93","",""
"670","Wed, Jan 30, 2013","Box Score","Sacramento Kings","81","Boston Celtics","99","",""
"671","Wed, Jan 30, 2013","Box Score","Miami Heat","105","Brooklyn Nets","85","",""
"672","Wed, Jan 30, 2013","Box Score","Houston Rockets","110","Denver Nuggets","118","",""
"673","Wed, Jan 30, 2013","Box Score","Detroit Pistons","79","Indiana Pacers","98","",""
"674","Wed, Jan 30, 2013","Box Score","Chicago Bulls","104","Milwaukee Bucks","88","",""
"675","Wed, Jan 30, 2013","Box Score","Los Angeles Clippers","96","Minnesota Timberwolves","90","",""
"676","Wed, Jan 30, 2013","Box Score","Orlando Magic","97","New York Knicks","113","",""
"677","Wed, Jan 30, 2013","Box Score","Washington Wizards","84","Philadelphia 76ers","92","",""
"678","Wed, Jan 30, 2013","Box Score","Los Angeles Lakers","86","Phoenix Suns","92","",""
"679","Wed, Jan 30, 2013","Box Score","Charlotte Bobcats","78","San Antonio Spurs","102","",""
"680","Wed, Jan 30, 2013","Box Score","New Orleans Hornets","99","Utah Jazz","104","",""
"681","Thu, Jan 31, 2013","Box Score","Dallas Mavericks","97","Golden State Warriors","100","",""
"682","Thu, Jan 31, 2013","Box Score","Memphis Grizzlies","89","Oklahoma City Thunder","106","",""
"683","Fri, Feb 1, 2013","Box Score","Orlando Magic","84","Boston Celtics","97","",""
"684","Fri, Feb 1, 2013","Box Score","Chicago Bulls","89","Brooklyn Nets","93","",""
"685","Fri, Feb 1, 2013","Box Score","New Orleans Hornets","98","Denver Nuggets","113","",""
"686","Fri, Feb 1, 2013","Box Score","Cleveland Cavaliers","99","Detroit Pistons","117","",""
"687","Fri, Feb 1, 2013","Box Score","Miami Heat","89","Indiana Pacers","102","",""
"688","Fri, Feb 1, 2013","Box Score","Washington Wizards","76","Memphis Grizzlies","85","",""
"689","Fri, Feb 1, 2013","Box Score","Los Angeles Lakers","111","Minnesota Timberwolves","100","",""
"690","Fri, Feb 1, 2013","Box Score","Milwaukee Bucks","86","New York Knicks","96","",""
"691","Fri, Feb 1, 2013","Box Score","Sacramento Kings","80","Philadelphia 76ers","89","",""
"692","Fri, Feb 1, 2013","Box Score","Dallas Mavericks","109","Phoenix Suns","99","",""
"693","Fri, Feb 1, 2013","Box Score","Los Angeles Clippers","73","Toronto Raptors","98","",""
"694","Fri, Feb 1, 2013","Box Score","Portland Trail Blazers","77","Utah Jazz","86","",""
"695","Sat, Feb 2, 2013","Box Score","Chicago Bulls","93","Atlanta Hawks","76","",""
"696","Sat, Feb 2, 2013","Box Score","Oklahoma City Thunder","110","Cleveland Cavaliers","115","",""
"697","Sat, Feb 2, 2013","Box Score","Phoenix Suns","93","Golden State Warriors","113","",""
"698","Sat, Feb 2, 2013","Box Score","Charlotte Bobcats","95","Houston Rockets","109","",""
"699","Sat, Feb 2, 2013","Box Score","Orlando Magic","98","Milwaukee Bucks","107","",""
"700","Sat, Feb 2, 2013","Box Score","New Orleans Hornets","86","Minnesota Timberwolves","115","",""
"701","Sat, Feb 2, 2013","Box Score","Sacramento Kings","81","New York Knicks","120","",""
"702","Sat, Feb 2, 2013","Box Score","Utah Jazz","99","Portland Trail Blazers","105","",""
"703","Sat, Feb 2, 2013","Box Score","Washington Wizards","86","San Antonio Spurs","96","",""
"704","Sun, Feb 3, 2013","Box Score","Los Angeles Clippers","104","Boston Celtics","106","",""
"705","Sun, Feb 3, 2013","Box Score","Los Angeles Lakers","98","Detroit Pistons","97","",""
"706","Sun, Feb 3, 2013","Box Score","Miami Heat","100","Toronto Raptors","85","",""
"707","Mon, Feb 4, 2013","Box Score","Chicago Bulls","101","Indiana Pacers","111","",""
"708","Mon, Feb 4, 2013","Box Score","Charlotte Bobcats","94","Miami Heat","99","",""
"709","Mon, Feb 4, 2013","Box Score","Portland Trail Blazers","100","Minnesota Timberwolves","98","",""
"710","Mon, Feb 4, 2013","Box Score","Detroit Pistons","85","New York Knicks","99","",""
"711","Mon, Feb 4, 2013","Box Score","Dallas Mavericks","91","Oklahoma City Thunder","112","",""
"712","Mon, Feb 4, 2013","Box Score","Orlando Magic","61","Philadelphia 76ers","78","",""
"713","Mon, Feb 4, 2013","Box Score","Sacramento Kings","91","Utah Jazz","98","OT",""
"714","Mon, Feb 4, 2013","Box Score","Los Angeles Clippers","90","Washington Wizards","98","",""
"715","Tue, Feb 5, 2013","Box Score","Los Angeles Lakers","92","Brooklyn Nets","83","",""
"716","Tue, Feb 5, 2013","Box Score","Milwaukee Bucks","104","Denver Nuggets","112","",""
"717","Tue, Feb 5, 2013","Box Score","Golden State Warriors","109","Houston Rockets","140","",""
"718","Tue, Feb 5, 2013","Box Score","Atlanta Hawks","103","Indiana Pacers","114","",""
"719","Tue, Feb 5, 2013","Box Score","Phoenix Suns","96","Memphis Grizzlies","90","",""
"720","Wed, Feb 6, 2013","Box Score","Memphis Grizzlies","92","Atlanta Hawks","103","",""
"721","Wed, Feb 6, 2013","Box Score","Charlotte Bobcats","95","Cleveland Cavaliers","122","",""
"722","Wed, Feb 6, 2013","Box Score","Portland Trail Blazers","99","Dallas Mavericks","105","",""
"723","Wed, Feb 6, 2013","Box Score","Brooklyn Nets","93","Detroit Pistons","90","",""
"724","Wed, Feb 6, 2013","Box Score","Houston Rockets","108","Miami Heat","114","",""
"725","Wed, Feb 6, 2013","Box Score","San Antonio Spurs","104","Minnesota Timberwolves","94","",""
"726","Wed, Feb 6, 2013","Box Score","Phoenix Suns","84","New Orleans Hornets","93","",""
"727","Wed, Feb 6, 2013","Box Score","Golden State Warriors","98","Oklahoma City Thunder","119","",""
"728","Wed, Feb 6, 2013","Box Score","Los Angeles Clippers","86","Orlando Magic","76","",""
"729","Wed, Feb 6, 2013","Box Score","Indiana Pacers","88","Philadelphia 76ers","69","",""
"730","Wed, Feb 6, 2013","Box Score","Boston Celtics","99","Toronto Raptors","95","",""
"731","Wed, Feb 6, 2013","Box Score","Milwaukee Bucks","86","Utah Jazz","100","",""
"732","Wed, Feb 6, 2013","Box Score","New York Knicks","96","Washington Wizards","106","",""
"733","Thu, Feb 7, 2013","Box Score","Los Angeles Lakers","95","Boston Celtics","116","",""
"734","Thu, Feb 7, 2013","Box Score","Chicago Bulls","96","Denver Nuggets","128","",""
"735","Fri, Feb 8, 2013","Box Score","New Orleans Hornets","111","Atlanta Hawks","100","",""
"736","Fri, Feb 8, 2013","Box Score","Los Angeles Lakers","100","Charlotte Bobcats","93","",""
"737","Fri, Feb 8, 2013","Box Score","Orlando Magic","108","Cleveland Cavaliers","119","",""
"738","Fri, Feb 8, 2013","Box Score","San Antonio Spurs","109","Detroit Pistons","119","",""
"739","Fri, Feb 8, 2013","Box Score","Portland Trail Blazers","103","Houston Rockets","118","",""
"740","Fri, Feb 8, 2013","Box Score","Toronto Raptors","100","Indiana Pacers","98","OT",""
"741","Fri, Feb 8, 2013","Box Score","Golden State Warriors","93","Memphis Grizzlies","99","",""
"742","Fri, Feb 8, 2013","Box Score","Los Angeles Clippers","89","Miami Heat","111","",""
"743","Fri, Feb 8, 2013","Box Score","New York Knicks","100","Minnesota Timberwolves","94","",""
"744","Fri, Feb 8, 2013","Box Score","Phoenix Suns","96","Oklahoma City Thunder","127","",""
"745","Fri, Feb 8, 2013","Box Score","Chicago Bulls","93","Utah Jazz","89","",""
"746","Fri, Feb 8, 2013","Box Score","Brooklyn Nets","74","Washington Wizards","89","",""
"747","Sat, Feb 9, 2013","Box Score","Denver Nuggets","111","Cleveland Cavaliers","103","",""
"748","Sat, Feb 9, 2013","Box Score","Golden State Warriors","91","Dallas Mavericks","116","",""
"749","Sat, Feb 9, 2013","Box Score","Detroit Pistons","105","Milwaukee Bucks","100","",""
"750","Sat, Feb 9, 2013","Box Score","Charlotte Bobcats","76","Philadelphia 76ers","87","",""
"751","Sat, Feb 9, 2013","Box Score","Utah Jazz","109","Sacramento Kings","120","",""
"752","Sun, Feb 10, 2013","Box Score","Denver Nuggets","114","Boston Celtics","118","3OT",""
"753","Sun, Feb 10, 2013","Box Score","San Antonio Spurs","111","Brooklyn Nets","86","",""
"754","Sun, Feb 10, 2013","Box Score","Minnesota Timberwolves","88","Memphis Grizzlies","105","",""
"755","Sun, Feb 10, 2013","Box Score","Los Angeles Lakers","97","Miami Heat","107","",""
"756","Sun, Feb 10, 2013","Box Score","Los Angeles Clippers","102","New York Knicks","88","",""
"757","Sun, Feb 10, 2013","Box Score","Portland Trail Blazers","104","Orlando Magic","110","",""
"758","Sun, Feb 10, 2013","Box Score","Oklahoma City Thunder","97","Phoenix Suns","69","",""
"759","Sun, Feb 10, 2013","Box Score","Houston Rockets","111","Sacramento Kings","117","",""
"760","Sun, Feb 10, 2013","Box Score","New Orleans Hornets","89","Toronto Raptors","102","",""
"761","Mon, Feb 11, 2013","Box Score","Boston Celtics","91","Charlotte Bobcats","94","",""
"762","Mon, Feb 11, 2013","Box Score","San Antonio Spurs","103","Chicago Bulls","89","",""
"763","Mon, Feb 11, 2013","Box Score","Minnesota Timberwolves","100","Cleveland Cavaliers","92","",""
"764","Mon, Feb 11, 2013","Box Score","Atlanta Hawks","105","Dallas Mavericks","101","",""
"765","Mon, Feb 11, 2013","Box Score","New Orleans Hornets","105","Detroit Pistons","86","",""
"766","Mon, Feb 11, 2013","Box Score","Brooklyn Nets","89","Indiana Pacers","84","OT",""
"767","Mon, Feb 11, 2013","Box Score","Washington Wizards","102","Milwaukee Bucks","90","",""
"768","Mon, Feb 11, 2013","Box Score","Los Angeles Clippers","107","Philadelphia 76ers","90","",""
"769","Tue, Feb 12, 2013","Box Score","Houston Rockets","116","Golden State Warriors","107","",""
"770","Tue, Feb 12, 2013","Box Score","Phoenix Suns","85","Los Angeles Lakers","91","",""
"771","Tue, Feb 12, 2013","Box Score","Sacramento Kings","101","Memphis Grizzlies","108","",""
"772","Tue, Feb 12, 2013","Box Score","Portland Trail Blazers","104","Miami Heat","117","",""
"773","Tue, Feb 12, 2013","Box Score","Denver Nuggets","108","Toronto Raptors","109","",""
"774","Tue, Feb 12, 2013","Box Score","Oklahoma City Thunder","94","Utah Jazz","109","",""
"775","Wed, Feb 13, 2013","Box Score","Chicago Bulls","69","Boston Celtics","71","",""
"776","Wed, Feb 13, 2013","Box Score","Denver Nuggets","108","Brooklyn Nets","119","",""
"777","Wed, Feb 13, 2013","Box Score","San Antonio Spurs","96","Cleveland Cavaliers","95","",""
"778","Wed, Feb 13, 2013","Box Score","Sacramento Kings","100","Dallas Mavericks","123","",""
"779","Wed, Feb 13, 2013","Box Score","Washington Wizards","85","Detroit Pistons","96","",""
"780","Wed, Feb 13, 2013","Box Score","Charlotte Bobcats","77","Indiana Pacers","101","",""
"781","Wed, Feb 13, 2013","Box Score","Houston Rockets","96","Los Angeles Clippers","106","",""
"782","Wed, Feb 13, 2013","Box Score","Philadelphia 76ers","92","Milwaukee Bucks","94","",""
"783","Wed, Feb 13, 2013","Box Score","Utah Jazz","97","Minnesota Timberwolves","93","",""
"784","Wed, Feb 13, 2013","Box Score","Portland Trail Blazers","63","New Orleans Hornets","99","",""
"785","Wed, Feb 13, 2013","Box Score","Toronto Raptors","92","New York Knicks","88","",""
"786","Wed, Feb 13, 2013","Box Score","Atlanta Hawks","108","Orlando Magic","76","",""
"787","Thu, Feb 14, 2013","Box Score","Los Angeles Clippers","125","Los Angeles Lakers","101","",""
"788","Thu, Feb 14, 2013","Box Score","Miami Heat","110","Oklahoma City Thunder","100","",""
"789","Tue, Feb 19, 2013","Box Score","Milwaukee Bucks","111","Brooklyn Nets","113","OT",""
"790","Tue, Feb 19, 2013","Box Score","Boston Celtics","90","Denver Nuggets","97","",""
"791","Tue, Feb 19, 2013","Box Score","Memphis Grizzlies","105","Detroit Pistons","91","",""
"792","Tue, Feb 19, 2013","Box Score","Chicago Bulls","96","New Orleans Hornets","87","",""
"793","Tue, Feb 19, 2013","Box Score","Charlotte Bobcats","105","Orlando Magic","92","",""
"794","Tue, Feb 19, 2013","Box Score","Phoenix Suns","102","Portland Trail Blazers","98","",""
"795","Tue, Feb 19, 2013","Box Score","San Antonio Spurs","108","Sacramento Kings","102","",""
"796","Tue, Feb 19, 2013","Box Score","Golden State Warriors","101","Utah Jazz","115","",""
"797","Tue, Feb 19, 2013","Box Score","Toronto Raptors","96","Washington Wizards","88","",""
"798","Wed, Feb 20, 2013","Box Score","Miami Heat","103","Atlanta Hawks","90","",""
"799","Wed, Feb 20, 2013","Box Score","Detroit Pistons","105","Charlotte Bobcats","99","",""
"800","Wed, Feb 20, 2013","Box Score","New Orleans Hornets","100","Cleveland Cavaliers","105","",""
"801","Wed, Feb 20, 2013","Box Score","Orlando Magic","96","Dallas Mavericks","111","",""
"802","Wed, Feb 20, 2013","Box Score","Phoenix Suns","98","Golden State Warriors","108","",""
"803","Wed, Feb 20, 2013","Box Score","Oklahoma City Thunder","119","Houston Rockets","122","",""
"804","Wed, Feb 20, 2013","Box Score","New York Knicks","91","Indiana Pacers","125","",""
"805","Wed, Feb 20, 2013","Box Score","Boston Celtics","99","Los Angeles Lakers","113","",""
"806","Wed, Feb 20, 2013","Box Score","Brooklyn Nets","97","Milwaukee Bucks","94","",""
"807","Wed, Feb 20, 2013","Box Score","Philadelphia 76ers","87","Minnesota Timberwolves","94","",""
"808","Wed, Feb 20, 2013","Box Score","Memphis Grizzlies","88","Toronto Raptors","82","",""
"809","Thu, Feb 21, 2013","Box Score","Miami Heat","86","Chicago Bulls","67","",""
"810","Thu, Feb 21, 2013","Box Score","San Antonio Spurs","116","Los Angeles Clippers","90","",""
"811","Fri, Feb 22, 2013","Box Score","Sacramento Kings","108","Atlanta Hawks","122","",""
"812","Fri, Feb 22, 2013","Box Score","Houston Rockets","106","Brooklyn Nets","96","",""
"813","Fri, Feb 22, 2013","Box Score","Chicago Bulls","105","Charlotte Bobcats","75","",""
"814","Fri, Feb 22, 2013","Box Score","San Antonio Spurs","101","Golden State Warriors","107","OT",""
"815","Fri, Feb 22, 2013","Box Score","Detroit Pistons","82","Indiana Pacers","114","",""
"816","Fri, Feb 22, 2013","Box Score","Portland Trail Blazers","107","Los Angeles Lakers","111","",""
"817","Fri, Feb 22, 2013","Box Score","Orlando Magic","82","Memphis Grizzlies","88","",""
"818","Fri, Feb 22, 2013","Box Score","Dallas Mavericks","104","New Orleans Hornets","100","",""
"819","Fri, Feb 22, 2013","Box Score","Minnesota Timberwolves","111","Oklahoma City Thunder","127","",""
"820","Fri, Feb 22, 2013","Box Score","Boston Celtics","113","Phoenix Suns","88","",""
"821","Fri, Feb 22, 2013","Box Score","New York Knicks","98","Toronto Raptors","100","",""
"822","Fri, Feb 22, 2013","Box Score","Denver Nuggets","113","Washington Wizards","119","",""
"823","Sat, Feb 23, 2013","Box Score","Denver Nuggets","113","Charlotte Bobcats","99","",""
"824","Sat, Feb 23, 2013","Box Score","Indiana Pacers","90","Detroit Pistons","72","",""
"825","Sat, Feb 23, 2013","Box Score","Utah Jazz","94","Los Angeles Clippers","107","",""
"826","Sat, Feb 23, 2013","Box Score","Atlanta Hawks","103","Milwaukee Bucks","102","",""
"827","Sat, Feb 23, 2013","Box Score","Cleveland Cavaliers","118","Orlando Magic","94","",""
"828","Sat, Feb 23, 2013","Box Score","Miami Heat","114","Philadelphia 76ers","90","",""
"829","Sat, Feb 23, 2013","Box Score","Houston Rockets","103","Washington Wizards","105","",""
"830","Sun, Feb 24, 2013","Box Score","Memphis Grizzlies","76","Brooklyn Nets","72","",""
"831","Sun, Feb 24, 2013","Box Score","Los Angeles Lakers","103","Dallas Mavericks","99","",""
"832","Sun, Feb 24, 2013","Box Score","Cleveland Cavaliers","105","Miami Heat","109","",""
"833","Sun, Feb 24, 2013","Box Score","Golden State Warriors","100","Minnesota Timberwolves","99","",""
"834","Sun, Feb 24, 2013","Box Score","Sacramento Kings","95","New Orleans Hornets","110","",""
"835","Sun, Feb 24, 2013","Box Score","Philadelphia 76ers","93","New York Knicks","99","",""
"836","Sun, Feb 24, 2013","Box Score","Chicago Bulls","72","Oklahoma City Thunder","102","",""
"837","Sun, Feb 24, 2013","Box Score","San Antonio Spurs","97","Phoenix Suns","87","",""
"838","Sun, Feb 24, 2013","Box Score","Boston Celtics","86","Portland Trail Blazers","92","",""
"839","Mon, Feb 25, 2013","Box Score","Los Angeles Lakers","108","Denver Nuggets","119","",""
"840","Mon, Feb 25, 2013","Box Score","Atlanta Hawks","114","Detroit Pistons","103","",""
"841","Mon, Feb 25, 2013","Box Score","Washington Wizards","90","Toronto Raptors","84","",""
"842","Mon, Feb 25, 2013","Box Score","Boston Celtics","110","Utah Jazz","107","OT",""
"843","Tue, Feb 26, 2013","Box Score","Cleveland Cavaliers","101","Chicago Bulls","98","",""
"844","Tue, Feb 26, 2013","Box Score","Milwaukee Bucks","95","Dallas Mavericks","90","",""
"845","Tue, Feb 26, 2013","Box Score","Golden State Warriors","97","Indiana Pacers","108","",""
"846","Tue, Feb 26, 2013","Box Score","Charlotte Bobcats","84","Los Angeles Clippers","106","",""
"847","Tue, Feb 26, 2013","Box Score","Sacramento Kings","129","Miami Heat","141","2OT",""
"848","Tue, Feb 26, 2013","Box Score","Brooklyn Nets","101","New Orleans Hornets","97","",""
"849","Tue, Feb 26, 2013","Box Score","Orlando Magic","98","Philadelphia 76ers","84","",""
"850","Tue, Feb 26, 2013","Box Score","Minnesota Timberwolves","83","Phoenix Suns","84","OT",""
"851","Wed, Feb 27, 2013","Box Score","Toronto Raptors","92","Cleveland Cavaliers","103","",""
"852","Wed, Feb 27, 2013","Box Score","Milwaukee Bucks","110","Houston Rockets","107","",""
"853","Wed, Feb 27, 2013","Box Score","Dallas Mavericks","84","Memphis Grizzlies","90","",""
"854","Wed, Feb 27, 2013","Box Score","Golden State Warriors","105","New York Knicks","109","",""
"855","Wed, Feb 27, 2013","Box Score","New Orleans Hornets","74","Oklahoma City Thunder","119","",""
"856","Wed, Feb 27, 2013","Box Score","Sacramento Kings","125","Orlando Magic","101","",""
"857","Wed, Feb 27, 2013","Box Score","Denver Nuggets","111","Portland Trail Blazers","109","",""
"858","Wed, Feb 27, 2013","Box Score","Phoenix Suns","105","San Antonio Spurs","101","OT",""
"859","Wed, Feb 27, 2013","Box Score","Atlanta Hawks","102","Utah Jazz","91","",""
"860","Wed, Feb 27, 2013","Box Score","Detroit Pistons","96","Washington Wizards","95","",""
"861","Thu, Feb 28, 2013","Box Score","Philadelphia 76ers","82","Chicago Bulls","93","",""
"862","Thu, Feb 28, 2013","Box Score","Los Angeles Clippers","99","Indiana Pacers","91","",""
"863","Thu, Feb 28, 2013","Box Score","Minnesota Timberwolves","94","Los Angeles Lakers","116","",""
