"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"578","Mon, Jan 24, 2000","Box Score","Vancouver Grizzlies","98","Denver Nuggets","110","",""
"579","Mon, Jan 24, 2000","Box Score","Seattle SuperSonics","106","New York Knicks","112","",""
"580","Mon, Jan 24, 2000","Box Score","New Jersey Nets","87","Portland Trail Blazers","101","",""
"581","Mon, Jan 24, 2000","Box Score","Los Angeles Lakers","101","Utah Jazz","105","2OT",""
"582","Tue, Jan 25, 2000","Box Score","Chicago Bulls","89","Atlanta Hawks","96","",""
"583","Tue, Jan 25, 2000","Box Score","Sacramento Kings","110","Charlotte Hornets","99","",""
"584","Tue, Jan 25, 2000","Box Score","Detroit Pistons","107","Cleveland Cavaliers","116","OT",""
"585","Tue, Jan 25, 2000","Box Score","Golden State Warriors","103","Dallas Mavericks","117","",""
"586","Tue, Jan 25, 2000","Box Score","Minnesota Timberwolves","92","Houston Rockets","84","",""
"587","Tue, Jan 25, 2000","Box Score","Phoenix Suns","87","Indiana Pacers","93","",""
"588","Tue, Jan 25, 2000","Box Score","Boston Celtics","89","Miami Heat","115","",""
"589","Tue, Jan 25, 2000","Box Score","Los Angeles Clippers","82","San Antonio Spurs","105","",""
"590","Wed, Jan 26, 2000","Box Score","Sacramento Kings","104","Milwaukee Bucks","112","",""
"591","Wed, Jan 26, 2000","Box Score","Boston Celtics","89","Orlando Magic","111","",""
"592","Wed, Jan 26, 2000","Box Score","Phoenix Suns","93","Philadelphia 76ers","87","",""
"593","Wed, Jan 26, 2000","Box Score","New Jersey Nets","92","Seattle SuperSonics","95","",""
"594","Wed, Jan 26, 2000","Box Score","Washington Wizards","105","Toronto Raptors","120","",""
"595","Wed, Jan 26, 2000","Box Score","Vancouver Grizzlies","116","Utah Jazz","99","",""
"596","Thu, Jan 27, 2000","Box Score","Detroit Pistons","102","Charlotte Hornets","117","",""
"597","Thu, Jan 27, 2000","Box Score","Orlando Magic","90","Cleveland Cavaliers","102","",""
"598","Thu, Jan 27, 2000","Box Score","Los Angeles Clippers","90","Dallas Mavericks","99","",""
"599","Thu, Jan 27, 2000","Box Score","Golden State Warriors","115","Houston Rockets","110","",""
"600","Thu, Jan 27, 2000","Box Score","Utah Jazz","75","Portland Trail Blazers","85","",""
"601","Thu, Jan 27, 2000","Box Score","Minnesota Timberwolves","80","San Antonio Spurs","92","",""
"602","Thu, Jan 27, 2000","Box Score","New Jersey Nets","106","Vancouver Grizzlies","108","",""
"603","Fri, Jan 28, 2000","Box Score","New York Knicks","96","Atlanta Hawks","98","OT",""
"604","Fri, Jan 28, 2000","Box Score","Phoenix Suns","88","Boston Celtics","91","",""
"605","Fri, Jan 28, 2000","Box Score","Sacramento Kings","102","Chicago Bulls","90","",""
"606","Fri, Jan 28, 2000","Box Score","Houston Rockets","98","Denver Nuggets","104","",""
"607","Fri, Jan 28, 2000","Box Score","Milwaukee Bucks","89","Los Angeles Lakers","117","",""
"608","Fri, Jan 28, 2000","Box Score","Miami Heat","93","Toronto Raptors","108","",""
"609","Sat, Jan 29, 2000","Box Score","Phoenix Suns","79","Charlotte Hornets","100","",""
"610","Sat, Jan 29, 2000","Box Score","Toronto Raptors","106","Chicago Bulls","89","",""
"611","Sat, Jan 29, 2000","Box Score","Denver Nuggets","96","Dallas Mavericks","107","",""
"612","Sat, Jan 29, 2000","Box Score","Philadelphia 76ers","88","Detroit Pistons","90","",""
"613","Sat, Jan 29, 2000","Box Score","Miami Heat","84","Indiana Pacers","94","",""
"614","Sat, Jan 29, 2000","Box Score","New Jersey Nets","93","Los Angeles Clippers","98","",""
"615","Sat, Jan 29, 2000","Box Score","Utah Jazz","94","Minnesota Timberwolves","96","",""
"616","Sat, Jan 29, 2000","Box Score","Atlanta Hawks","87","Orlando Magic","103","",""
"617","Sat, Jan 29, 2000","Box Score","San Antonio Spurs","67","Portland Trail Blazers","81","",""
"618","Sat, Jan 29, 2000","Box Score","Milwaukee Bucks","101","Seattle SuperSonics","99","",""
"619","Sat, Jan 29, 2000","Box Score","Cleveland Cavaliers","98","Washington Wizards","103","",""
"620","Sun, Jan 30, 2000","Box Score","Los Angeles Lakers","83","Houston Rockets","89","",""
"621","Sun, Jan 30, 2000","Box Score","Sacramento Kings","111","New York Knicks","120","",""
"622","Mon, Jan 31, 2000","Box Score","Philadelphia 76ers","80","Denver Nuggets","83","",""
"623","Mon, Jan 31, 2000","Box Score","Detroit Pistons","82","Miami Heat","104","",""
"624","Mon, Jan 31, 2000","Box Score","Sacramento Kings","90","Minnesota Timberwolves","105","",""
"625","Mon, Jan 31, 2000","Box Score","Phoenix Suns","117","Orlando Magic","113","",""
"626","Mon, Jan 31, 2000","Box Score","Milwaukee Bucks","92","Vancouver Grizzlies","87","",""
"627","Tue, Feb 1, 2000","Box Score","Washington Wizards","108","Cleveland Cavaliers","112","",""
"628","Tue, Feb 1, 2000","Box Score","Philadelphia 76ers","101","Dallas Mavericks","100","",""
"629","Tue, Feb 1, 2000","Box Score","Charlotte Hornets","83","Houston Rockets","99","",""
"630","Tue, Feb 1, 2000","Box Score","Boston Celtics","96","Indiana Pacers","99","",""
"631","Tue, Feb 1, 2000","Box Score","Golden State Warriors","107","Los Angeles Clippers","76","",""
"632","Tue, Feb 1, 2000","Box Score","Orlando Magic","98","New York Knicks","77","",""
"633","Tue, Feb 1, 2000","Box Score","Chicago Bulls","81","Portland Trail Blazers","92","",""
"634","Tue, Feb 1, 2000","Box Score","Los Angeles Lakers","81","San Antonio Spurs","105","",""
"635","Tue, Feb 1, 2000","Box Score","Seattle SuperSonics","104","Utah Jazz","96","",""
"636","Wed, Feb 2, 2000","Box Score","Miami Heat","105","Boston Celtics","103","",""
"637","Wed, Feb 2, 2000","Box Score","Milwaukee Bucks","112","Denver Nuggets","135","",""
"638","Wed, Feb 2, 2000","Box Score","Sacramento Kings","113","Detroit Pistons","110","",""
"639","Wed, Feb 2, 2000","Box Score","Vancouver Grizzlies","95","Golden State Warriors","101","",""
"640","Wed, Feb 2, 2000","Box Score","Atlanta Hawks","97","New Jersey Nets","89","",""
"641","Wed, Feb 2, 2000","Box Score","Los Angeles Clippers","68","Phoenix Suns","114","",""
"642","Wed, Feb 2, 2000","Box Score","Chicago Bulls","88","Seattle SuperSonics","81","",""
"643","Wed, Feb 2, 2000","Box Score","Minnesota Timberwolves","93","Washington Wizards","103","",""
"644","Thu, Feb 3, 2000","Box Score","Charlotte Hornets","96","Dallas Mavericks","106","",""
"645","Thu, Feb 3, 2000","Box Score","Philadelphia 76ers","106","Houston Rockets","109","",""
"646","Thu, Feb 3, 2000","Box Score","Portland Trail Blazers","88","New York Knicks","98","",""
"647","Thu, Feb 3, 2000","Box Score","Toronto Raptors","95","San Antonio Spurs","112","",""
"648","Thu, Feb 3, 2000","Box Score","Milwaukee Bucks","102","Utah Jazz","99","",""
"649","Fri, Feb 4, 2000","Box Score","Portland Trail Blazers","97","Atlanta Hawks","90","",""
"650","Fri, Feb 4, 2000","Box Score","New Jersey Nets","95","Boston Celtics","100","",""
"651","Fri, Feb 4, 2000","Box Score","Cleveland Cavaliers","96","Detroit Pistons","105","",""
"652","Fri, Feb 4, 2000","Box Score","Denver Nuggets","101","Golden State Warriors","103","",""
"653","Fri, Feb 4, 2000","Box Score","Sacramento Kings","94","Indiana Pacers","104","",""
"654","Fri, Feb 4, 2000","Box Score","Utah Jazz","67","Los Angeles Lakers","113","",""
"655","Fri, Feb 4, 2000","Box Score","Washington Wizards","92","Miami Heat","99","",""
"656","Fri, Feb 4, 2000","Box Score","Houston Rockets","85","Minnesota Timberwolves","102","",""
"657","Fri, Feb 4, 2000","Box Score","Phoenix Suns","86","Seattle SuperSonics","94","",""
"658","Fri, Feb 4, 2000","Box Score","Chicago Bulls","76","Vancouver Grizzlies","101","",""
"659","Sat, Feb 5, 2000","Box Score","Atlanta Hawks","102","Cleveland Cavaliers","94","",""
"660","Sat, Feb 5, 2000","Box Score","Minnesota Timberwolves","105","Denver Nuggets","97","OT",""
"661","Sat, Feb 5, 2000","Box Score","Dallas Mavericks","119","Los Angeles Clippers","106","",""
"662","Sat, Feb 5, 2000","Box Score","Toronto Raptors","98","Milwaukee Bucks","95","",""
"663","Sat, Feb 5, 2000","Box Score","Indiana Pacers","102","Orlando Magic","107","",""
"664","Sat, Feb 5, 2000","Box Score","Charlotte Hornets","110","Washington Wizards","102","",""
"665","Sun, Feb 6, 2000","Box Score","Portland Trail Blazers","100","Boston Celtics","94","",""
"666","Sun, Feb 6, 2000","Box Score","Houston Rockets","105","Detroit Pistons","109","",""
"667","Sun, Feb 6, 2000","Box Score","Chicago Bulls","100","Los Angeles Clippers","90","",""
"668","Sun, Feb 6, 2000","Box Score","Golden State Warriors","90","New Jersey Nets","110","",""
"669","Sun, Feb 6, 2000","Box Score","Miami Heat","80","New York Knicks","94","",""
"670","Sun, Feb 6, 2000","Box Score","Sacramento Kings","108","Philadelphia 76ers","119","",""
"671","Sun, Feb 6, 2000","Box Score","Seattle SuperSonics","93","Phoenix Suns","105","",""
"672","Sun, Feb 6, 2000","Box Score","San Antonio Spurs","90","Utah Jazz","93","",""
"673","Sun, Feb 6, 2000","Box Score","Dallas Mavericks","103","Vancouver Grizzlies","99","OT",""
"674","Mon, Feb 7, 2000","Box Score","New York Knicks","85","Charlotte Hornets","95","",""
"675","Mon, Feb 7, 2000","Box Score","Philadelphia 76ers","84","Indiana Pacers","109","",""
"676","Mon, Feb 7, 2000","Box Score","Denver Nuggets","98","Los Angeles Lakers","106","",""
"677","Mon, Feb 7, 2000","Box Score","Portland Trail Blazers","115","Milwaukee Bucks","111","",""
"678","Mon, Feb 7, 2000","Box Score","Golden State Warriors","100","Orlando Magic","120","",""
"679","Tue, Feb 8, 2000","Box Score","Cleveland Cavaliers","83","Houston Rockets","91","",""
"680","Tue, Feb 8, 2000","Box Score","Boston Celtics","113","New Jersey Nets","131","",""
"681","Tue, Feb 8, 2000","Box Score","Vancouver Grizzlies","76","Phoenix Suns","94","",""
"682","Tue, Feb 8, 2000","Box Score","Chicago Bulls","80","Sacramento Kings","119","",""
"683","Tue, Feb 8, 2000","Box Score","Seattle SuperSonics","77","San Antonio Spurs","79","",""
"684","Tue, Feb 8, 2000","Box Score","Atlanta Hawks","88","Toronto Raptors","109","",""
"685","Wed, Feb 9, 2000","Box Score","Houston Rockets","100","Atlanta Hawks","116","",""
"686","Wed, Feb 9, 2000","Box Score","Indiana Pacers","113","Boston Celtics","104","",""
"687","Wed, Feb 9, 2000","Box Score","Cleveland Cavaliers","95","Charlotte Hornets","103","",""
"688","Wed, Feb 9, 2000","Box Score","Seattle SuperSonics","117","Dallas Mavericks","106","",""
"689","Wed, Feb 9, 2000","Box Score","San Antonio Spurs","106","Denver Nuggets","97","",""
"690","Wed, Feb 9, 2000","Box Score","Toronto Raptors","108","Detroit Pistons","115","OT",""
"691","Wed, Feb 9, 2000","Box Score","Minnesota Timberwolves","81","Los Angeles Lakers","114","",""
"692","Wed, Feb 9, 2000","Box Score","Golden State Warriors","100","Miami Heat","115","",""
"693","Wed, Feb 9, 2000","Box Score","New York Knicks","109","Milwaukee Bucks","103","",""
"694","Wed, Feb 9, 2000","Box Score","Washington Wizards","96","Orlando Magic","107","",""
"695","Wed, Feb 9, 2000","Box Score","New Jersey Nets","90","Philadelphia 76ers","92","",""
"696","Wed, Feb 9, 2000","Box Score","Los Angeles Clippers","100","Portland Trail Blazers","107","",""
"697","Wed, Feb 9, 2000","Box Score","Chicago Bulls","86","Utah Jazz","113","",""
"698","Thu, Feb 10, 2000","Box Score","Vancouver Grizzlies","112","Los Angeles Clippers","90","",""
"699","Thu, Feb 10, 2000","Box Score","Minnesota Timberwolves","85","Phoenix Suns","101","",""
"700","Thu, Feb 10, 2000","Box Score","Denver Nuggets","84","Sacramento Kings","96","",""
"701","Tue, Feb 15, 2000","Box Score","New Jersey Nets","86","Atlanta Hawks","103","",""
"702","Tue, Feb 15, 2000","Box Score","Los Angeles Lakers","88","Chicago Bulls","76","",""
"703","Tue, Feb 15, 2000","Box Score","San Antonio Spurs","81","Cleveland Cavaliers","92","",""
"704","Tue, Feb 15, 2000","Box Score","Milwaukee Bucks","112","Dallas Mavericks","99","",""
"705","Tue, Feb 15, 2000","Box Score","Portland Trail Blazers","92","Golden State Warriors","83","",""
"706","Tue, Feb 15, 2000","Box Score","Detroit Pistons","102","Houston Rockets","107","",""
"707","Tue, Feb 15, 2000","Box Score","Los Angeles Clippers","88","Miami Heat","107","",""
"708","Tue, Feb 15, 2000","Box Score","Denver Nuggets","107","Minnesota Timberwolves","104","OT",""
"709","Tue, Feb 15, 2000","Box Score","Charlotte Hornets","95","Philadelphia 76ers","93","",""
"710","Tue, Feb 15, 2000","Box Score","Phoenix Suns","117","Sacramento Kings","108","",""
"711","Tue, Feb 15, 2000","Box Score","Washington Wizards","85","Seattle SuperSonics","114","",""
"712","Tue, Feb 15, 2000","Box Score","New York Knicks","70","Toronto Raptors","91","",""
"713","Tue, Feb 15, 2000","Box Score","Boston Celtics","101","Utah Jazz","99","",""
"714","Wed, Feb 16, 2000","Box Score","Los Angeles Lakers","92","Charlotte Hornets","85","",""
"715","Wed, Feb 16, 2000","Box Score","Toronto Raptors","101","Indiana Pacers","109","",""
"716","Wed, Feb 16, 2000","Box Score","Minnesota Timberwolves","89","New York Knicks","93","",""
"717","Wed, Feb 16, 2000","Box Score","Los Angeles Clippers","96","Orlando Magic","129","",""
"718","Wed, Feb 16, 2000","Box Score","Golden State Warriors","95","Portland Trail Blazers","99","",""
"719","Wed, Feb 16, 2000","Box Score","Washington Wizards","87","Vancouver Grizzlies","92","",""
"720","Thu, Feb 17, 2000","Box Score","Miami Heat","76","Chicago Bulls","83","",""
"721","Thu, Feb 17, 2000","Box Score","Denver Nuggets","101","Cleveland Cavaliers","119","",""
"722","Thu, Feb 17, 2000","Box Score","Detroit Pistons","97","Dallas Mavericks","106","",""
"723","Thu, Feb 17, 2000","Box Score","Indiana Pacers","92","Milwaukee Bucks","90","",""
"724","Thu, Feb 17, 2000","Box Score","Sacramento Kings","108","Utah Jazz","119","",""
"725","Fri, Feb 18, 2000","Box Score","Los Angeles Clippers","87","Charlotte Hornets","115","",""
"726","Fri, Feb 18, 2000","Box Score","Boston Celtics","100","Golden State Warriors","122","",""
"727","Fri, Feb 18, 2000","Box Score","Vancouver Grizzlies","91","Minnesota Timberwolves","103","",""
"728","Fri, Feb 18, 2000","Box Score","Miami Heat","84","New Jersey Nets","91","",""
"729","Fri, Feb 18, 2000","Box Score","Los Angeles Lakers","107","Orlando Magic","99","OT",""
"730","Fri, Feb 18, 2000","Box Score","Cleveland Cavaliers","75","Philadelphia 76ers","104","",""
"731","Fri, Feb 18, 2000","Box Score","Atlanta Hawks","73","Phoenix Suns","85","",""
"732","Fri, Feb 18, 2000","Box Score","Washington Wizards","85","Portland Trail Blazers","93","",""
"733","Fri, Feb 18, 2000","Box Score","Seattle SuperSonics","85","Sacramento Kings","118","",""
"734","Fri, Feb 18, 2000","Box Score","Houston Rockets","92","San Antonio Spurs","116","",""
"735","Fri, Feb 18, 2000","Box Score","Denver Nuggets","95","Toronto Raptors","91","",""
"736","Sat, Feb 19, 2000","Box Score","Los Angeles Clippers","72","Chicago Bulls","74","",""
"737","Sat, Feb 19, 2000","Box Score","Vancouver Grizzlies","111","Milwaukee Bucks","100","",""
"738","Sat, Feb 19, 2000","Box Score","Indiana Pacers","73","New York Knicks","87","",""
"739","Sat, Feb 19, 2000","Box Score","Boston Celtics","91","Seattle SuperSonics","94","",""
"740","Sat, Feb 19, 2000","Box Score","Detroit Pistons","87","Utah Jazz","91","",""
"741","Sun, Feb 20, 2000","Box Score","Miami Heat","85","Charlotte Hornets","80","",""
"742","Sun, Feb 20, 2000","Box Score","Washington Wizards","103","Golden State Warriors","112","",""
"743","Sun, Feb 20, 2000","Box Score","San Antonio Spurs","113","Houston Rockets","111","OT",""
"744","Sun, Feb 20, 2000","Box Score","New Jersey Nets","91","Minnesota Timberwolves","89","",""
"745","Sun, Feb 20, 2000","Box Score","Los Angeles Lakers","87","Philadelphia 76ers","84","",""
"746","Sun, Feb 20, 2000","Box Score","Portland Trail Blazers","108","Sacramento Kings","103","OT",""
"747","Sun, Feb 20, 2000","Box Score","Dallas Mavericks","100","Toronto Raptors","96","",""
"748","Mon, Feb 21, 2000","Box Score","Vancouver Grizzlies","108","Cleveland Cavaliers","109","OT",""
"749","Mon, Feb 21, 2000","Box Score","Sacramento Kings","117","Denver Nuggets","123","OT",""
"750","Mon, Feb 21, 2000","Box Score","Miami Heat","87","Detroit Pistons","95","",""
"751","Mon, Feb 21, 2000","Box Score","Dallas Mavericks","93","Indiana Pacers","94","",""
"752","Mon, Feb 21, 2000","Box Score","Los Angeles Clippers","76","New York Knicks","87","",""
"753","Mon, Feb 21, 2000","Box Score","Boston Celtics","92","Portland Trail Blazers","105","",""
"754","Mon, Feb 21, 2000","Box Score","Phoenix Suns","98","San Antonio Spurs","89","",""
"755","Mon, Feb 21, 2000","Box Score","Atlanta Hawks","94","Utah Jazz","96","",""
"756","Tue, Feb 22, 2000","Box Score","Houston Rockets","97","Charlotte Hornets","102","",""
"757","Tue, Feb 22, 2000","Box Score","Vancouver Grizzlies","85","Chicago Bulls","81","",""
"758","Tue, Feb 22, 2000","Box Score","Golden State Warriors","89","Minnesota Timberwolves","112","",""
"759","Tue, Feb 22, 2000","Box Score","Los Angeles Lakers","97","New Jersey Nets","89","",""
"760","Tue, Feb 22, 2000","Box Score","Denver Nuggets","67","Phoenix Suns","86","",""
"761","Tue, Feb 22, 2000","Box Score","Orlando Magic","91","Seattle SuperSonics","127","",""
"762","Tue, Feb 22, 2000","Box Score","Milwaukee Bucks","101","Washington Wizards","126","",""
"763","Wed, Feb 23, 2000","Box Score","Los Angeles Lakers","116","Cleveland Cavaliers","98","",""
"764","Wed, Feb 23, 2000","Box Score","Indiana Pacers","118","Detroit Pistons","111","",""
"765","Wed, Feb 23, 2000","Box Score","New Jersey Nets","85","Miami Heat","99","",""
"766","Wed, Feb 23, 2000","Box Score","Golden State Warriors","91","Milwaukee Bucks","86","",""
"767","Wed, Feb 23, 2000","Box Score","Toronto Raptors","99","New York Knicks","88","",""
"768","Wed, Feb 23, 2000","Box Score","Los Angeles Clippers","78","Philadelphia 76ers","94","",""
"769","Wed, Feb 23, 2000","Box Score","Atlanta Hawks","100","Sacramento Kings","94","",""
"770","Thu, Feb 24, 2000","Box Score","San Antonio Spurs","72","Charlotte Hornets","70","",""
"771","Thu, Feb 24, 2000","Box Score","Utah Jazz","92","Dallas Mavericks","85","",""
"772","Thu, Feb 24, 2000","Box Score","Denver Nuggets","106","Houston Rockets","97","",""
"773","Thu, Feb 24, 2000","Box Score","Chicago Bulls","83","Indiana Pacers","100","",""
"774","Thu, Feb 24, 2000","Box Score","Los Angeles Clippers","91","Minnesota Timberwolves","116","",""
"775","Thu, Feb 24, 2000","Box Score","Orlando Magic","92","Portland Trail Blazers","111","",""
"776","Thu, Feb 24, 2000","Box Score","Boston Celtics","101","Vancouver Grizzlies","77","",""
"777","Thu, Feb 24, 2000","Box Score","Phoenix Suns","92","Washington Wizards","83","",""
"778","Fri, Feb 25, 2000","Box Score","San Antonio Spurs","91","Chicago Bulls","78","",""
"779","Fri, Feb 25, 2000","Box Score","Golden State Warriors","99","Detroit Pistons","131","",""
"780","Fri, Feb 25, 2000","Box Score","Boston Celtics","96","Los Angeles Lakers","109","",""
"781","Fri, Feb 25, 2000","Box Score","Cleveland Cavaliers","82","Miami Heat","87","",""
"782","Fri, Feb 25, 2000","Box Score","Philadelphia 76ers","97","Milwaukee Bucks","83","",""
"783","Fri, Feb 25, 2000","Box Score","Phoenix Suns","79","New York Knicks","84","",""
"784","Fri, Feb 25, 2000","Box Score","Atlanta Hawks","95","Seattle SuperSonics","87","",""
"785","Fri, Feb 25, 2000","Box Score","Minnesota Timberwolves","107","Toronto Raptors","85","",""
"786","Fri, Feb 25, 2000","Box Score","Orlando Magic","88","Utah Jazz","96","",""
"787","Sat, Feb 26, 2000","Box Score","Denver Nuggets","96","Dallas Mavericks","98","",""
"788","Sat, Feb 26, 2000","Box Score","Golden State Warriors","88","Indiana Pacers","104","",""
"789","Sat, Feb 26, 2000","Box Score","Atlanta Hawks","77","Los Angeles Clippers","78","",""
"790","Sat, Feb 26, 2000","Box Score","Charlotte Hornets","93","New Jersey Nets","104","",""
"791","Sat, Feb 26, 2000","Box Score","Sacramento Kings","90","Vancouver Grizzlies","102","",""
"792","Sat, Feb 26, 2000","Box Score","Miami Heat","98","Washington Wizards","88","",""
"793","Sun, Feb 27, 2000","Box Score","Chicago Bulls","90","Detroit Pistons","93","",""
"794","Sun, Feb 27, 2000","Box Score","Houston Rockets","85","Los Angeles Lakers","101","",""
"795","Sun, Feb 27, 2000","Box Score","Orlando Magic","95","Milwaukee Bucks","102","",""
"796","Sun, Feb 27, 2000","Box Score","San Antonio Spurs","98","Minnesota Timberwolves","102","",""
"797","Sun, Feb 27, 2000","Box Score","Philadelphia 76ers","88","New York Knicks","89","",""
"798","Sun, Feb 27, 2000","Box Score","Utah Jazz","92","Portland Trail Blazers","101","",""
"799","Sun, Feb 27, 2000","Box Score","Phoenix Suns","102","Toronto Raptors","103","",""
"800","Mon, Feb 28, 2000","Box Score","Dallas Mavericks","108","Boston Celtics","100","",""
"801","Mon, Feb 28, 2000","Box Score","Seattle SuperSonics","84","Charlotte Hornets","81","",""
"802","Mon, Feb 28, 2000","Box Score","Atlanta Hawks","75","Golden State Warriors","80","",""
"803","Mon, Feb 28, 2000","Box Score","Houston Rockets","96","Los Angeles Clippers","77","",""
"804","Mon, Feb 28, 2000","Box Score","New York Knicks","76","Miami Heat","85","",""
"805","Mon, Feb 28, 2000","Box Score","New Jersey Nets","101","Utah Jazz","106","",""
"806","Tue, Feb 29, 2000","Box Score","Phoenix Suns","100","Cleveland Cavaliers","93","",""
"807","Tue, Feb 29, 2000","Box Score","Detroit Pistons","105","Indiana Pacers","115","",""
"808","Tue, Feb 29, 2000","Box Score","Charlotte Hornets","92","Minnesota Timberwolves","87","",""
"809","Tue, Feb 29, 2000","Box Score","Seattle SuperSonics","94","Orlando Magic","103","",""
"810","Tue, Feb 29, 2000","Box Score","Dallas Mavericks","87","Philadelphia 76ers","106","",""
"811","Tue, Feb 29, 2000","Box Score","Los Angeles Lakers","90","Portland Trail Blazers","87","",""
"812","Tue, Feb 29, 2000","Box Score","Vancouver Grizzlies","87","Sacramento Kings","112","",""
"813","Tue, Feb 29, 2000","Box Score","Miami Heat","69","San Antonio Spurs","93","",""
"814","Tue, Feb 29, 2000","Box Score","Chicago Bulls","80","Toronto Raptors","87","",""
"815","Wed, Mar 1, 2000","Box Score","Washington Wizards","102","Atlanta Hawks","83","",""
"816","Wed, Mar 1, 2000","Box Score","Toronto Raptors","96","Boston Celtics","94","",""
"817","Wed, Mar 1, 2000","Box Score","New Jersey Nets","94","Denver Nuggets","81","",""
"818","Wed, Mar 1, 2000","Box Score","Utah Jazz","107","Detroit Pistons","94","",""
"819","Wed, Mar 1, 2000","Box Score","Vancouver Grizzlies","91","Los Angeles Lakers","103","",""
"820","Thu, Mar 2, 2000","Box Score","Cleveland Cavaliers","114","Chicago Bulls","110","OT",""
"821","Thu, Mar 2, 2000","Box Score","New Jersey Nets","103","Dallas Mavericks","102","",""
"822","Thu, Mar 2, 2000","Box Score","Sacramento Kings","99","Houston Rockets","102","",""
"823","Thu, Mar 2, 2000","Box Score","Seattle SuperSonics","83","Miami Heat","101","",""
"824","Thu, Mar 2, 2000","Box Score","Milwaukee Bucks","94","New York Knicks","109","",""
"825","Thu, Mar 2, 2000","Box Score","Charlotte Hornets","96","Orlando Magic","104","",""
"826","Thu, Mar 2, 2000","Box Score","Indiana Pacers","87","Phoenix Suns","118","",""
"827","Thu, Mar 2, 2000","Box Score","Minnesota Timberwolves","108","San Antonio Spurs","102","",""
"828","Thu, Mar 2, 2000","Box Score","Philadelphia 76ers","87","Washington Wizards","84","",""
"829","Fri, Mar 3, 2000","Box Score","New York Knicks","70","Atlanta Hawks","83","",""
"830","Fri, Mar 3, 2000","Box Score","Utah Jazz","89","Charlotte Hornets","87","",""
"831","Fri, Mar 3, 2000","Box Score","Golden State Warriors","88","Denver Nuggets","122","",""
"832","Fri, Mar 3, 2000","Box Score","Indiana Pacers","92","Los Angeles Lakers","107","",""
"833","Fri, Mar 3, 2000","Box Score","Vancouver Grizzlies","91","Portland Trail Blazers","101","",""
"834","Fri, Mar 3, 2000","Box Score","Boston Celtics","104","Toronto Raptors","114","",""
"835","Sat, Mar 4, 2000","Box Score","Seattle SuperSonics","93","Atlanta Hawks","81","",""
"836","Sat, Mar 4, 2000","Box Score","Philadelphia 76ers","95","Chicago Bulls","84","",""
"837","Sat, Mar 4, 2000","Box Score","New Jersey Nets","92","Houston Rockets","99","OT",""
"838","Sat, Mar 4, 2000","Box Score","Cleveland Cavaliers","109","Los Angeles Clippers","99","",""
"839","Sat, Mar 4, 2000","Box Score","Minnesota Timberwolves","91","Milwaukee Bucks","84","",""
"840","Sat, Mar 4, 2000","Box Score","Dallas Mavericks","96","Phoenix Suns","110","",""
"841","Sat, Mar 4, 2000","Box Score","Sacramento Kings","108","San Antonio Spurs","103","OT",""
"842","Sat, Mar 4, 2000","Box Score","Detroit Pistons","94","Washington Wizards","100","",""
"843","Sun, Mar 5, 2000","Box Score","Orlando Magic","91","Boston Celtics","97","",""
"844","Sun, Mar 5, 2000","Box Score","Chicago Bulls","94","Charlotte Hornets","100","",""
"845","Sun, Mar 5, 2000","Box Score","Cleveland Cavaliers","100","Denver Nuggets","92","",""
"846","Sun, Mar 5, 2000","Box Score","Indiana Pacers","114","Golden State Warriors","95","",""
"847","Sun, Mar 5, 2000","Box Score","Miami Heat","80","Los Angeles Lakers","93","",""
"848","Sun, Mar 5, 2000","Box Score","Seattle SuperSonics","100","Minnesota Timberwolves","105","OT",""
"849","Sun, Mar 5, 2000","Box Score","Utah Jazz","88","New York Knicks","79","",""
"850","Sun, Mar 5, 2000","Box Score","Toronto Raptors","94","Vancouver Grizzlies","92","",""
"851","Mon, Mar 6, 2000","Box Score","Los Angeles Lakers","123","Los Angeles Clippers","103","",""
"852","Mon, Mar 6, 2000","Box Score","Atlanta Hawks","78","Milwaukee Bucks","111","",""
"853","Mon, Mar 6, 2000","Box Score","Miami Heat","92","Phoenix Suns","100","",""
"854","Mon, Mar 6, 2000","Box Score","Toronto Raptors","109","Portland Trail Blazers","90","",""
"855","Mon, Mar 6, 2000","Box Score","Dallas Mavericks","109","Sacramento Kings","130","",""
"856","Mon, Mar 6, 2000","Box Score","New Jersey Nets","104","San Antonio Spurs","106","",""
"857","Mon, Mar 6, 2000","Box Score","Orlando Magic","87","Washington Wizards","85","",""
"858","Tue, Mar 7, 2000","Box Score","Atlanta Hawks","82","Chicago Bulls","89","",""
"859","Tue, Mar 7, 2000","Box Score","Charlotte Hornets","102","Golden State Warriors","99","",""
"860","Tue, Mar 7, 2000","Box Score","Phoenix Suns","108","Houston Rockets","101","",""
"861","Tue, Mar 7, 2000","Box Score","Denver Nuggets","89","Indiana Pacers","90","",""
"862","Tue, Mar 7, 2000","Box Score","Washington Wizards","90","Minnesota Timberwolves","86","",""
"863","Tue, Mar 7, 2000","Box Score","Vancouver Grizzlies","86","New York Knicks","111","",""
"864","Tue, Mar 7, 2000","Box Score","Dallas Mavericks","86","Seattle SuperSonics","101","",""
"865","Tue, Mar 7, 2000","Box Score","Cleveland Cavaliers","95","Utah Jazz","113","",""
"866","Wed, Mar 8, 2000","Box Score","Milwaukee Bucks","101","Boston Celtics","112","",""
