date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linel1,lineray1,lineray2,linedunk,lineadj,lineavgadj,linegabe
1/13/2006,New orleans,90,Sacramento,76,4.5,3.59,3.61,4.39,2.77,3.5,1.56,3.3,1.8,8.1,8.37,5.6,-0.5,5.3,3.86,1.93,.
1/13/2006,Philadelphia,125,Boston,124,6.5,3.5,4.5,5.3,3.73,6,2.44,6.1,2.8,3.14,3.28,-0.08,3,5.1,6.57,4.39,.
1/13/2006,Portland,113,Orlando,108,5,-0.8,0.7,1.31,-0.59,1,-0.01,3.1,0.2,-0.27,-0.08,-8.38,-4,1.4,5.05,-0.45,.
1/13/2006,Seattle,104,Miami,117,-9.5,-4.38,-2.61,-1.54,-3.8,-8,-2.22,-1.4,-2,-4.68,-4.72,-14.58,-4.5,-4.7,-11.59,-5.61,.
1/14/2006,Atlanta,106,Washington,114,-2.5,0.47,-2.26,-1.96,-2.56,-1,-0.89,0.1,-1.1,0.53,0.69,9.59,1,-0.5,-2.03,1.36,.
1/14/2006,Chicago,89,Indiana,91,2,1.42,-1.95,-0.31,-3.99,1,-1.35,1.1,-1.2,4.09,4.16,15.01,-2.5,1.9,1.97,2.02,.
1/14/2006,Dallas,110,New Jersey,77,7,4.13,6.06,7.53,5.11,6,3.35,7.2,4.4,2.61,2.77,-1.69,5.5,3.2,5.91,2.66,.
1/14/2006,Detroit,114,Charlotte,91,16,14.96,15.65,18.89,13.83,15,9.45,16.1,10.4,15.15,16.92,19.78,16,15,15.28,15.03,.
1/14/2006,Golden State,104,LA Lakers,110,2,1.57,0.53,1.42,-0.4,1,-0.57,2.2,-0.5,1.47,3.37,8.65,3,-1.1,-1.56,-0.99,.
1/14/2006,Houston,80,New orleans,86,3,2.95,0.89,-0.56,2.35,4,0.99,7.2,1.4,1.69,1.71,5.89,5.5,2.1,-0.63,0.76,.
1/14/2006,LA Clippers,98,Seattle,72,9.5,4.39,6.86,6.36,7.48,10,3.7,6.1,4.1,-3.93,-3.9,1.42,8,6.3,10.54,4.98,.
1/14/2006,Milwaukee,93,Denver,100,3,0.01,2.96,5.06,0.89,3,-0.25,1,0.4,-0.58,-0.56,-9.12,4.5,-1.8,1.52,-0.81,.
1/14/2006,Phoenix,115,Cleveland,106,6.5,7.28,4.55,4.48,4.97,7,3.87,9.1,4,13.18,13.25,12.52,5,8.4,9.23,9.64,.
1/14/2006,San Antonio,80,Memphis,79,8,6.45,4.72,5.23,4.27,8,2.61,8.1,2.9,9.24,9.42,12.96,4.5,8.2,7.56,6.45,.
1/14/2006,Utah,94,Miami,100,-3,-0.87,0.15,1.51,-1.25,-4,-1.34,0.6,-0.4,-1.1,-0.96,-2.83,-1.5,-1.5,-3.76,-2.94,.
1/15/2006,Portland,89,Cleveland,87,-4,-5.66,-5.7,-3.63,-8.55,-4,-3.78,-2,-3.9,-2.59,-2.4,-12.77,-11,-2.7,-3.12,-4.32,.
1/15/2006,Sacramento,104,Orlando,100,5.5,3.24,3.85,3.63,4.11,6,2.61,7.2,2.7,-2.45,-2.34,2.75,4,4.6,4.34,2.54,.
1/15/2006,Toronto,129,New York,103,-1.5,3.55,1.32,1.24,1.37,1,1.56,4.9,1.4,6.16,9.5,10.74,0.01,4.6,-2.71,1.91,.
1/16/2006,Atlanta,94,Houston,83,4,-0.33,-0.78,-0.09,-1.34,3,-0.14,-0.4,-0.6,1.23,1.13,-1.09,-3,2.5,2.73,-1.58,.
1/16/2006,Charlotte,92,New orleans,107,-2.5,-1.05,-0.98,-2.7,0.57,-3,-0.62,2.4,0,-0.35,-0.28,-9.81,2.5,-1.4,-2.5,-0.74,.
1/16/2006,Chicago,94,Denver,97,2.5,1.86,-0.43,0.66,-1.59,3,0.07,3,0.1,3.71,3.78,2.22,4.5,4.1,2.13,2.57,.
1/16/2006,Dallas,114,Milwaukee,95,11,9.52,7.98,8.07,8.32,9,6.55,13.4,6.7,15.8,15.83,8.1,8,10.7,12.73,11.73,.
1/16/2006,Detroit,94,Boston,84,11,13.19,15.02,17.26,13.61,10.5,8.16,13.6,9.4,13.81,15.08,14.06,15,13.8,12.15,13.93,.
1/16/2006,Golden State,109,Seattle,93,8.5,6.06,5.24,4.83,5.78,9,2.95,5.9,2.9,4.73,5.53,13.81,8,5.6,9.06,6.62,.
1/16/2006,LA Clippers,102,Utah,93,2.5,1.16,4.17,3.39,4.95,4,2.91,4.2,2.6,-5.29,-5.39,-10.33,5,3,0.89,1.14,.
1/16/2006,LA Lakers,100,Miami,92,-3,-1.02,1.26,1.38,1.08,-3,0.39,1.8,0.8,-4.98,-5.05,-9.42,0.5,-0.7,-3.16,-2.45,.
1/16/2006,Memphis,83,San Antonio,93,1,0.52,0.97,-0.2,2.07,.,1.02,2.3,0.8,0.45,0.49,-6.96,1.5,3.7,2.82,0.5,.
1/16/2006,New Jersey,97,Indiana,92,6.5,2.78,0.94,2.37,-0.64,7,0.18,2.9,0.3,2.56,2.49,13.46,0.01,3.9,5.85,3.28,.
1/16/2006,New York,90,Minnesota,96,1.5,1.14,-1.81,-1.28,-2.41,1,-0.95,2,-1.8,3.84,2.02,13.16,-4,1.7,1.17,1.08,.
1/16/2006,Washington,104,Philadelphia,76,0.5,3.35,2.77,1.65,3.9,3.5,1.38,4.7,1.3,4.94,4.81,5.38,1,5.9,1.4,4.55,.
1/17/2006,Sacramento,119,Phoenix,90,-7,-6.19,-5.65,-3.97,-8.31,-6.5,-3.92,-2.1,-4.3,-9.21,-8.98,-11.16,-5,-7.7,-10.36,-9.16,.
1/17/2006,Utah,111,Toronto,98,6,3.3,6.47,8.08,4.9,6.5,1.97,7.1,3.6,1.86,2.16,-9.24,9,2.4,4.13,-0.27,.
1/18/2006,Atlanta,89,Detroit,117,-9.5,-8.85,-12.12,-13.99,-11.18,-9,-7.09,-8,-8.1,-6.9,-8.15,-2.17,-13,-9.2,-9.36,-8.21,.
1/18/2006,Boston,103,Minnesota,96,0,-0.42,-1.41,-1.4,-1.65,1,-0.62,2.7,-1,3.51,3.82,-2.12,-3,-0.2,-0.41,-0.64,.
1/18/2006,Chicago,106,New York,104,6,4.01,4.29,4.65,3.94,6.5,2.32,7,3.3,4.4,5.18,0.05,5,5.4,5.42,3.21,.
1/18/2006,Denver,90,Cleveland,89,5,2.39,1.49,1.91,0.77,4,0.72,5.4,1,7.24,7.31,6.98,-6.5,4,6.64,5.12,.
1/18/2006,Houston,76,Dallas,103,-9,-3.07,-5.98,-7.97,-4.47,-8,-3.74,-1.5,-4,-4.03,-3.81,6.89,-1,-7.8,-11.35,-5.61,.
1/18/2006,Indiana,98,Charlotte,92,9.5,10.65,10.38,10.21,10.79,9,7.21,13.9,6.9,15.97,15.91,9.04,10.5,11.3,9.28,11.97,.
1/18/2006,LA Clippers,102,Phoenix,112,1,-2.7,-0.36,0.73,-2.2,0,-1.26,0.3,-1.1,1.24,1.43,-18.2,-4,0.2,0.34,-2.68,.
1/18/2006,New orleans,87,Memphis,79,-3,-0.69,-1.63,-0.45,-2.88,-1.5,-1.11,1.9,-1.4,2.42,2.58,0.07,-4.5,-0.3,-1.98,-0.33,.
1/18/2006,Orlando,106,Washington,98,1,2.17,0.08,0.64,-0.49,1.5,-0.13,1.8,0.1,3.07,3.32,8.44,7,-0.9,1.57,2.24,.
1/18/2006,Philadelphia,90,New Jersey,101,1,-0.75,0.5,0.6,0.35,2,0.42,2.1,0.5,0.15,0.32,-10.86,-0.5,0.5,-0.19,-1.21,.
1/18/2006,Portland,96,Toronto,94,3,-3.05,2.49,4.13,0.45,3.5,-0.32,1.4,0.6,-6.84,-6.61,-26.66,2,-2.2,1.46,-5.33,.
1/18/2006,San Antonio,95,Milwaukee,92,12,13.01,10.23,9.3,11.32,12.5,8.06,14.6,7.6,19.62,19.96,21.99,10.5,14.1,12.33,14.19,.
1/19/2006,New York,79,Detroit,105,-10,-6.87,-9.49,-11.6,-8.22,9.5,-5.86,-5.3,-7,-3.68,-6.15,.,.,-6.4,-11.02,-7.87,.
1/19/2006,Sacramento,118,LA Lakers,109,-2.5,-0.7,-0.94,-0.41,-1.49,-1.5,-0.67,2.1,-0.8,-2.75,-2.7,.,.,-0.9,-5.25,-2.97,.
1/23/2006,Atlanta,104,Indiana,94,-6,-0.14,-5.6,-4.55,-6.74,-5,-3.84,-4.7,-4,25,.,8.57,-7.5,-3.5,-6.18,0.46,.
1/23/2006,Boston,91,New orleans,78,4,3.68,0.46,-0.84,1.72,4,0.71,3.5,0.7,25,.,-4.09,3.5,2.9,2.94,3.6,.
1/23/2006,Denver,107,Toronto,101,7.5,7.81,9.26,9.08,9.5,7.5,4.89,9.2,5.4,25,.,-6.91,6.5,7.6,6.36,6.72,.
1/23/2006,Golden State,93,LA Clippers,96,4.5,6.27,1.29,1.23,1.35,4.5,0.72,4.8,0.6,25,.,15.39,3,4.3,3.66,6.07,.
1/23/2006,Milwaukee,80,Houston,97,5,5.11,6.38,8.11,4.77,4.5,2.9,4.1,2.8,25,.,-5.99,2,2.3,1.92,1.87,.
1/23/2006,Utah,89,New Jersey,78,0,3.38,-0.1,1.11,-1.46,1.5,-0.66,1.3,0,25,.,3,1.5,0.6,-1.01,1.78,.
1/24/2006,Cleveland,96,Indiana,66,6.5,5.05,4.28,3.89,4.93,4,2.69,5.4,2.4,3.53,3.56,11.81,5.5,5.3,8.13,7.19,.
1/24/2006,Miami,94,Memphis,82,6,5.04,2.37,2.11,2.69,6.5,2.46,7.2,1.7,10.21,10.31,9.59,2.5,6.9,5.42,5.04,.
1/24/2006,Minnesota,83,Detroit,107,-5.5,-4.45,-5.71,-7.84,-4.12,-5,-3.34,-2.3,-3.5,-6.62,-7.16,-2.94,-3,-6.4,-6.03,-4.57,.
1/24/2006,Orlando,111,Phoenix,102,-6,-5.07,-5.04,-3.79,-7.1,-4.5,-4.45,-1.7,-4,-3.31,-3.23,-10.91,-6,-4.4,-6.61,-5.67,.
1/24/2006,Philadelphia,109,Sacramento,103,5,1.66,3.69,4.38,2.95,4.5,2.15,4.3,2.1,0.45,0.52,-4.57,0.01,3.2,2.85,0.36,.
1/24/2006,San Antonio,104,Charlotte,76,15,15.54,14.9,16.53,13.66,14,9.24,16.5,9.5,16.89,16.9,28.7,12.5,16.3,13.1,15.1,.
1/25/2006,Atlanta,97,Cleveland,106,-4.5,-5.58,-6.21,-4.67,-8.2,-4.5,-4.31,-4.3,-4.2,-4.46,-4.42,-0.24,-10,-4.3,-3.54,-3.98,-11.1
1/25/2006,Boston,87,Washington,89,4,2.6,2.6,1.94,3.19,3.5,1.54,4.7,1.5,5.1,5.21,3.7,5,3.6,4.67,3.06,-4.25
1/25/2006,Detroit,106,Milwaukee,102,11,13.65,12.82,13.22,13.06,11,10.68,16.5,9.9,23.04,23.52,13.07,14,17.7,12.31,14.94,5.38
1/25/2006,Golden State,93,Dallas,102,-4.5,-3.08,-3.86,-4.95,-3.13,-5,-3.14,-2.5,-3.5,-6.46,-6.34,6.75,1,-5.4,-5.48,-4.13,-9.42
1/25/2006,Houston,102,Charlotte,78,10.5,7.16,5.72,5.86,5.71,8.5,3.83,10.7,3.9,6.1,6.1,18.7,6,11.7,5.82,3.63,-0.91
1/25/2006,LA Clippers,90,New Jersey,77,3,0.94,3.16,3.08,3.24,3.5,1.62,2.2,1.5,1.87,1.93,-10.33,3.5,5.3,1.97,0.21,-2.59
1/25/2006,Memphis,107,Minnesota,87,5,5.03,5.65,5.88,5.45,5.5,3.29,7.7,3.3,8.06,8.12,7.9,4,5.5,5.73,5.44,-0.79
1/25/2006,New York,102,Sacramento,106,4.5,1.95,0.91,0.48,1.33,5,0.61,1.7,0.1,4.04,3.6,13.79,-1,3.6,2.13,-0.39,-5.18
1/25/2006,New orleans,68,San Antonio,84,-4.5,-4.53,-4.23,-3.98,-4.58,-4.5,-3.07,-1.3,-3,-2.61,-2.55,-9.89,-6,-1.5,-2.29,-4.36,-9.33
1/25/2006,Portland,94,Denver,97,-4,-4.79,-3.53,-2.22,-5.18,-4.5,-2.95,-3.1,-3,-0.06,-0.01,-16.75,-1.5,-3.3,-3.97,-3.73,-9.88
1/25/2006,Toronto,88,Chicago,104,2,2.84,1.5,0.43,2.52,.,1.02,4.1,0.6,9.98,10.07,13.69,-2,2.5,1.83,2.68,-4.39
1/25/2006,Utah,94,Seattle,113,5.5,6.42,5.77,6,5.7,5,3.56,6.6,3.6,13.34,13.4,14.75,6,4.8,8.08,8.03,-0.16
1/26/2006,Miami,98,Phoenix,107,6,1.81,1.49,2.18,0.2,5.5,1.42,6.3,0.8,7.13,7.27,0.96,-1.5,5.5,5.26,1.85,-4.88
1/26/2006,Philadelphia,115,Orlando,119,6,1.66,4.5,4.95,4.01,5,2.9,5.6,2.6,-1.42,-1.37,-4.82,1,3.7,5.61,2.69,-1.9
1/26/2006,Seattle,97,Dallas,104,-5.5,-5.79,-6.69,-6.78,-7.1,-6.5,-4.68,-2.8,-4.7,-6.55,-6.45,-4.06,-4,-4.9,-6.64,-6.2,-12.3
1/27/2006,Atlanta,106,Phoenix,110,-6.5,-8.24,-8.79,-7.26,-11.15,-6,-6.24,-6.3,-6.2,-9.51,-9.44,-9.76,-12,-5.7,-7.58,-8.62,-13.16
1/27/2006,Boston,84,Sacramento,74,2,2.32,2.32,1.63,2.94,4,2.16,3.7,1.6,3.96,4.09,-1.49,0.01,6.4,0.45,0.94,-3.91
1/27/2006,Charlotte,85,Miami,91,-11,-8.34,-5.84,-5.95,-5.93,-9.5,-5.73,-5.6,-4.4,-12.01,-11.96,-19.33,-4.5,-11.6,-11.22,-10.14,-10.83
1/27/2006,Chicago,90,Washington,79,3,5.02,1.7,2.25,1.15,3.5,1.89,6.5,1.9,4.72,4.76,16.03,6,4.7,2.52,4.8,-3.73
1/27/2006,Denver,87,LA Clippers,105,6,5.17,3.29,2.97,3.63,5.5,2.44,7.8,2.3,4.12,4.18,18.66,-1.5,6.1,6.43,6.4,-2.79
1/27/2006,Detroit,95,Memphis,89,8,8.25,9.1,10.83,7.93,8.5,6.02,10,5.8,10.44,11.01,4.04,8,11.2,8.72,8.57,0.51
1/27/2006,Houston,92,Minnesota,96,6,2.49,-0.07,-0.27,-0.01,5,0.29,5.3,-0.1,1.14,1.18,7.86,-1,9.2,3.45,0.29,-5.73
1/27/2006,Indiana,89,Cleveland,93,-4,-0.4,0.5,1.2,-0.53,-1,-0.14,3.3,0.5,0.84,0.9,-5.81,0.5,-3.5,-2.21,1.96,-5.45
1/27/2006,LA Lakers,106,Golden State,105,8.5,4.81,5.54,4.94,6.17,7,4.22,8.8,4.1,7.33,7.57,-2.65,3,7.4,9.74,5.7,-0.02
1/27/2006,Milwaukee,108,Toronto,87,6,1.36,7.21,8.59,5.87,4.5,2.04,4.2,3.2,-3.12,-3.06,-19.03,8,2.5,1.86,-3.42,-0.95
1/27/2006,New York,97,Orlando,94,4,2.3,0.72,-0.16,1.53,2.5,0.75,2.2,0.2,2.04,1.67,13.54,0.01,0.6,2.73,1.64,-5.27
1/27/2006,Portland,88,New Jersey,83,-1,-3.04,-2.65,-2,-3.49,1,-1.77,-2.5,-2.2,-0.68,-0.67,-14.42,-5.5,5.2,-1.56,-3.35,-8.58
1/28/2006,Chicago,111,Atlanta,99,9,8.74,7.57,7.63,7.53,9,5.8,12.5,5.4,11.22,11.23,.,8,11.8,8.65,8.9,0.46
1/28/2006,Dallas,103,Utah,89,10,10.06,10.64,10.44,11.35,10,7.75,13.3,7.4,9.85,9.83,.,7,13.4,10.2,11.44,4.52
1/28/2006,Golden State,98,Portland,83,5,6.63,5.95,5.05,7.15,5,3.97,8.6,4.3,7.74,7.23,.,12,4.2,4.47,6.38,0.84
1/28/2006,LA Clippers,112,Denver,79,2.5,4.27,3.07,3.39,2.74,2.5,2.31,4.2,1.9,7.32,7.37,.,7.5,4.8,2.66,5.6,-3.21
1/28/2006,Memphis,86,New orleans,95,7.5,7.1,6.85,5.58,8.22,6.5,5.13,8.7,4.9,7.4,7.47,.,10.5,6.4,7.81,7.85,1.36
1/28/2006,Philadelphia,91,New York,76,6,4.38,5.85,6.67,5.04,6,3.54,7.4,3.8,-1.1,-1.1,.,4,5.7,5.24,4.11,-0.22
1/28/2006,San Antonio,102,Minnesota,88,9.5,9,8.99,10.08,7.94,10,6.46,11.3,5.7,13.12,13.2,.,5.5,11.9,9.51,9.55,2.35
1/28/2006,Seattle,113,New Jersey,104,4.5,0.86,-1.17,-0.31,-2.26,5.5,-0.46,1.7,-0.5,3.33,3.38,.,-1.5,6.9,2.77,0.3,-7.52
1/28/2006,Washington,107,Charlotte,97,14.5,7.65,7.02,7.89,6.38,12.5,5.62,10.5,4.7,10.53,10.49,.,2,13.6,14.84,9.81,1.14
1/29/2006,Cleveland,113,Phoenix,106,2,1.47,1.22,1.06,1.25,2.5,0.3,3.7,0.2,1.13,1.19,.,1,3.1,2.68,2.93,-5.04
1/29/2006,Detroit,102,LA Lakers,93,9.5,10.31,10.81,12.78,9.66,8.5,7.11,10.7,7.1,12.76,13.28,.,11,11.4,8.28,8.94,2.03
1/29/2006,Houston,95,Miami,101,-4,-2.39,-2.66,-2.95,-2.56,-3,-2.77,0.2,-1.9,-8.23,-8.26,.,-1.5,0.6,-7.5,-6.47,-8.21
1/29/2006,Milwaukee,83,Boston,79,3,2.99,4.89,6.53,3.33,4,1.07,3.9,1.9,-0.65,-0.63,.,4,3.8,0.87,1.06,-2.19
1/29/2006,Orlando,81,Philadelphia,89,7,3.6,1.36,1.24,1.48,7.5,0.61,5.2,1.1,8.78,8.88,.,5,5.4,9.1,4.82,-3.51
1/29/2006,Toronto,124,Sacramento,123,-1,1.03,0.35,-0.21,0.85,2.5,0.71,3,0.3,5.52,5.57,.,-4,2.1,-2.51,-0.46,-5.15
1/30/2006,Atlanta,120,New York,101,1,0.76,0.65,1.01,0.25,1,0.19,2.8,0.6,-0.26,-1.04,.,0.01,1.5,1.17,0.81,-3.44
1/30/2006,Charlotte,91,Cleveland,103,-9,-6.53,-6.15,-5.75,-7.1,-9,-5.39,-4.6,-4.5,-8.92,-8.82,.,-7,-9,-7.81,-5.93,-11.38
1/30/2006,Memphis,86,Houston,77,6.5,7.66,8.55,8.99,8.27,7.5,5.62,7.9,5.5,10.13,10.24,.,8,6.9,5.77,6.2,2.6
1/30/2006,Miami,118,LA Clippers,114,4.5,4.25,3.41,3.03,3.85,5.5,2.92,7.7,2.8,5.83,5.93,.,5.5,2.4,3.38,3.74,-2.62
1/30/2006,Minnesota,110,Boston,85,6,4.71,5.8,5.83,5.9,5.5,2.48,6.5,3.7,1.79,1.83,.,9,2.5,5.89,5.06,-0.43
1/30/2006,New orleans,94,Milwaukee,93,5,4.27,2.77,2.72,2.81,4,2.62,7.8,2.4,9.93,10.04,.,1.5,4.4,6.51,5.34,-2.58
1/30/2006,Seattle,111,Portland,116,7.5,5.55,4.19,4.28,4.12,6,3.36,8.8,3.5,6.78,6.84,.,7,6.6,7.41,6.55,-1.69
1/30/2006,Utah,70,San Antonio,79,-6,-4.7,-5.91,-5.06,-6.99,-5.5,-4.86,-3.3,-4,-2.09,-2.04,.,-3.5,-7.8,-6.13,-6.47,-10.98
1/31/2006,Dallas,98,Chicago,94,9.5,9.17,11.24,11.86,10.91,9,6.11,10.7,7,10.4,10.49,.,8,8.4,10.18,9.93,3.9
1/31/2006,New Jersey,91,Detroit,84,-8,-6.07,-6.08,-7.84,-5.4,-5.5,-5.21,-1.2,-4.8,-9.24,-9.6,.,-5.5,-9.4,-10.3,-7.55,-10.02
1/31/2006,New York,97,LA Lakers,130,-5,-2.86,-3.59,-3.23,-3.97,-3,-2.97,-2,-2.9,-1.59,-0.95,.,-2,-4.2,-7.9,-5.36,-9.19
1/31/2006,Philadelphia,99,Phoenix,123,-5,-2.93,-2.19,-0.77,-4.05,-6,-2.02,-0.3,-2.4,-6.68,-6.65,.,-8,0.8,-6.2,-2.73,-8.37
1/31/2006,Sacramento,98,Denver,91,2.5,1.37,-0.78,-0.68,-0.87,1.5,-0.23,3.3,-0.2,1.9,1.92,.,6.5,1.2,3.14,2.58,-5.81
1/31/2006,Washington,84,Indiana,79,5,1.76,1.12,1.76,0.45,5.5,1.01,3.5,0.3,3.66,3.65,.,-5.5,8.9,7.05,4.82,-4.49
2/1/2006,Boston,94,Phoenix,102,-4,-3.97,-4.34,-4.01,-5.36,-3,-3.6,-2.1,-3.5,-4.12,-4.06,.,-8,-1.1,-4.86,-4.48,-11.02
2/1/2006,Charlotte,92,Atlanta,102,-3,2.4,3.6,2.33,4.58,-2,1.08,4.7,1.6,0.72,0.83,.,6,-1.8,-2.4,2.32,-3
2/1/2006,Cleveland,91,New Jersey,85,7,6.42,5.8,4.53,7.41,6,4.35,6.4,3.9,8.08,8.05,.,8.5,8.2,8.28,8.06,0.41
2/1/2006,Detroit,90,Minnesota,74,8.5,10.3,10.91,13.19,9.28,10,7.96,11.9,7.2,12.84,13.16,.,9,11,9.37,10.94,3.22
2/1/2006,Houston,86,Milwaukee,84,6,2.67,0.08,-1.61,1.64,5.5,1.29,6.6,1.2,3.85,3.86,.,4,4.4,3.03,0.25,-4.89
2/1/2006,Indiana,105,LA Lakers,79,-3.5,0.89,1.31,1.03,1.59,-2.5,-0.06,2.7,0.7,-0.43,-0.4,.,5.5,-3.9,-4.92,-0.16,-4.78
2/1/2006,Memphis,80,Dallas,81,1.5,-0.03,-0.16,-1.89,1.18,.,-0.6,0.8,-0.5,-1.4,-1.33,.,4,-1.8,2.32,-0.23,-5.87
2/1/2006,New orleans,100,Chicago,95,3.5,2.86,4.71,5.56,3.86,3.5,0.99,4,1.8,2.89,2.98,.,1.5,2.3,3.8,2.47,-2.5
2/1/2006,Orlando,94,LA Clippers,106,-2.5,-2.18,-2.25,-1.7,-2.82,-1,-1.94,1,-1.4,-7.87,-7.83,.,1,-3.7,-2.62,-2.5,-7.57
2/1/2006,Portland,82,San Antonio,86,-8.5,-7.77,-8.62,-8.1,-9.49,-7.5,-6.37,-6,-6.3,-8.71,-8.72,.,-10.5,-6.7,-8.39,-8.33,-13.83
2/1/2006,Seattle,111,Golden State,107,4,1.34,0.47,1.35,-0.62,3.5,0.29,4.1,0.5,2.49,4.74,.,-2,4.6,2.69,1.55,-6.01
2/1/2006,Toronto,117,Washington,112,2,0.83,-0.62,-0.71,-0.56,1,-0.23,3.3,-0.2,4,4.04,.,1,0,2.29,0.77,-6.07
2/1/2006,Utah,103,Denver,90,2.5,1.9,0.25,1.38,-1.06,2.5,-0.16,2.1,0,5.65,5.72,.,5.5,1.8,3.14,2.58,-5.79
2/2/2006,Golden State,86,San Antonio,89,-7.5,-4.02,-5.61,-6.07,-5.25,-7.5,-3.79,-2.7,-3.6,-5.91,-7.89,.,-1.5,-3.3,-8.52,-5.69,-10.23
2/2/2006,Miami,101,Cleveland,73,7.5,3.49,2.73,3.37,1.82,5.5,2.17,5.9,1.8,6.77,6.83,.,0.5,5.6,7.56,4.25,-3.77
2/3/2006,Atlanta,96,Orlando,94,-1,0.59,0.01,0.03,-0.02,-1.5,0.22,2.2,0.2,2.09,2.09,.,-3,3,-0.82,1.69,-5.3
2/3/2006,Boston,81,LA Clippers,98,-2.5,-2.65,-2.14,-2.46,-1.92,-3,-1.69,0.5,-1.3,-7.15,-7.12,.,-1,-6.2,-3.11,-3.21,-8.66
2/3/2006,Charlotte,112,LA Lakers,102,-8.5,-5.49,-5.01,-5.36,-4.89,-8,-4.62,-4.6,-3.7,-9.32,-9.28,.,-2,-9.4,-9.96,-7.72,-9.25
2/3/2006,Houston,100,Seattle,77,4.5,3.87,3.73,2,5.57,5.5,1.94,6.1,2.2,2.82,2.84,.,6,4.3,3.01,2.2,-2.24
2/3/2006,Philadelphia,80,Detroit,87,-10,-7.17,-6.98,-7.8,-6.85,-9,-5.7,-4.3,-5.5,-12.95,-13.16,.,-9,-5.3,-11.8,-8.26,-11.04
2/3/2006,Portland,89,Minnesota,85,-3,-2.05,-1.92,-0.4,-3.72,-2.5,-1.27,0.2,-1.9,-2.79,-2.79,.,-8,1.5,-2.37,-0.81,-8.03
2/3/2006,Toronto,104,New York,90,6.5,4.97,4.27,3.76,4.77,5,3.47,8.1,3.1,10.02,7.46,.,0.01,6.5,7.04,4.98,-1.96
2/3/2006,Utah,89,Sacramento,79,3.5,3.51,3.79,4.84,2.61,3.5,1.81,3.9,1.6,7.43,7.49,.,2,3.9,2.35,1.92,-3.09
2/4/2006,Cleveland,95,Philadelphia,100,10,8.77,7.63,6.08,9.47,7.5,4.95,9.7,5.2,14.75,14.76,.,12,8,12.32,11.02,1.35
2/4/2006,Dallas,110,Seattle,91,11,11.98,13.12,13.53,13.46,10.5,8.38,13.8,8.7,16.73,16.74,.,10,11.2,14.11,14.7,6.64
2/4/2006,Denver,105,Portland,104,10,6.99,7.94,6.97,9.19,9.5,4.69,10,5.3,9.25,9.27,.,7.5,3,10.42,8.05,1.9
2/4/2006,Golden State,109,Minnesota,77,2.5,1.75,1.36,1.91,0.79,3,1.18,3.6,0.6,0.86,-1.92,.,1,4.1,2.07,1.82,-4.48
2/4/2006,Indiana,93,Detroit,85,-8,-4.54,-5.25,-7.67,-3.43,-9,-4.41,-1.4,-3.9,-4.54,-4.68,.,-2.5,-8.5,-7.09,-3.89,-9.13
2/4/2006,Milwaukee,88,Memphis,78,-2.5,-0.75,0.1,1.04,-0.89,-3,-1.8,0.7,-1.3,-1.63,-1.62,.,-3,0.9,-4.61,-2.52,-7.12
2/4/2006,New Jersey,105,Miami,92,-3.5,-0.84,0.25,0.74,-0.28,-3.5,-1.73,2.1,-0.3,-4.04,-4.02,.,0.01,-3.2,-4.43,-1.71,-6.3
2/4/2006,New orleans,106,LA Lakers,90,3.5,1.88,1.8,3.51,0.07,3,0.21,3.4,0.8,4.37,4.4,.,-1.5,4.2,3.54,1.3,-5.09
2/4/2006,Orlando,100,Boston,91,3.5,3.25,2.61,3.51,1.79,3.5,1.11,4.9,1.8,3.22,3.21,.,5,4.7,4.16,3.69,-2.4
2/4/2006,Phoenix,118,Chicago,101,9,8.66,10.26,8.96,12.33,8,5.86,9.2,6.6,7.76,7.79,.,13,5.6,9.79,8.87,3.71
2/4/2006,Washington,98,Atlanta,85,8.5,7.03,7.59,7.17,8.02,8,4.93,9.7,5,10.15,10.17,.,5,6.3,9.42,8.83,0.66
2/5/2006,New York,89,Houston,93,-6,-1.3,-0.1,0.97,-1.07,-6.5,-1.24,-0.3,-0.7,0.9,4.88,.,0.01,-9,-8.89,-4.45,-4.78
2/5/2006,Sacramento,96,Utah,78,5.5,3.06,2.09,1.18,3.09,3,1.3,5.7,2.2,3.21,3.2,.,4,3.8,4.27,2.97,-2.91
2/5/2006,Toronto,113,LA Clippers,115,-4,-3.85,-3.5,-3.51,-3.55,-3.5,-2.65,-0.5,-2.2,-7.73,-7.75,.,-5,-5.7,-4.99,-4.88,-9.32
2/6/2006,Charlotte,119,Seattle,106,-6,0.17,0.69,-0.82,2.37,-4.5,-0.05,0.9,0.1,-0.56,-0.53,.,3,-3.6,-3.52,1.28,-3.26
2/6/2006,Cleveland,89,Milwaukee,86,7.5,7.18,6.06,4.58,7.87,7.5,4.92,9.1,4.9,9.94,9.94,.,11,5.1,8.49,8.97,0.77
2/6/2006,Golden State,122,Denver,114,4,4.54,1.69,1.2,2.16,3.5,2,4.1,1.3,8.58,3.75,.,7.5,9.5,4.76,6.16,-3.86
2/6/2006,Miami,114,Boston,98,11,10.37,9.56,9.79,9.42,11.5,7.14,12.4,6.4,15.71,15.73,.,9.5,12.6,11.6,11.61,3.68
