"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"577","Thu, Jan 15, 2009","Box Score","Cleveland Cavaliers","93","Chicago Bulls","102","OT",""
"578","Thu, Jan 15, 2009","Box Score","Phoenix Suns","113","Denver Nuggets","119","OT",""
"579","Thu, Jan 15, 2009","Box Score","Portland Trail Blazers","105","New Jersey Nets","99","",""
"580","Fri, Jan 16, 2009","Box Score","New Orleans Hornets","78","Cleveland Cavaliers","92","",""
"581","Fri, Jan 16, 2009","Box Score","Atlanta Hawks","114","Golden State Warriors","119","",""
"582","Fri, Jan 16, 2009","Box Score","Toronto Raptors","104","Indiana Pacers","111","",""
"583","Fri, Jan 16, 2009","Box Score","Orlando Magic","109","Los Angeles Lakers","103","",""
"584","Fri, Jan 16, 2009","Box Score","Utah Jazz","101","Memphis Grizzlies","91","",""
"585","Fri, Jan 16, 2009","Box Score","Detroit Pistons","79","Oklahoma City Thunder","89","",""
"586","Fri, Jan 16, 2009","Box Score","San Antonio Spurs","87","Philadelphia 76ers","109","",""
"587","Fri, Jan 16, 2009","Box Score","Minnesota Timberwolves","105","Phoenix Suns","103","",""
"588","Fri, Jan 16, 2009","Box Score","Milwaukee Bucks","129","Sacramento Kings","122","",""
"589","Fri, Jan 16, 2009","Box Score","New York Knicks","89","Washington Wizards","96","",""
"590","Sat, Jan 17, 2009","Box Score","Portland Trail Blazers","97","Charlotte Bobcats","102","OT",""
"591","Sat, Jan 17, 2009","Box Score","San Antonio Spurs","92","Chicago Bulls","87","",""
"592","Sat, Jan 17, 2009","Box Score","Utah Jazz","108","Dallas Mavericks","115","",""
"593","Sat, Jan 17, 2009","Box Score","Orlando Magic","106","Denver Nuggets","88","",""
"594","Sat, Jan 17, 2009","Box Score","New Orleans Hornets","91","Detroit Pistons","85","",""
"595","Sat, Jan 17, 2009","Box Score","Miami Heat","86","Houston Rockets","93","",""
"596","Sat, Jan 17, 2009","Box Score","Milwaukee Bucks","92","Los Angeles Clippers","101","",""
"597","Sat, Jan 17, 2009","Box Score","Boston Celtics","105","New Jersey Nets","85","",""
"598","Sat, Jan 17, 2009","Box Score","Philadelphia 76ers","107","New York Knicks","97","",""
"599","Sun, Jan 18, 2009","Box Score","Miami Heat","104","Oklahoma City Thunder","94","",""
"600","Sun, Jan 18, 2009","Box Score","Phoenix Suns","117","Toronto Raptors","113","",""
"601","Mon, Jan 19, 2009","Box Score","Toronto Raptors","84","Atlanta Hawks","87","",""
"602","Mon, Jan 19, 2009","Box Score","Phoenix Suns","87","Boston Celtics","104","",""
"603","Mon, Jan 19, 2009","Box Score","San Antonio Spurs","86","Charlotte Bobcats","84","",""
"604","Mon, Jan 19, 2009","Box Score","Washington Wizards","98","Golden State Warriors","119","",""
"605","Mon, Jan 19, 2009","Box Score","Denver Nuggets","113","Houston Rockets","115","",""
"606","Mon, Jan 19, 2009","Box Score","Minnesota Timberwolves","94","Los Angeles Clippers","86","",""
"607","Mon, Jan 19, 2009","Box Score","Cleveland Cavaliers","88","Los Angeles Lakers","105","",""
"608","Mon, Jan 19, 2009","Box Score","Detroit Pistons","87","Memphis Grizzlies","79","",""
"609","Mon, Jan 19, 2009","Box Score","Indiana Pacers","100","New Orleans Hornets","103","",""
"610","Mon, Jan 19, 2009","Box Score","Chicago Bulls","98","New York Knicks","102","",""
"611","Mon, Jan 19, 2009","Box Score","Dallas Mavericks","95","Philadelphia 76ers","93","",""
"612","Mon, Jan 19, 2009","Box Score","Milwaukee Bucks","85","Portland Trail Blazers","102","",""
"613","Tue, Jan 20, 2009","Box Score","Atlanta Hawks","105","Chicago Bulls","102","",""
"614","Tue, Jan 20, 2009","Box Score","Sacramento Kings","99","Denver Nuggets","118","",""
"615","Tue, Jan 20, 2009","Box Score","Indiana Pacers","81","San Antonio Spurs","99","",""
"616","Tue, Jan 20, 2009","Box Score","Minnesota Timberwolves","107","Utah Jazz","112","",""
"617","Wed, Jan 21, 2009","Box Score","Memphis Grizzlies","86","Charlotte Bobcats","101","",""
"618","Wed, Jan 21, 2009","Box Score","Toronto Raptors","76","Detroit Pistons","95","",""
"619","Wed, Jan 21, 2009","Box Score","Oklahoma City Thunder","122","Golden State Warriors","121","",""
"620","Wed, Jan 21, 2009","Box Score","Utah Jazz","99","Houston Rockets","108","",""
"621","Wed, Jan 21, 2009","Box Score","Los Angeles Lakers","108","Los Angeles Clippers","97","",""
"622","Wed, Jan 21, 2009","Box Score","Boston Celtics","98","Miami Heat","83","",""
"623","Wed, Jan 21, 2009","Box Score","Dallas Mavericks","99","Milwaukee Bucks","133","",""
"624","Wed, Jan 21, 2009","Box Score","New Jersey Nets","92","New Orleans Hornets","102","",""
"625","Wed, Jan 21, 2009","Box Score","Phoenix Suns","109","New York Knicks","114","",""
"626","Wed, Jan 21, 2009","Box Score","Cleveland Cavaliers","104","Portland Trail Blazers","98","",""
"627","Wed, Jan 21, 2009","Box Score","Washington Wizards","110","Sacramento Kings","107","",""
"628","Thu, Jan 22, 2009","Box Score","Washington Wizards","97","Los Angeles Lakers","117","",""
"629","Thu, Jan 22, 2009","Box Score","Boston Celtics","90","Orlando Magic","80","",""
"630","Fri, Jan 23, 2009","Box Score","Milwaukee Bucks","87","Atlanta Hawks","117","",""
"631","Fri, Jan 23, 2009","Box Score","Phoenix Suns","76","Charlotte Bobcats","98","",""
"632","Fri, Jan 23, 2009","Box Score","Toronto Raptors","114","Chicago Bulls","94","",""
"633","Fri, Jan 23, 2009","Box Score","Dallas Mavericks","112","Detroit Pistons","91","",""
"634","Fri, Jan 23, 2009","Box Score","Cleveland Cavaliers","106","Golden State Warriors","105","",""
"635","Fri, Jan 23, 2009","Box Score","Houston Rockets","102","Indiana Pacers","107","",""
"636","Fri, Jan 23, 2009","Box Score","Oklahoma City Thunder","104","Los Angeles Clippers","107","",""
"637","Fri, Jan 23, 2009","Box Score","New Orleans Hornets","108","Minnesota Timberwolves","116","",""
"638","Fri, Jan 23, 2009","Box Score","Memphis Grizzlies","88","New York Knicks","108","",""
"639","Fri, Jan 23, 2009","Box Score","New Jersey Nets","91","San Antonio Spurs","94","",""
"640","Sat, Jan 24, 2009","Box Score","New Jersey Nets","99","Memphis Grizzlies","88","",""
"641","Sat, Jan 24, 2009","Box Score","Orlando Magic","97","Miami Heat","103","",""
"642","Sat, Jan 24, 2009","Box Score","Sacramento Kings","104","Milwaukee Bucks","106","",""
"643","Sat, Jan 24, 2009","Box Score","New York Knicks","110","Philadelphia 76ers","116","",""
"644","Sat, Jan 24, 2009","Box Score","Washington Wizards","87","Portland Trail Blazers","100","",""
"645","Sat, Jan 24, 2009","Box Score","Cleveland Cavaliers","102","Utah Jazz","97","",""
"646","Sun, Jan 25, 2009","Box Score","Phoenix Suns","104","Atlanta Hawks","99","",""
"647","Sun, Jan 25, 2009","Box Score","Dallas Mavericks","100","Boston Celtics","124","",""
"648","Sun, Jan 25, 2009","Box Score","Utah Jazz","97","Denver Nuggets","117","",""
"649","Sun, Jan 25, 2009","Box Score","Houston Rockets","108","Detroit Pistons","105","",""
"650","Sun, Jan 25, 2009","Box Score","Los Angeles Clippers","92","Golden State Warriors","107","",""
"651","Sun, Jan 25, 2009","Box Score","Charlotte Bobcats","93","Indiana Pacers","98","",""
"652","Sun, Jan 25, 2009","Box Score","San Antonio Spurs","85","Los Angeles Lakers","99","",""
"653","Sun, Jan 25, 2009","Box Score","Chicago Bulls","108","Minnesota Timberwolves","109","OT",""
"654","Sun, Jan 25, 2009","Box Score","Sacramento Kings","97","Toronto Raptors","113","",""
"655","Mon, Jan 26, 2009","Box Score","Portland Trail Blazers","113","Los Angeles Clippers","88","",""
"656","Mon, Jan 26, 2009","Box Score","Atlanta Hawks","79","Miami Heat","95","",""
"657","Mon, Jan 26, 2009","Box Score","Minnesota Timberwolves","90","Milwaukee Bucks","83","",""
"658","Mon, Jan 26, 2009","Box Score","Philadelphia 76ers","86","New Orleans Hornets","101","",""
"659","Mon, Jan 26, 2009","Box Score","Houston Rockets","98","New York Knicks","104","",""
"660","Mon, Jan 26, 2009","Box Score","New Jersey Nets","85","Oklahoma City Thunder","94","",""
"661","Mon, Jan 26, 2009","Box Score","Phoenix Suns","103","Washington Wizards","87","",""
"662","Tue, Jan 27, 2009","Box Score","Sacramento Kings","110","Cleveland Cavaliers","117","",""
"663","Tue, Jan 27, 2009","Box Score","Charlotte Bobcats","117","Los Angeles Lakers","110","2OT",""
"664","Tue, Jan 27, 2009","Box Score","Denver Nuggets","100","Memphis Grizzlies","85","",""
"665","Tue, Jan 27, 2009","Box Score","Indiana Pacers","111","Orlando Magic","135","",""
"666","Tue, Jan 27, 2009","Box Score","San Antonio Spurs","106","Utah Jazz","100","",""
"667","Wed, Jan 28, 2009","Box Score","Sacramento Kings","100","Boston Celtics","119","",""
"668","Wed, Jan 28, 2009","Box Score","Golden State Warriors","93","Dallas Mavericks","117","",""
"669","Wed, Jan 28, 2009","Box Score","Philadelphia 76ers","95","Houston Rockets","93","",""
"670","Wed, Jan 28, 2009","Box Score","Milwaukee Bucks","99","Indiana Pacers","107","",""
"671","Wed, Jan 28, 2009","Box Score","Chicago Bulls","95","Los Angeles Clippers","75","",""
"672","Wed, Jan 28, 2009","Box Score","Washington Wizards","71","Miami Heat","93","",""
"673","Wed, Jan 28, 2009","Box Score","Detroit Pistons","98","Minnesota Timberwolves","89","",""
"674","Wed, Jan 28, 2009","Box Score","Toronto Raptors","107","New Jersey Nets","106","",""
"675","Wed, Jan 28, 2009","Box Score","Denver Nuggets","81","New Orleans Hornets","94","",""
"676","Wed, Jan 28, 2009","Box Score","Atlanta Hawks","104","New York Knicks","112","",""
"677","Wed, Jan 28, 2009","Box Score","Memphis Grizzlies","102","Oklahoma City Thunder","114","OT",""
"678","Wed, Jan 28, 2009","Box Score","Charlotte Bobcats","74","Portland Trail Blazers","88","",""
"679","Thu, Jan 29, 2009","Box Score","Cleveland Cavaliers","88","Orlando Magic","99","",""
"680","Thu, Jan 29, 2009","Box Score","San Antonio Spurs","114","Phoenix Suns","104","",""
"681","Fri, Jan 30, 2009","Box Score","New Jersey Nets","88","Atlanta Hawks","105","",""
"682","Fri, Jan 30, 2009","Box Score","Los Angeles Clippers","95","Cleveland Cavaliers","112","",""
"683","Fri, Jan 30, 2009","Box Score","Charlotte Bobcats","99","Denver Nuggets","110","",""
"684","Fri, Jan 30, 2009","Box Score","Boston Celtics","86","Detroit Pistons","78","",""
"685","Fri, Jan 30, 2009","Box Score","Miami Heat","103","Indiana Pacers","114","",""
"686","Fri, Jan 30, 2009","Box Score","Los Angeles Lakers","132","Minnesota Timberwolves","119","",""
"687","Fri, Jan 30, 2009","Box Score","Golden State Warriors","91","New Orleans Hornets","87","",""
"688","Fri, Jan 30, 2009","Box Score","Washington Wizards","94","Philadelphia 76ers","104","",""
"689","Fri, Jan 30, 2009","Box Score","Chicago Bulls","109","Sacramento Kings","88","",""
"690","Fri, Jan 30, 2009","Box Score","Milwaukee Bucks","96","Toronto Raptors","85","",""
"691","Fri, Jan 30, 2009","Box Score","Oklahoma City Thunder","90","Utah Jazz","110","",""
"692","Sat, Jan 31, 2009","Box Score","Golden State Warriors","93","Houston Rockets","110","",""
"693","Sat, Jan 31, 2009","Box Score","New York Knicks","122","Indiana Pacers","113","",""
"694","Sat, Jan 31, 2009","Box Score","Los Angeles Lakers","115","Memphis Grizzlies","98","",""
"695","Sat, Jan 31, 2009","Box Score","Dallas Mavericks","111","Miami Heat","96","",""
"696","Sat, Jan 31, 2009","Box Score","Atlanta Hawks","107","Milwaukee Bucks","110","",""
"697","Sat, Jan 31, 2009","Box Score","New Jersey Nets","85","Philadelphia 76ers","83","",""
"698","Sat, Jan 31, 2009","Box Score","Chicago Bulls","122","Phoenix Suns","111","",""
"699","Sat, Jan 31, 2009","Box Score","Utah Jazz","108","Portland Trail Blazers","122","",""
"700","Sat, Jan 31, 2009","Box Score","New Orleans Hornets","93","San Antonio Spurs","106","",""
"701","Sat, Jan 31, 2009","Box Score","Los Angeles Clippers","94","Washington Wizards","106","",""
"702","Sun, Feb 1, 2009","Box Score","Minnesota Timberwolves","101","Boston Celtics","109","",""
"703","Sun, Feb 1, 2009","Box Score","Cleveland Cavaliers","90","Detroit Pistons","80","",""
"704","Sun, Feb 1, 2009","Box Score","Oklahoma City Thunder","118","Sacramento Kings","122","OT",""
"705","Sun, Feb 1, 2009","Box Score","Orlando Magic","113","Toronto Raptors","90","",""
"706","Mon, Feb 2, 2009","Box Score","San Antonio Spurs","110","Golden State Warriors","105","OT",""
"707","Mon, Feb 2, 2009","Box Score","Los Angeles Clippers","95","Miami Heat","119","",""
"708","Mon, Feb 2, 2009","Box Score","Portland Trail Blazers","97","New Orleans Hornets","89","",""
"709","Mon, Feb 2, 2009","Box Score","Los Angeles Lakers","126","New York Knicks","117","",""
"710","Mon, Feb 2, 2009","Box Score","Dallas Mavericks","105","Orlando Magic","95","",""
"711","Mon, Feb 2, 2009","Box Score","Sacramento Kings","81","Phoenix Suns","129","",""
"712","Mon, Feb 2, 2009","Box Score","Charlotte Bobcats","86","Utah Jazz","105","",""
"713","Mon, Feb 2, 2009","Box Score","Memphis Grizzlies","113","Washington Wizards","97","",""
"714","Tue, Feb 3, 2009","Box Score","Toronto Raptors","83","Cleveland Cavaliers","101","",""
"715","Tue, Feb 3, 2009","Box Score","San Antonio Spurs","96","Denver Nuggets","104","",""
"716","Tue, Feb 3, 2009","Box Score","Chicago Bulls","100","Houston Rockets","107","",""
"717","Tue, Feb 3, 2009","Box Score","Minnesota Timberwolves","116","Indiana Pacers","111","",""
"718","Tue, Feb 3, 2009","Box Score","Milwaukee Bucks","85","New Jersey Nets","99","",""
"719","Tue, Feb 3, 2009","Box Score","Boston Celtics","100","Philadelphia 76ers","99","",""
"720","Wed, Feb 4, 2009","Box Score","Portland Trail Blazers","99","Dallas Mavericks","104","",""
"721","Wed, Feb 4, 2009","Box Score","Miami Heat","90","Detroit Pistons","93","",""
"722","Wed, Feb 4, 2009","Box Score","Phoenix Suns","112","Golden State Warriors","124","",""
"723","Wed, Feb 4, 2009","Box Score","Houston Rockets","93","Memphis Grizzlies","104","",""
"724","Wed, Feb 4, 2009","Box Score","Atlanta Hawks","94","Minnesota Timberwolves","86","",""
"725","Wed, Feb 4, 2009","Box Score","Chicago Bulls","107","New Orleans Hornets","93","",""
"726","Wed, Feb 4, 2009","Box Score","Cleveland Cavaliers","107","New York Knicks","102","",""
"727","Wed, Feb 4, 2009","Box Score","Denver Nuggets","114","Oklahoma City Thunder","113","",""
"728","Wed, Feb 4, 2009","Box Score","Los Angeles Clippers","96","Orlando Magic","125","",""
"729","Wed, Feb 4, 2009","Box Score","Los Angeles Lakers","115","Toronto Raptors","107","",""
"730","Wed, Feb 4, 2009","Box Score","New Jersey Nets","115","Washington Wizards","88","",""
"731","Thu, Feb 5, 2009","Box Score","Los Angeles Lakers","110","Boston Celtics","109","OT",""
"732","Thu, Feb 5, 2009","Box Score","Indiana Pacers","94","Philadelphia 76ers","99","",""
"733","Thu, Feb 5, 2009","Box Score","Dallas Mavericks","87","Utah Jazz","115","",""
"734","Fri, Feb 6, 2009","Box Score","Atlanta Hawks","102","Charlotte Bobcats","97","",""
"735","Fri, Feb 6, 2009","Box Score","Orlando Magic","102","Indiana Pacers","107","",""
"736","Fri, Feb 6, 2009","Box Score","Los Angeles Clippers","126","Memphis Grizzlies","105","",""
"737","Fri, Feb 6, 2009","Box Score","Toronto Raptors","92","New Orleans Hornets","101","",""
"738","Fri, Feb 6, 2009","Box Score","Boston Celtics","110","New York Knicks","100","",""
"739","Fri, Feb 6, 2009","Box Score","Portland Trail Blazers","93","Oklahoma City Thunder","102","",""
"740","Fri, Feb 6, 2009","Box Score","Golden State Warriors","105","Phoenix Suns","115","",""
"741","Fri, Feb 6, 2009","Box Score","Utah Jazz","111","Sacramento Kings","107","",""
"742","Fri, Feb 6, 2009","Box Score","Denver Nuggets","124","Washington Wizards","103","",""
"743","Sat, Feb 7, 2009","Box Score","Los Angeles Clippers","121","Atlanta Hawks","97","",""
"744","Sat, Feb 7, 2009","Box Score","Chicago Bulls","114","Dallas Mavericks","115","OT",""
"745","Sat, Feb 7, 2009","Box Score","Minnesota Timberwolves","90","Houston Rockets","107","",""
"746","Sat, Feb 7, 2009","Box Score","Toronto Raptors","70","Memphis Grizzlies","78","",""
"747","Sat, Feb 7, 2009","Box Score","Detroit Pistons","126","Milwaukee Bucks","121","OT",""
"748","Sat, Feb 7, 2009","Box Score","Denver Nuggets","70","New Jersey Nets","114","",""
"749","Sat, Feb 7, 2009","Box Score","Miami Heat","84","Philadelphia 76ers","94","",""
"750","Sun, Feb 8, 2009","Box Score","San Antonio Spurs","105","Boston Celtics","99","",""
"751","Sun, Feb 8, 2009","Box Score","Los Angeles Lakers","101","Cleveland Cavaliers","91","",""
"752","Sun, Feb 8, 2009","Box Score","Phoenix Suns","107","Detroit Pistons","97","",""
"753","Sun, Feb 8, 2009","Box Score","Utah Jazz","96","Golden State Warriors","116","",""
"754","Sun, Feb 8, 2009","Box Score","Charlotte Bobcats","92","Miami Heat","96","",""
"755","Sun, Feb 8, 2009","Box Score","Minnesota Timberwolves","97","New Orleans Hornets","101","",""
"756","Sun, Feb 8, 2009","Box Score","Sacramento Kings","113","Oklahoma City Thunder","116","",""
"757","Sun, Feb 8, 2009","Box Score","New Jersey Nets","84","Orlando Magic","101","",""
"758","Sun, Feb 8, 2009","Box Score","New York Knicks","108","Portland Trail Blazers","109","",""
"759","Sun, Feb 8, 2009","Box Score","Indiana Pacers","117","Washington Wizards","119","",""
"760","Mon, Feb 9, 2009","Box Score","Los Angeles Clippers","73","Charlotte Bobcats","94","",""
"761","Mon, Feb 9, 2009","Box Score","New Orleans Hornets","80","Memphis Grizzlies","85","",""
"762","Mon, Feb 9, 2009","Box Score","Houston Rockets","112","Milwaukee Bucks","124","",""
"763","Mon, Feb 9, 2009","Box Score","Phoenix Suns","91","Philadelphia 76ers","108","",""
"764","Tue, Feb 10, 2009","Box Score","Washington Wizards","90","Atlanta Hawks","111","",""
"765","Tue, Feb 10, 2009","Box Score","Detroit Pistons","102","Chicago Bulls","107","",""
"766","Tue, Feb 10, 2009","Box Score","Sacramento Kings","100","Dallas Mavericks","118","",""
"767","Tue, Feb 10, 2009","Box Score","New York Knicks","127","Golden State Warriors","144","",""
"768","Tue, Feb 10, 2009","Box Score","Cleveland Cavaliers","95","Indiana Pacers","96","",""
"769","Tue, Feb 10, 2009","Box Score","Oklahoma City Thunder","98","Los Angeles Lakers","105","",""
"770","Tue, Feb 10, 2009","Box Score","Denver Nuggets","99","Miami Heat","82","",""
"771","Tue, Feb 10, 2009","Box Score","Toronto Raptors","110","Minnesota Timberwolves","102","",""
"772","Tue, Feb 10, 2009","Box Score","San Antonio Spurs","108","New Jersey Nets","93","",""
"773","Wed, Feb 11, 2009","Box Score","Washington Wizards","89","Charlotte Bobcats","101","",""
"774","Wed, Feb 11, 2009","Box Score","Phoenix Suns","92","Cleveland Cavaliers","109","",""
"775","Wed, Feb 11, 2009","Box Score","Atlanta Hawks","99","Detroit Pistons","95","",""
"776","Wed, Feb 11, 2009","Box Score","Sacramento Kings","82","Houston Rockets","94","",""
"777","Wed, Feb 11, 2009","Box Score","New York Knicks","124","Los Angeles Clippers","128","OT",""
"778","Wed, Feb 11, 2009","Box Score","Indiana Pacers","110","Milwaukee Bucks","122","",""
"779","Wed, Feb 11, 2009","Box Score","Boston Celtics","89","New Orleans Hornets","77","",""
"780","Wed, Feb 11, 2009","Box Score","Denver Nuggets","82","Orlando Magic","73","",""
"781","Wed, Feb 11, 2009","Box Score","Memphis Grizzlies","87","Philadelphia 76ers","91","",""
"782","Wed, Feb 11, 2009","Box Score","Oklahoma City Thunder","92","Portland Trail Blazers","106","",""
"783","Wed, Feb 11, 2009","Box Score","San Antonio Spurs","89","Toronto Raptors","91","",""
"784","Wed, Feb 11, 2009","Box Score","Los Angeles Lakers","109","Utah Jazz","113","",""
"785","Thu, Feb 12, 2009","Box Score","Miami Heat","95","Chicago Bulls","93","",""
"786","Thu, Feb 12, 2009","Box Score","Boston Celtics","99","Dallas Mavericks","92","",""
"787","Thu, Feb 12, 2009","Box Score","Portland Trail Blazers","98","Golden State Warriors","105","",""
"788","Tue, Feb 17, 2009","Box Score","Milwaukee Bucks","92","Detroit Pistons","86","",""
"789","Tue, Feb 17, 2009","Box Score","New Jersey Nets","88","Houston Rockets","114","",""
"790","Tue, Feb 17, 2009","Box Score","Philadelphia 76ers","91","Indiana Pacers","100","",""
"791","Tue, Feb 17, 2009","Box Score","Atlanta Hawks","83","Los Angeles Lakers","96","",""
"792","Tue, Feb 17, 2009","Box Score","San Antonio Spurs","107","New York Knicks","112","OT",""
"793","Tue, Feb 17, 2009","Box Score","New Orleans Hornets","100","Oklahoma City Thunder","98","",""
"794","Tue, Feb 17, 2009","Box Score","Charlotte Bobcats","102","Orlando Magic","107","OT",""
"795","Tue, Feb 17, 2009","Box Score","Los Angeles Clippers","100","Phoenix Suns","140","",""
"796","Tue, Feb 17, 2009","Box Score","Memphis Grizzlies","99","Utah Jazz","117","",""
"797","Tue, Feb 17, 2009","Box Score","Minnesota Timberwolves","103","Washington Wizards","111","",""
"798","Wed, Feb 18, 2009","Box Score","Indiana Pacers","94","Charlotte Bobcats","103","",""
"799","Wed, Feb 18, 2009","Box Score","New Jersey Nets","98","Dallas Mavericks","113","",""
"800","Wed, Feb 18, 2009","Box Score","Los Angeles Lakers","129","Golden State Warriors","121","",""
"801","Wed, Feb 18, 2009","Box Score","Phoenix Suns","142","Los Angeles Clippers","119","",""
"802","Wed, Feb 18, 2009","Box Score","Minnesota Timberwolves","111","Miami Heat","104","",""
"803","Wed, Feb 18, 2009","Box Score","Chicago Bulls","113","Milwaukee Bucks","104","",""
"804","Wed, Feb 18, 2009","Box Score","Orlando Magic","85","New Orleans Hornets","117","",""
"805","Wed, Feb 18, 2009","Box Score","Denver Nuggets","101","Philadelphia 76ers","89","",""
"806","Wed, Feb 18, 2009","Box Score","Memphis Grizzlies","90","Portland Trail Blazers","94","",""
"807","Wed, Feb 18, 2009","Box Score","Atlanta Hawks","105","Sacramento Kings","100","",""
"808","Wed, Feb 18, 2009","Box Score","Cleveland Cavaliers","93","Toronto Raptors","76","",""
"809","Thu, Feb 19, 2009","Box Score","San Antonio Spurs","83","Detroit Pistons","79","",""
"810","Thu, Feb 19, 2009","Box Score","Boston Celtics","85","Utah Jazz","90","",""
"811","Fri, Feb 20, 2009","Box Score","Orlando Magic","92","Charlotte Bobcats","80","",""
"812","Fri, Feb 20, 2009","Box Score","Denver Nuggets","99","Chicago Bulls","116","",""
"813","Fri, Feb 20, 2009","Box Score","Dallas Mavericks","86","Houston Rockets","93","",""
"814","Fri, Feb 20, 2009","Box Score","New Orleans Hornets","111","Los Angeles Lakers","115","OT",""
"815","Fri, Feb 20, 2009","Box Score","Sacramento Kings","115","Memphis Grizzlies","106","",""
"816","Fri, Feb 20, 2009","Box Score","Cleveland Cavaliers","111","Milwaukee Bucks","103","",""
"817","Fri, Feb 20, 2009","Box Score","Indiana Pacers","112","Minnesota Timberwolves","105","",""
"818","Fri, Feb 20, 2009","Box Score","Washington Wizards","107","New Jersey Nets","96","",""
"819","Fri, Feb 20, 2009","Box Score","Toronto Raptors","97","New York Knicks","127","",""
"820","Fri, Feb 20, 2009","Box Score","Oklahoma City Thunder","118","Phoenix Suns","140","",""
"821","Fri, Feb 20, 2009","Box Score","Atlanta Hawks","98","Portland Trail Blazers","108","",""
"822","Sat, Feb 21, 2009","Box Score","Sacramento Kings","95","Dallas Mavericks","116","",""
"823","Sat, Feb 21, 2009","Box Score","Oklahoma City Thunder","120","Golden State Warriors","133","",""
"824","Sat, Feb 21, 2009","Box Score","Philadelphia 76ers","91","Miami Heat","97","",""
"825","Sat, Feb 21, 2009","Box Score","New Orleans Hornets","88","Utah Jazz","102","",""
"826","Sat, Feb 21, 2009","Box Score","San Antonio Spurs","98","Washington Wizards","67","",""
"827","Sun, Feb 22, 2009","Box Score","Detroit Pistons","78","Cleveland Cavaliers","99","",""
"828","Sun, Feb 22, 2009","Box Score","Charlotte Bobcats","78","Houston Rockets","99","",""
"829","Sun, Feb 22, 2009","Box Score","Chicago Bulls","91","Indiana Pacers","98","",""
"830","Sun, Feb 22, 2009","Box Score","Denver Nuggets","117","Milwaukee Bucks","120","",""
"831","Sun, Feb 22, 2009","Box Score","Los Angeles Lakers","111","Minnesota Timberwolves","108","",""
"832","Sun, Feb 22, 2009","Box Score","Miami Heat","99","Orlando Magic","122","",""
"833","Sun, Feb 22, 2009","Box Score","Boston Celtics","128","Phoenix Suns","108","",""
"834","Sun, Feb 22, 2009","Box Score","Los Angeles Clippers","87","Portland Trail Blazers","116","",""
"835","Sun, Feb 22, 2009","Box Score","New York Knicks","100","Toronto Raptors","111","",""
"836","Mon, Feb 23, 2009","Box Score","Boston Celtics","114","Denver Nuggets","76","",""
"837","Mon, Feb 23, 2009","Box Score","Golden State Warriors","105","Los Angeles Clippers","118","",""
"838","Mon, Feb 23, 2009","Box Score","Philadelphia 76ers","96","New Jersey Nets","98","",""
"839","Mon, Feb 23, 2009","Box Score","Indiana Pacers","119","New York Knicks","123","",""
"840","Mon, Feb 23, 2009","Box Score","New Orleans Hornets","112","Sacramento Kings","105","",""
"841","Mon, Feb 23, 2009","Box Score","Atlanta Hawks","89","Utah Jazz","108","",""
"842","Tue, Feb 24, 2009","Box Score","Orlando Magic","102","Chicago Bulls","120","",""
"843","Tue, Feb 24, 2009","Box Score","Memphis Grizzlies","79","Cleveland Cavaliers","94","",""
"844","Tue, Feb 24, 2009","Box Score","Portland Trail Blazers","94","Houston Rockets","98","",""
"845","Tue, Feb 24, 2009","Box Score","Detroit Pistons","91","Miami Heat","103","",""
"846","Tue, Feb 24, 2009","Box Score","Los Angeles Lakers","107","Oklahoma City Thunder","93","",""
"847","Tue, Feb 24, 2009","Box Score","Charlotte Bobcats","102","Phoenix Suns","112","",""
"848","Tue, Feb 24, 2009","Box Score","Dallas Mavericks","76","San Antonio Spurs","93","",""
"849","Tue, Feb 24, 2009","Box Score","Minnesota Timberwolves","110","Toronto Raptors","118","",""
"850","Wed, Feb 25, 2009","Box Score","Milwaukee Bucks","96","Dallas Mavericks","116","",""
"851","Wed, Feb 25, 2009","Box Score","Atlanta Hawks","109","Denver Nuggets","110","",""
"852","Wed, Feb 25, 2009","Box Score","Memphis Grizzlies","99","Indiana Pacers","104","",""
"853","Wed, Feb 25, 2009","Box Score","Boston Celtics","91","Los Angeles Clippers","93","",""
"854","Wed, Feb 25, 2009","Box Score","Utah Jazz","120","Minnesota Timberwolves","103","",""
"855","Wed, Feb 25, 2009","Box Score","Chicago Bulls","99","New Jersey Nets","111","",""
"856","Wed, Feb 25, 2009","Box Score","Detroit Pistons","87","New Orleans Hornets","90","",""
"857","Wed, Feb 25, 2009","Box Score","Orlando Magic","114","New York Knicks","109","",""
"858","Wed, Feb 25, 2009","Box Score","Charlotte Bobcats","98","Sacramento Kings","91","",""
"859","Wed, Feb 25, 2009","Box Score","Portland Trail Blazers","84","San Antonio Spurs","99","",""
"860","Wed, Feb 25, 2009","Box Score","Philadelphia 76ers","106","Washington Wizards","98","",""
"861","Thu, Feb 26, 2009","Box Score","Cleveland Cavaliers","74","Houston Rockets","93","",""
"862","Thu, Feb 26, 2009","Box Score","Phoenix Suns","106","Los Angeles Lakers","132","",""
"863","Fri, Feb 27, 2009","Box Score","Miami Heat","83","Atlanta Hawks","91","",""
"864","Fri, Feb 27, 2009","Box Score","Indiana Pacers","99","Boston Celtics","104","",""
