"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"289","Sat, Dec 4, 2010","Box Score","Orlando Magic","85","Milwaukee Bucks","96","",""
"290","Sat, Dec 4, 2010","Box Score","Cleveland Cavaliers","95","Minnesota Timberwolves","129","",""
"291","Sat, Dec 4, 2010","Box Score","Charlotte Bobcats","91","Philadelphia 76ers","109","",""
"292","Sat, Dec 4, 2010","Box Score","Dallas Mavericks","105","Sacramento Kings","103","",""
"293","Sun, Dec 5, 2010","Box Score","Memphis Grizzlies","107","Denver Nuggets","108","",""
"294","Sun, Dec 5, 2010","Box Score","Cleveland Cavaliers","92","Detroit Pistons","102","",""
"295","Sun, Dec 5, 2010","Box Score","Boston Celtics","100","New Jersey Nets","75","",""
"296","Sun, Dec 5, 2010","Box Score","Golden State Warriors","109","Oklahoma City Thunder","114","",""
"297","Sun, Dec 5, 2010","Box Score","Washington Wizards","108","Phoenix Suns","125","",""
"298","Sun, Dec 5, 2010","Box Score","Los Angeles Clippers","91","Portland Trail Blazers","100","",""
"299","Sun, Dec 5, 2010","Box Score","New Orleans Hornets","84","San Antonio Spurs","109","",""
"300","Sun, Dec 5, 2010","Box Score","New York Knicks","116","Toronto Raptors","99","",""
"301","Mon, Dec 6, 2010","Box Score","Oklahoma City Thunder","90","Chicago Bulls","99","",""
"302","Mon, Dec 6, 2010","Box Score","Toronto Raptors","100","Indiana Pacers","124","",""
"303","Mon, Dec 6, 2010","Box Score","Sacramento Kings","91","Los Angeles Clippers","98","",""
"304","Mon, Dec 6, 2010","Box Score","Miami Heat","88","Milwaukee Bucks","78","",""
"305","Mon, Dec 6, 2010","Box Score","Minnesota Timberwolves","114","New York Knicks","121","",""
"306","Mon, Dec 6, 2010","Box Score","Atlanta Hawks","80","Orlando Magic","74","",""
"307","Mon, Dec 6, 2010","Box Score","Memphis Grizzlies","85","Utah Jazz","94","",""
"308","Tue, Dec 7, 2010","Box Score","New Jersey Nets","101","Atlanta Hawks","116","",""
"309","Tue, Dec 7, 2010","Box Score","Denver Nuggets","98","Charlotte Bobcats","100","",""
"310","Tue, Dec 7, 2010","Box Score","Golden State Warriors","100","Dallas Mavericks","105","",""
"311","Tue, Dec 7, 2010","Box Score","Detroit Pistons","83","Houston Rockets","97","",""
"312","Tue, Dec 7, 2010","Box Score","Washington Wizards","108","Los Angeles Lakers","115","",""
"313","Tue, Dec 7, 2010","Box Score","Cleveland Cavaliers","97","Philadelphia 76ers","117","",""
"314","Tue, Dec 7, 2010","Box Score","Phoenix Suns","99","Portland Trail Blazers","106","",""
"315","Wed, Dec 8, 2010","Box Score","Denver Nuggets","89","Boston Celtics","105","",""
"316","Wed, Dec 8, 2010","Box Score","Chicago Bulls","88","Cleveland Cavaliers","83","",""
"317","Wed, Dec 8, 2010","Box Score","Los Angeles Lakers","87","Los Angeles Clippers","86","",""
"318","Wed, Dec 8, 2010","Box Score","Indiana Pacers","95","Milwaukee Bucks","97","",""
"319","Wed, Dec 8, 2010","Box Score","Oklahoma City Thunder","111","Minnesota Timberwolves","103","",""
"320","Wed, Dec 8, 2010","Box Score","Detroit Pistons","74","New Orleans Hornets","93","",""
"321","Wed, Dec 8, 2010","Box Score","Toronto Raptors","110","New York Knicks","113","",""
"322","Wed, Dec 8, 2010","Box Score","Memphis Grizzlies","104","Phoenix Suns","98","OT",""
"323","Wed, Dec 8, 2010","Box Score","Washington Wizards","91","Sacramento Kings","116","",""
"324","Wed, Dec 8, 2010","Box Score","Golden State Warriors","94","San Antonio Spurs","111","",""
"325","Wed, Dec 8, 2010","Box Score","Miami Heat","111","Utah Jazz","98","",""
"326","Thu, Dec 9, 2010","Box Score","New Jersey Nets","89","Dallas Mavericks","102","",""
"327","Thu, Dec 9, 2010","Box Score","Boston Celtics","102","Philadelphia 76ers","101","",""
"328","Thu, Dec 9, 2010","Box Score","Orlando Magic","83","Portland Trail Blazers","97","",""
"329","Fri, Dec 10, 2010","Box Score","Los Angeles Lakers","84","Chicago Bulls","88","",""
"330","Fri, Dec 10, 2010","Box Score","Miami Heat","106","Golden State Warriors","84","",""
"331","Fri, Dec 10, 2010","Box Score","Charlotte Bobcats","92","Indiana Pacers","100","",""
"332","Fri, Dec 10, 2010","Box Score","Houston Rockets","91","Milwaukee Bucks","97","",""
"333","Fri, Dec 10, 2010","Box Score","Detroit Pistons","99","Minnesota Timberwolves","109","",""
"334","Fri, Dec 10, 2010","Box Score","Oklahoma City Thunder","97","New Orleans Hornets","92","",""
"335","Fri, Dec 10, 2010","Box Score","Portland Trail Blazers","101","Phoenix Suns","94","",""
"336","Fri, Dec 10, 2010","Box Score","Atlanta Hawks","92","San Antonio Spurs","108","",""
"337","Fri, Dec 10, 2010","Box Score","Denver Nuggets","123","Toronto Raptors","116","",""
"338","Fri, Dec 10, 2010","Box Score","Orlando Magic","105","Utah Jazz","117","",""
"339","Fri, Dec 10, 2010","Box Score","New York Knicks","101","Washington Wizards","95","",""
"340","Sat, Dec 11, 2010","Box Score","Indiana Pacers","83","Atlanta Hawks","97","",""
"341","Sat, Dec 11, 2010","Box Score","Boston Celtics","93","Charlotte Bobcats","62","",""
"342","Sat, Dec 11, 2010","Box Score","Minnesota Timberwolves","82","Chicago Bulls","113","",""
"343","Sat, Dec 11, 2010","Box Score","Utah Jazz","97","Dallas Mavericks","103","",""
"344","Sat, Dec 11, 2010","Box Score","Toronto Raptors","120","Detroit Pistons","116","",""
"345","Sat, Dec 11, 2010","Box Score","Cleveland Cavaliers","95","Houston Rockets","110","",""
"346","Sat, Dec 11, 2010","Box Score","Memphis Grizzlies","84","Los Angeles Clippers","83","",""
"347","Sat, Dec 11, 2010","Box Score","Miami Heat","104","Sacramento Kings","83","",""
"348","Sun, Dec 12, 2010","Box Score","Orlando Magic","94","Los Angeles Clippers","85","",""
"349","Sun, Dec 12, 2010","Box Score","Los Angeles Lakers","99","New Jersey Nets","92","",""
"350","Sun, Dec 12, 2010","Box Score","Denver Nuggets","125","New York Knicks","129","",""
"351","Sun, Dec 12, 2010","Box Score","Cleveland Cavaliers","77","Oklahoma City Thunder","106","",""
"352","Sun, Dec 12, 2010","Box Score","New Orleans Hornets","70","Philadelphia 76ers","88","",""
"353","Sun, Dec 12, 2010","Box Score","Portland Trail Blazers","78","San Antonio Spurs","95","",""
"354","Mon, Dec 13, 2010","Box Score","Indiana Pacers","73","Chicago Bulls","92","",""
"355","Mon, Dec 13, 2010","Box Score","Milwaukee Bucks","103","Dallas Mavericks","99","",""
"356","Mon, Dec 13, 2010","Box Score","Portland Trail Blazers","73","Memphis Grizzlies","86","",""
"357","Mon, Dec 13, 2010","Box Score","New Orleans Hornets","84","Miami Heat","96","",""
"358","Mon, Dec 13, 2010","Box Score","Golden State Warriors","95","Utah Jazz","108","",""
"359","Tue, Dec 14, 2010","Box Score","Toronto Raptors","91","Charlotte Bobcats","97","",""
"360","Tue, Dec 14, 2010","Box Score","Orlando Magic","94","Denver Nuggets","111","",""
"361","Tue, Dec 14, 2010","Box Score","Atlanta Hawks","80","Detroit Pistons","103","",""
"362","Tue, Dec 14, 2010","Box Score","Minnesota Timberwolves","99","Golden State Warriors","108","",""
"363","Tue, Dec 14, 2010","Box Score","Sacramento Kings","105","Houston Rockets","118","",""
"364","Tue, Dec 14, 2010","Box Score","Philadelphia 76ers","82","New Jersey Nets","77","",""
"365","Tue, Dec 14, 2010","Box Score","Los Angeles Lakers","103","Washington Wizards","89","",""
"366","Wed, Dec 15, 2010","Box Score","Portland Trail Blazers","98","Dallas Mavericks","103","",""
"367","Wed, Dec 15, 2010","Box Score","Los Angeles Lakers","109","Indiana Pacers","94","",""
"368","Wed, Dec 15, 2010","Box Score","Charlotte Bobcats","80","Memphis Grizzlies","113","",""
"369","Wed, Dec 15, 2010","Box Score","Cleveland Cavaliers","95","Miami Heat","101","",""
"370","Wed, Dec 15, 2010","Box Score","Sacramento Kings","91","New Orleans Hornets","94","",""
"371","Wed, Dec 15, 2010","Box Score","Boston Celtics","118","New York Knicks","116","",""
"372","Wed, Dec 15, 2010","Box Score","Houston Rockets","105","Oklahoma City Thunder","117","",""
"373","Wed, Dec 15, 2010","Box Score","Los Angeles Clippers","91","Philadelphia 76ers","105","",""
"374","Wed, Dec 15, 2010","Box Score","Minnesota Timberwolves","122","Phoenix Suns","128","",""
"375","Wed, Dec 15, 2010","Box Score","Milwaukee Bucks","90","San Antonio Spurs","92","",""
"376","Wed, Dec 15, 2010","Box Score","Chicago Bulls","110","Toronto Raptors","93","",""
"377","Thu, Dec 16, 2010","Box Score","Atlanta Hawks","90","Boston Celtics","102","",""
"378","Thu, Dec 16, 2010","Box Score","San Antonio Spurs","113","Denver Nuggets","112","",""
"379","Thu, Dec 16, 2010","Box Score","Washington Wizards","89","New Jersey Nets","97","",""
"380","Fri, Dec 17, 2010","Box Score","Charlotte Bobcats","85","Atlanta Hawks","90","",""
"381","Fri, Dec 17, 2010","Box Score","Phoenix Suns","91","Dallas Mavericks","106","",""
"382","Fri, Dec 17, 2010","Box Score","Los Angeles Clippers","109","Detroit Pistons","88","",""
"383","Fri, Dec 17, 2010","Box Score","Memphis Grizzlies","87","Houston Rockets","103","",""
"384","Fri, Dec 17, 2010","Box Score","Cleveland Cavaliers","99","Indiana Pacers","108","",""
"385","Fri, Dec 17, 2010","Box Score","Utah Jazz","71","New Orleans Hornets","100","",""
"386","Fri, Dec 17, 2010","Box Score","Miami Heat","113","New York Knicks","91","",""
"387","Fri, Dec 17, 2010","Box Score","Sacramento Kings","87","Oklahoma City Thunder","102","",""
"388","Fri, Dec 17, 2010","Box Score","Los Angeles Lakers","93","Philadelphia 76ers","81","",""
"389","Fri, Dec 17, 2010","Box Score","Minnesota Timberwolves","102","Portland Trail Blazers","107","",""
"390","Fri, Dec 17, 2010","Box Score","New Jersey Nets","92","Toronto Raptors","98","",""
"391","Sat, Dec 18, 2010","Box Score","Los Angeles Clippers","100","Chicago Bulls","99","",""
"392","Sat, Dec 18, 2010","Box Score","New York Knicks","102","Cleveland Cavaliers","109","OT",""
"393","Sat, Dec 18, 2010","Box Score","Minnesota Timberwolves","113","Denver Nuggets","115","",""
"394","Sat, Dec 18, 2010","Box Score","Utah Jazz","95","Milwaukee Bucks","86","",""
"395","Sat, Dec 18, 2010","Box Score","Philadelphia 76ers","97","Orlando Magic","89","",""
"396","Sat, Dec 18, 2010","Box Score","Golden State Warriors","95","Portland Trail Blazers","96","",""
"397","Sat, Dec 18, 2010","Box Score","Memphis Grizzlies","106","San Antonio Spurs","112","OT",""
"398","Sat, Dec 18, 2010","Box Score","Miami Heat","95","Washington Wizards","94","",""
"399","Sun, Dec 19, 2010","Box Score","Indiana Pacers","88","Boston Celtics","99","",""
"400","Sun, Dec 19, 2010","Box Score","New Orleans Hornets","108","Detroit Pistons","111","OT",""
"401","Sun, Dec 19, 2010","Box Score","Atlanta Hawks","82","New Jersey Nets","89","",""
"402","Sun, Dec 19, 2010","Box Score","Phoenix Suns","113","Oklahoma City Thunder","110","",""
"403","Sun, Dec 19, 2010","Box Score","Houston Rockets","102","Sacramento Kings","93","",""
"404","Sun, Dec 19, 2010","Box Score","Los Angeles Lakers","120","Toronto Raptors","110","",""
"405","Mon, Dec 20, 2010","Box Score","Orlando Magic","81","Atlanta Hawks","91","",""
"406","Mon, Dec 20, 2010","Box Score","Utah Jazz","101","Cleveland Cavaliers","90","",""
"407","Mon, Dec 20, 2010","Box Score","Houston Rockets","121","Golden State Warriors","112","",""
"408","Mon, Dec 20, 2010","Box Score","New Orleans Hornets","93","Indiana Pacers","94","",""
"409","Mon, Dec 20, 2010","Box Score","Minnesota Timberwolves","90","Los Angeles Clippers","113","",""
"410","Mon, Dec 20, 2010","Box Score","Dallas Mavericks","98","Miami Heat","96","",""
"411","Mon, Dec 20, 2010","Box Score","Milwaukee Bucks","80","Portland Trail Blazers","106","",""
"412","Mon, Dec 20, 2010","Box Score","Phoenix Suns","110","San Antonio Spurs","118","",""
"413","Mon, Dec 20, 2010","Box Score","Charlotte Bobcats","75","Washington Wizards","108","",""
"414","Tue, Dec 21, 2010","Box Score","Oklahoma City Thunder","99","Charlotte Bobcats","81","",""
"415","Tue, Dec 21, 2010","Box Score","Philadelphia 76ers","76","Chicago Bulls","121","",""
"416","Tue, Dec 21, 2010","Box Score","Milwaukee Bucks","98","Los Angeles Lakers","79","",""
"417","Tue, Dec 21, 2010","Box Score","New Jersey Nets","101","Memphis Grizzlies","94","",""
"418","Tue, Dec 21, 2010","Box Score","Dallas Mavericks","105","Orlando Magic","99","",""
"419","Tue, Dec 21, 2010","Box Score","Golden State Warriors","117","Sacramento Kings","109","OT",""
"420","Wed, Dec 22, 2010","Box Score","Cleveland Cavaliers","84","Atlanta Hawks","98","",""
"421","Wed, Dec 22, 2010","Box Score","Philadelphia 76ers","80","Boston Celtics","84","",""
"422","Wed, Dec 22, 2010","Box Score","Houston Rockets","97","Los Angeles Clippers","92","",""
"423","Wed, Dec 22, 2010","Box Score","Utah Jazz","112","Minnesota Timberwolves","107","",""
"424","Wed, Dec 22, 2010","Box Score","New Jersey Nets","91","New Orleans Hornets","105","",""
"425","Wed, Dec 22, 2010","Box Score","Oklahoma City Thunder","98","New York Knicks","112","",""
"426","Wed, Dec 22, 2010","Box Score","Denver Nuggets","103","San Antonio Spurs","109","",""
"427","Wed, Dec 22, 2010","Box Score","Detroit Pistons","115","Toronto Raptors","93","",""
"428","Wed, Dec 22, 2010","Box Score","Chicago Bulls","87","Washington Wizards","80","",""
"429","Thu, Dec 23, 2010","Box Score","San Antonio Spurs","101","Orlando Magic","123","",""
"430","Thu, Dec 23, 2010","Box Score","Miami Heat","95","Phoenix Suns","83","",""
"431","Thu, Dec 23, 2010","Box Score","Milwaukee Bucks","84","Sacramento Kings","79","",""
"432","Sat, Dec 25, 2010","Box Score","Portland Trail Blazers","102","Golden State Warriors","109","",""
"433","Sat, Dec 25, 2010","Box Score","Miami Heat","96","Los Angeles Lakers","80","",""
"434","Sat, Dec 25, 2010","Box Score","Chicago Bulls","95","New York Knicks","103","",""
"435","Sat, Dec 25, 2010","Box Score","Denver Nuggets","106","Oklahoma City Thunder","114","",""
"436","Sat, Dec 25, 2010","Box Score","Boston Celtics","78","Orlando Magic","86","",""
"437","Sun, Dec 26, 2010","Box Score","Minnesota Timberwolves","98","Cleveland Cavaliers","97","",""
"438","Sun, Dec 26, 2010","Box Score","Philadelphia 76ers","95","Denver Nuggets","89","",""
"439","Sun, Dec 26, 2010","Box Score","Chicago Bulls","95","Detroit Pistons","92","OT",""
"440","Sun, Dec 26, 2010","Box Score","Memphis Grizzlies","104","Indiana Pacers","90","",""
"441","Sun, Dec 26, 2010","Box Score","Phoenix Suns","103","Los Angeles Clippers","108","",""
"442","Sun, Dec 26, 2010","Box Score","Atlanta Hawks","86","New Orleans Hornets","93","",""
"443","Sun, Dec 26, 2010","Box Score","Washington Wizards","80","San Antonio Spurs","94","",""
"444","Mon, Dec 27, 2010","Box Score","Detroit Pistons","100","Charlotte Bobcats","105","",""
"445","Mon, Dec 27, 2010","Box Score","Philadelphia 76ers","95","Golden State Warriors","110","",""
"446","Mon, Dec 27, 2010","Box Score","Washington Wizards","93","Houston Rockets","100","",""
"447","Mon, Dec 27, 2010","Box Score","Toronto Raptors","85","Memphis Grizzlies","96","",""
"448","Mon, Dec 27, 2010","Box Score","Atlanta Hawks","95","Milwaukee Bucks","80","",""
"449","Mon, Dec 27, 2010","Box Score","New Orleans Hornets","98","Minnesota Timberwolves","113","",""
"450","Mon, Dec 27, 2010","Box Score","Orlando Magic","104","New Jersey Nets","88","",""
"451","Mon, Dec 27, 2010","Box Score","Dallas Mavericks","103","Oklahoma City Thunder","93","",""
"452","Mon, Dec 27, 2010","Box Score","Los Angeles Clippers","100","Sacramento Kings","99","",""
"453","Mon, Dec 27, 2010","Box Score","Portland Trail Blazers","96","Utah Jazz","91","",""
"454","Tue, Dec 28, 2010","Box Score","Milwaukee Bucks","77","Chicago Bulls","90","",""
"455","Tue, Dec 28, 2010","Box Score","Orlando Magic","110","Cleveland Cavaliers","95","",""
"456","Tue, Dec 28, 2010","Box Score","Toronto Raptors","84","Dallas Mavericks","76","",""
"457","Tue, Dec 28, 2010","Box Score","Portland Trail Blazers","77","Denver Nuggets","95","",""
"458","Tue, Dec 28, 2010","Box Score","Boston Celtics","95","Indiana Pacers","83","",""
"459","Tue, Dec 28, 2010","Box Score","New York Knicks","98","Miami Heat","106","",""
"460","Tue, Dec 28, 2010","Box Score","Los Angeles Lakers","82","San Antonio Spurs","97","",""
"461","Wed, Dec 29, 2010","Box Score","Golden State Warriors","93","Atlanta Hawks","103","",""
"462","Wed, Dec 29, 2010","Box Score","Cleveland Cavaliers","92","Charlotte Bobcats","101","",""
"463","Wed, Dec 29, 2010","Box Score","Boston Celtics","92","Detroit Pistons","104","",""
"464","Wed, Dec 29, 2010","Box Score","Miami Heat","125","Houston Rockets","119","",""
"465","Wed, Dec 29, 2010","Box Score","Utah Jazz","103","Los Angeles Clippers","95","",""
"466","Wed, Dec 29, 2010","Box Score","Denver Nuggets","119","Minnesota Timberwolves","113","",""
"467","Wed, Dec 29, 2010","Box Score","Los Angeles Lakers","103","New Orleans Hornets","88","",""
"468","Wed, Dec 29, 2010","Box Score","New Jersey Nets","93","Oklahoma City Thunder","114","",""
"469","Wed, Dec 29, 2010","Box Score","Philadelphia 76ers","123","Phoenix Suns","110","",""
"470","Wed, Dec 29, 2010","Box Score","Memphis Grizzlies","98","Sacramento Kings","100","",""
"471","Wed, Dec 29, 2010","Box Score","Indiana Pacers","90","Washington Wizards","104","",""
"472","Thu, Dec 30, 2010","Box Score","San Antonio Spurs","99","Dallas Mavericks","93","",""
"473","Thu, Dec 30, 2010","Box Score","New York Knicks","103","Orlando Magic","112","",""
"474","Thu, Dec 30, 2010","Box Score","Utah Jazz","89","Portland Trail Blazers","100","",""
"475","Fri, Dec 31, 2010","Box Score","New Orleans Hornets","83","Boston Celtics","81","",""
"476","Fri, Dec 31, 2010","Box Score","Golden State Warriors","96","Charlotte Bobcats","95","",""
"477","Fri, Dec 31, 2010","Box Score","New Jersey Nets","81","Chicago Bulls","90","",""
"478","Fri, Dec 31, 2010","Box Score","Toronto Raptors","105","Houston Rockets","114","",""
"479","Fri, Dec 31, 2010","Box Score","Washington Wizards","86","Indiana Pacers","95","",""
"480","Fri, Dec 31, 2010","Box Score","Philadelphia 76ers","98","Los Angeles Lakers","102","",""
"481","Fri, Dec 31, 2010","Box Score","Atlanta Hawks","94","Oklahoma City Thunder","103","",""
"482","Fri, Dec 31, 2010","Box Score","Detroit Pistons","75","Phoenix Suns","92","",""
"483","Sat, Jan 1, 2011","Box Score","Cleveland Cavaliers","91","Chicago Bulls","100","",""
"484","Sat, Jan 1, 2011","Box Score","Sacramento Kings","86","Denver Nuggets","104","",""
"485","Sat, Jan 1, 2011","Box Score","Golden State Warriors","107","Miami Heat","114","",""
"486","Sat, Jan 1, 2011","Box Score","Dallas Mavericks","87","Milwaukee Bucks","99","",""
"487","Sat, Jan 1, 2011","Box Score","New Jersey Nets","88","Minnesota Timberwolves","103","",""
"488","Sat, Jan 1, 2011","Box Score","Oklahoma City Thunder","74","San Antonio Spurs","101","",""
"489","Sat, Jan 1, 2011","Box Score","Memphis Grizzlies","92","Utah Jazz","98","",""
"490","Sat, Jan 1, 2011","Box Score","New Orleans Hornets","92","Washington Wizards","81","",""
"491","Sun, Jan 2, 2011","Box Score","Dallas Mavericks","104","Cleveland Cavaliers","95","",""
"492","Sun, Jan 2, 2011","Box Score","Atlanta Hawks","107","Los Angeles Clippers","98","",""
"493","Sun, Jan 2, 2011","Box Score","Memphis Grizzlies","104","Los Angeles Lakers","85","",""
"494","Sun, Jan 2, 2011","Box Score","Indiana Pacers","92","New York Knicks","98","",""
"495","Sun, Jan 2, 2011","Box Score","Houston Rockets","85","Portland Trail Blazers","100","",""
"496","Sun, Jan 2, 2011","Box Score","Phoenix Suns","89","Sacramento Kings","94","",""
"497","Sun, Jan 2, 2011","Box Score","Boston Celtics","93","Toronto Raptors","79","",""
"498","Mon, Jan 3, 2011","Box Score","Minnesota Timberwolves","93","Boston Celtics","96","",""
"499","Mon, Jan 3, 2011","Box Score","Miami Heat","96","Charlotte Bobcats","82","",""
"500","Mon, Jan 3, 2011","Box Score","Houston Rockets","106","Denver Nuggets","113","",""
"501","Mon, Jan 3, 2011","Box Score","Philadelphia 76ers","77","New Orleans Hornets","84","",""
"502","Mon, Jan 3, 2011","Box Score","Golden State Warriors","90","Orlando Magic","110","",""
"503","Mon, Jan 3, 2011","Box Score","Detroit Pistons","97","Utah Jazz","102","",""
"504","Tue, Jan 4, 2011","Box Score","Toronto Raptors","91","Chicago Bulls","111","",""
"505","Tue, Jan 4, 2011","Box Score","Portland Trail Blazers","81","Dallas Mavericks","84","",""
"506","Tue, Jan 4, 2011","Box Score","Detroit Pistons","83","Los Angeles Lakers","108","",""
"507","Tue, Jan 4, 2011","Box Score","Oklahoma City Thunder","105","Memphis Grizzlies","110","",""
"508","Tue, Jan 4, 2011","Box Score","Milwaukee Bucks","89","Miami Heat","101","",""
"509","Tue, Jan 4, 2011","Box Score","San Antonio Spurs","115","New York Knicks","128","",""
"510","Tue, Jan 4, 2011","Box Score","Atlanta Hawks","108","Sacramento Kings","102","",""
"511","Wed, Jan 5, 2011","Box Score","San Antonio Spurs","103","Boston Celtics","105","",""
"512","Wed, Jan 5, 2011","Box Score","Toronto Raptors","120","Cleveland Cavaliers","105","",""
"513","Wed, Jan 5, 2011","Box Score","Portland Trail Blazers","103","Houston Rockets","100","",""
"514","Wed, Jan 5, 2011","Box Score","Denver Nuggets","93","Los Angeles Clippers","106","",""
"515","Wed, Jan 5, 2011","Box Score","Charlotte Bobcats","108","Minnesota Timberwolves","105","OT",""
"516","Wed, Jan 5, 2011","Box Score","Chicago Bulls","94","New Jersey Nets","96","",""
"517","Wed, Jan 5, 2011","Box Score","Golden State Warriors","110","New Orleans Hornets","103","",""
"518","Wed, Jan 5, 2011","Box Score","Milwaukee Bucks","87","Orlando Magic","97","",""
"519","Wed, Jan 5, 2011","Box Score","Washington Wizards","97","Philadelphia 76ers","109","",""
"520","Wed, Jan 5, 2011","Box Score","Los Angeles Lakers","99","Phoenix Suns","95","",""
"521","Wed, Jan 5, 2011","Box Score","Atlanta Hawks","110","Utah Jazz","87","",""
"522","Thu, Jan 6, 2011","Box Score","Oklahoma City Thunder","99","Dallas Mavericks","95","",""
"523","Thu, Jan 6, 2011","Box Score","Denver Nuggets","102","Sacramento Kings","122","",""
"524","Fri, Jan 7, 2011","Box Score","Toronto Raptors","102","Boston Celtics","122","",""
"525","Fri, Jan 7, 2011","Box Score","Cleveland Cavaliers","98","Golden State Warriors","116","",""
"526","Fri, Jan 7, 2011","Box Score","San Antonio Spurs","90","Indiana Pacers","87","",""
"527","Fri, Jan 7, 2011","Box Score","New Orleans Hornets","97","Los Angeles Lakers","101","",""
"528","Fri, Jan 7, 2011","Box Score","Utah Jazz","99","Memphis Grizzlies","110","",""
"529","Fri, Jan 7, 2011","Box Score","Miami Heat","101","Milwaukee Bucks","95","OT",""
"530","Fri, Jan 7, 2011","Box Score","Portland Trail Blazers","108","Minnesota Timberwolves","98","",""
"531","Fri, Jan 7, 2011","Box Score","Houston Rockets","95","Orlando Magic","110","",""
"532","Fri, Jan 7, 2011","Box Score","Chicago Bulls","99","Philadelphia 76ers","105","",""
"533","Fri, Jan 7, 2011","Box Score","New York Knicks","121","Phoenix Suns","96","",""
"534","Fri, Jan 7, 2011","Box Score","New Jersey Nets","77","Washington Wizards","97","",""
"535","Sat, Jan 8, 2011","Box Score","Indiana Pacers","93","Atlanta Hawks","108","",""
"536","Sat, Jan 8, 2011","Box Score","Washington Wizards","89","Charlotte Bobcats","104","",""
"537","Sat, Jan 8, 2011","Box Score","Boston Celtics","79","Chicago Bulls","90","",""
"538","Sat, Jan 8, 2011","Box Score","Orlando Magic","117","Dallas Mavericks","107","",""
"539","Sat, Jan 8, 2011","Box Score","Philadelphia 76ers","109","Detroit Pistons","112","OT",""
"540","Sat, Jan 8, 2011","Box Score","Utah Jazz","103","Houston Rockets","99","OT",""
"541","Sat, Jan 8, 2011","Box Score","Milwaukee Bucks","115","New Jersey Nets","92","",""
"542","Sat, Jan 8, 2011","Box Score","Memphis Grizzlies","100","Oklahoma City Thunder","109","",""
"543","Sun, Jan 9, 2011","Box Score","New Orleans Hornets","96","Denver Nuggets","87","",""
"544","Sun, Jan 9, 2011","Box Score","Golden State Warriors","91","Los Angeles Clippers","105","",""
"545","Sun, Jan 9, 2011","Box Score","New York Knicks","87","Los Angeles Lakers","109","",""
"546","Sun, Jan 9, 2011","Box Score","Cleveland Cavaliers","100","Phoenix Suns","108","",""
"547","Sun, Jan 9, 2011","Box Score","Miami Heat","107","Portland Trail Blazers","100","OT",""
"548","Sun, Jan 9, 2011","Box Score","Minnesota Timberwolves","91","San Antonio Spurs","94","",""
"549","Sun, Jan 9, 2011","Box Score","Sacramento Kings","112","Toronto Raptors","118","",""
"550","Mon, Jan 10, 2011","Box Score","Houston Rockets","108","Boston Celtics","102","",""
"551","Mon, Jan 10, 2011","Box Score","Memphis Grizzlies","82","Charlotte Bobcats","96","",""
"552","Mon, Jan 10, 2011","Box Score","Detroit Pistons","82","Chicago Bulls","95","",""
"553","Tue, Jan 11, 2011","Box Score","Phoenix Suns","98","Denver Nuggets","132","",""
"554","Tue, Jan 11, 2011","Box Score","Cleveland Cavaliers","57","Los Angeles Lakers","112","",""
"555","Tue, Jan 11, 2011","Box Score","San Antonio Spurs","107","Minnesota Timberwolves","96","",""
"556","Tue, Jan 11, 2011","Box Score","Indiana Pacers","111","Philadelphia 76ers","103","",""
"557","Tue, Jan 11, 2011","Box Score","New York Knicks","100","Portland Trail Blazers","86","",""
"558","Tue, Jan 11, 2011","Box Score","Sacramento Kings","133","Washington Wizards","136","OT",""
"559","Wed, Jan 12, 2011","Box Score","Sacramento Kings","95","Boston Celtics","119","",""
"560","Wed, Jan 12, 2011","Box Score","Chicago Bulls","91","Charlotte Bobcats","96","",""
"561","Wed, Jan 12, 2011","Box Score","Memphis Grizzlies","107","Detroit Pistons","99","",""
"562","Wed, Jan 12, 2011","Box Score","Los Angeles Lakers","115","Golden State Warriors","110","",""
"563","Wed, Jan 12, 2011","Box Score","Oklahoma City Thunder","118","Houston Rockets","112","",""
"564","Wed, Jan 12, 2011","Box Score","Dallas Mavericks","89","Indiana Pacers","102","",""
"565","Wed, Jan 12, 2011","Box Score","Miami Heat","105","Los Angeles Clippers","111","",""
"566","Wed, Jan 12, 2011","Box Score","San Antonio Spurs","91","Milwaukee Bucks","84","",""
"567","Wed, Jan 12, 2011","Box Score","Orlando Magic","89","New Orleans Hornets","92","OT",""
"568","Wed, Jan 12, 2011","Box Score","New Jersey Nets","109","Phoenix Suns","118","OT",""
"569","Wed, Jan 12, 2011","Box Score","Atlanta Hawks","104","Toronto Raptors","101","",""
"570","Wed, Jan 12, 2011","Box Score","New York Knicks","125","Utah Jazz","131","",""
"571","Thu, Jan 13, 2011","Box Score","Miami Heat","102","Denver Nuggets","130","",""
"572","Thu, Jan 13, 2011","Box Score","Washington Wizards","97","Minnesota Timberwolves","109","",""
"573","Thu, Jan 13, 2011","Box Score","Orlando Magic","124","Oklahoma City Thunder","125","",""
"574","Fri, Jan 14, 2011","Box Score","Charlotte Bobcats","94","Boston Celtics","99","",""
"575","Fri, Jan 14, 2011","Box Score","Los Angeles Clippers","112","Golden State Warriors","122","",""
"576","Fri, Jan 14, 2011","Box Score","New Orleans Hornets","110","Houston Rockets","105","OT",""
