"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"288","Fri, Dec 6, 2013","Box Score","Milwaukee Bucks","109","Washington Wizards","105","OT",""
"289","Sat, Dec 7, 2013","Box Score","Detroit Pistons","92","Chicago Bulls","75","",""
"290","Sat, Dec 7, 2013","Box Score","Los Angeles Clippers","82","Cleveland Cavaliers","88","",""
"291","Sat, Dec 7, 2013","Box Score","Golden State Warriors","108","Memphis Grizzlies","82","",""
"292","Sat, Dec 7, 2013","Box Score","Brooklyn Nets","90","Milwaukee Bucks","82","",""
"293","Sat, Dec 7, 2013","Box Score","Miami Heat","103","Minnesota Timberwolves","82","",""
"294","Sat, Dec 7, 2013","Box Score","Denver Nuggets","103","Philadelphia 76ers","92","",""
"295","Sat, Dec 7, 2013","Box Score","Dallas Mavericks","108","Portland Trail Blazers","106","",""
"296","Sat, Dec 7, 2013","Box Score","Indiana Pacers","111","San Antonio Spurs","100","",""
"297","Sat, Dec 7, 2013","Box Score","Sacramento Kings","112","Utah Jazz","102","OT",""
"298","Sun, Dec 8, 2013","Box Score","Miami Heat","110","Detroit Pistons","95","",""
"299","Sun, Dec 8, 2013","Box Score","Orlando Magic","88","Houston Rockets","98","",""
"300","Sun, Dec 8, 2013","Box Score","Toronto Raptors","106","Los Angeles Lakers","94","",""
"301","Sun, Dec 8, 2013","Box Score","Boston Celtics","114","New York Knicks","73","",""
"302","Sun, Dec 8, 2013","Box Score","Indiana Pacers","94","Oklahoma City Thunder","118","",""
"303","Mon, Dec 9, 2013","Box Score","Golden State Warriors","111","Charlotte Bobcats","115","",""
"304","Mon, Dec 9, 2013","Box Score","Orlando Magic","85","Memphis Grizzlies","94","",""
"305","Mon, Dec 9, 2013","Box Score","Los Angeles Clippers","94","Philadelphia 76ers","83","",""
"306","Mon, Dec 9, 2013","Box Score","Dallas Mavericks","97","Sacramento Kings","112","",""
"307","Mon, Dec 9, 2013","Box Score","Portland Trail Blazers","105","Utah Jazz","94","",""
"308","Mon, Dec 9, 2013","Box Score","Denver Nuggets","75","Washington Wizards","74","",""
"309","Tue, Dec 10, 2013","Box Score","Oklahoma City Thunder","101","Atlanta Hawks","92","",""
"310","Tue, Dec 10, 2013","Box Score","Boston Celtics","96","Brooklyn Nets","104","",""
"311","Tue, Dec 10, 2013","Box Score","Milwaukee Bucks","78","Chicago Bulls","74","",""
"312","Tue, Dec 10, 2013","Box Score","New York Knicks","94","Cleveland Cavaliers","109","",""
"313","Tue, Dec 10, 2013","Box Score","Minnesota Timberwolves","121","Detroit Pistons","94","",""
"314","Tue, Dec 10, 2013","Box Score","Miami Heat","84","Indiana Pacers","90","",""
"315","Tue, Dec 10, 2013","Box Score","Phoenix Suns","114","Los Angeles Lakers","108","",""
"316","Tue, Dec 10, 2013","Box Score","San Antonio Spurs","116","Toronto Raptors","103","",""
"317","Wed, Dec 11, 2013","Box Score","Los Angeles Clippers","96","Boston Celtics","88","",""
"318","Wed, Dec 11, 2013","Box Score","Orlando Magic","92","Charlotte Bobcats","83","",""
"319","Wed, Dec 11, 2013","Box Score","Dallas Mavericks","93","Golden State Warriors","95","",""
"320","Wed, Dec 11, 2013","Box Score","Oklahoma City Thunder","116","Memphis Grizzlies","100","",""
"321","Wed, Dec 11, 2013","Box Score","San Antonio Spurs","109","Milwaukee Bucks","77","",""
"322","Wed, Dec 11, 2013","Box Score","Philadelphia 76ers","99","Minnesota Timberwolves","106","",""
"323","Wed, Dec 11, 2013","Box Score","Detroit Pistons","106","New Orleans Pelicans","111","OT",""
"324","Wed, Dec 11, 2013","Box Score","Chicago Bulls","78","New York Knicks","83","",""
"325","Wed, Dec 11, 2013","Box Score","Utah Jazz","122","Sacramento Kings","101","",""
"326","Thu, Dec 12, 2013","Box Score","Los Angeles Clippers","93","Brooklyn Nets","102","",""
"327","Thu, Dec 12, 2013","Box Score","Houston Rockets","104","Portland Trail Blazers","111","",""
"328","Fri, Dec 13, 2013","Box Score","Washington Wizards","99","Atlanta Hawks","101","OT",""
"329","Fri, Dec 13, 2013","Box Score","New York Knicks","86","Boston Celtics","90","",""
"330","Fri, Dec 13, 2013","Box Score","Utah Jazz","103","Denver Nuggets","93","",""
"331","Fri, Dec 13, 2013","Box Score","Brooklyn Nets","99","Detroit Pistons","103","",""
"332","Fri, Dec 13, 2013","Box Score","Houston Rockets","116","Golden State Warriors","112","",""
"333","Fri, Dec 13, 2013","Box Score","Charlotte Bobcats","94","Indiana Pacers","99","",""
"334","Fri, Dec 13, 2013","Box Score","Chicago Bulls","91","Milwaukee Bucks","90","",""
"335","Fri, Dec 13, 2013","Box Score","Memphis Grizzlies","98","New Orleans Pelicans","104","",""
"336","Fri, Dec 13, 2013","Box Score","Los Angeles Lakers","97","Oklahoma City Thunder","122","",""
"337","Fri, Dec 13, 2013","Box Score","Cleveland Cavaliers","109","Orlando Magic","100","",""
"338","Fri, Dec 13, 2013","Box Score","Sacramento Kings","107","Phoenix Suns","116","",""
"339","Fri, Dec 13, 2013","Box Score","Minnesota Timberwolves","110","San Antonio Spurs","117","",""
"340","Fri, Dec 13, 2013","Box Score","Philadelphia 76ers","100","Toronto Raptors","108","",""
"341","Sat, Dec 14, 2013","Box Score","Los Angeles Lakers","88","Charlotte Bobcats","85","",""
"342","Sat, Dec 14, 2013","Box Score","Toronto Raptors","99","Chicago Bulls","77","",""
"343","Sat, Dec 14, 2013","Box Score","Milwaukee Bucks","93","Dallas Mavericks","106","",""
"344","Sat, Dec 14, 2013","Box Score","Cleveland Cavaliers","107","Miami Heat","114","",""
"345","Sat, Dec 14, 2013","Box Score","Atlanta Hawks","106","New York Knicks","111","",""
"346","Sat, Dec 14, 2013","Box Score","Portland Trail Blazers","139","Philadelphia 76ers","105","",""
"347","Sat, Dec 14, 2013","Box Score","San Antonio Spurs","100","Utah Jazz","84","",""
"348","Sat, Dec 14, 2013","Box Score","Los Angeles Clippers","113","Washington Wizards","97","",""
"349","Sun, Dec 15, 2013","Box Score","New Orleans Pelicans","93","Denver Nuggets","102","",""
"350","Sun, Dec 15, 2013","Box Score","Portland Trail Blazers","111","Detroit Pistons","109","OT",""
"351","Sun, Dec 15, 2013","Box Score","Minnesota Timberwolves","101","Memphis Grizzlies","93","",""
"352","Sun, Dec 15, 2013","Box Score","Orlando Magic","98","Oklahoma City Thunder","101","",""
"353","Sun, Dec 15, 2013","Box Score","Golden State Warriors","102","Phoenix Suns","106","",""
"354","Sun, Dec 15, 2013","Box Score","Houston Rockets","91","Sacramento Kings","106","",""
"355","Mon, Dec 16, 2013","Box Score","Los Angeles Lakers","100","Atlanta Hawks","114","",""
"356","Mon, Dec 16, 2013","Box Score","Minnesota Timberwolves","97","Boston Celtics","101","",""
"357","Mon, Dec 16, 2013","Box Score","Philadelphia 76ers","94","Brooklyn Nets","130","",""
"358","Mon, Dec 16, 2013","Box Score","Orlando Magic","83","Chicago Bulls","82","",""
"359","Mon, Dec 16, 2013","Box Score","Detroit Pistons","101","Indiana Pacers","96","",""
"360","Mon, Dec 16, 2013","Box Score","San Antonio Spurs","92","Los Angeles Clippers","115","",""
"361","Mon, Dec 16, 2013","Box Score","Utah Jazz","94","Miami Heat","117","",""
"362","Mon, Dec 16, 2013","Box Score","Washington Wizards","102","New York Knicks","101","",""
"363","Tue, Dec 17, 2013","Box Score","Sacramento Kings","87","Charlotte Bobcats","95","",""
"364","Tue, Dec 17, 2013","Box Score","Portland Trail Blazers","119","Cleveland Cavaliers","116","",""
"365","Tue, Dec 17, 2013","Box Score","Oklahoma City Thunder","105","Denver Nuggets","93","",""
"366","Tue, Dec 17, 2013","Box Score","New Orleans Pelicans","93","Golden State Warriors","104","",""
"367","Tue, Dec 17, 2013","Box Score","Los Angeles Lakers","96","Memphis Grizzlies","92","",""
"368","Wed, Dec 18, 2013","Box Score","Sacramento Kings","107","Atlanta Hawks","124","",""
"369","Wed, Dec 18, 2013","Box Score","Detroit Pistons","107","Boston Celtics","106","",""
"370","Wed, Dec 18, 2013","Box Score","Washington Wizards","113","Brooklyn Nets","107","",""
"371","Wed, Dec 18, 2013","Box Score","Memphis Grizzlies","91","Dallas Mavericks","105","",""
"372","Wed, Dec 18, 2013","Box Score","Chicago Bulls","94","Houston Rockets","109","",""
"373","Wed, Dec 18, 2013","Box Score","New Orleans Pelicans","95","Los Angeles Clippers","108","",""
"374","Wed, Dec 18, 2013","Box Score","Indiana Pacers","94","Miami Heat","97","",""
"375","Wed, Dec 18, 2013","Box Score","New York Knicks","107","Milwaukee Bucks","101","2OT",""
"376","Wed, Dec 18, 2013","Box Score","Portland Trail Blazers","109","Minnesota Timberwolves","120","",""
"377","Wed, Dec 18, 2013","Box Score","Utah Jazz","86","Orlando Magic","82","",""
"378","Wed, Dec 18, 2013","Box Score","San Antonio Spurs","108","Phoenix Suns","101","",""
"379","Wed, Dec 18, 2013","Box Score","Charlotte Bobcats","104","Toronto Raptors","102","OT",""
"380","Thu, Dec 19, 2013","Box Score","San Antonio Spurs","104","Golden State Warriors","102","",""
"381","Thu, Dec 19, 2013","Box Score","Chicago Bulls","95","Oklahoma City Thunder","107","",""
"382","Fri, Dec 20, 2013","Box Score","Utah Jazz","85","Atlanta Hawks","118","",""
"383","Fri, Dec 20, 2013","Box Score","Milwaukee Bucks","111","Cleveland Cavaliers","114","OT",""
"384","Fri, Dec 20, 2013","Box Score","Toronto Raptors","109","Dallas Mavericks","108","OT",""
"385","Fri, Dec 20, 2013","Box Score","Phoenix Suns","103","Denver Nuggets","99","",""
"386","Fri, Dec 20, 2013","Box Score","Charlotte Bobcats","116","Detroit Pistons","106","",""
"387","Fri, Dec 20, 2013","Box Score","Houston Rockets","81","Indiana Pacers","114","",""
"388","Fri, Dec 20, 2013","Box Score","Minnesota Timberwolves","91","Los Angeles Lakers","104","",""
"389","Fri, Dec 20, 2013","Box Score","Sacramento Kings","103","Miami Heat","122","",""
"390","Fri, Dec 20, 2013","Box Score","Brooklyn Nets","120","Philadelphia 76ers","121","OT",""
"391","Sat, Dec 21, 2013","Box Score","Washington Wizards","106","Boston Celtics","99","",""
"392","Sat, Dec 21, 2013","Box Score","Utah Jazz","88","Charlotte Bobcats","85","",""
"393","Sat, Dec 21, 2013","Box Score","Cleveland Cavaliers","84","Chicago Bulls","100","",""
"394","Sat, Dec 21, 2013","Box Score","Houston Rockets","114","Detroit Pistons","97","",""
"395","Sat, Dec 21, 2013","Box Score","Los Angeles Lakers","83","Golden State Warriors","102","",""
"396","Sat, Dec 21, 2013","Box Score","Denver Nuggets","91","Los Angeles Clippers","112","",""
"397","Sat, Dec 21, 2013","Box Score","Philadelphia 76ers","106","Milwaukee Bucks","116","",""
"398","Sat, Dec 21, 2013","Box Score","Memphis Grizzlies","95","New York Knicks","87","",""
"399","Sat, Dec 21, 2013","Box Score","Sacramento Kings","105","Orlando Magic","100","",""
"400","Sat, Dec 21, 2013","Box Score","Dallas Mavericks","108","Phoenix Suns","123","",""
"401","Sat, Dec 21, 2013","Box Score","New Orleans Pelicans","107","Portland Trail Blazers","110","",""
"402","Sat, Dec 21, 2013","Box Score","Oklahoma City Thunder","113","San Antonio Spurs","100","",""
"403","Sun, Dec 22, 2013","Box Score","Boston Celtics","79","Indiana Pacers","106","",""
"404","Sun, Dec 22, 2013","Box Score","Minnesota Timberwolves","116","Los Angeles Clippers","120","OT",""
"405","Sun, Dec 22, 2013","Box Score","Toronto Raptors","104","Oklahoma City Thunder","98","",""
"406","Mon, Dec 23, 2013","Box Score","Indiana Pacers","103","Brooklyn Nets","86","",""
"407","Mon, Dec 23, 2013","Box Score","Milwaukee Bucks","110","Charlotte Bobcats","111","OT",""
"408","Mon, Dec 23, 2013","Box Score","Detroit Pistons","115","Cleveland Cavaliers","92","",""
"409","Mon, Dec 23, 2013","Box Score","Golden State Warriors","89","Denver Nuggets","81","",""
"410","Mon, Dec 23, 2013","Box Score","Dallas Mavericks","111","Houston Rockets","104","",""
"411","Mon, Dec 23, 2013","Box Score","Utah Jazz","94","Memphis Grizzlies","104","",""
"412","Mon, Dec 23, 2013","Box Score","Atlanta Hawks","119","Miami Heat","121","OT",""
"413","Mon, Dec 23, 2013","Box Score","New York Knicks","103","Orlando Magic","98","",""
"414","Mon, Dec 23, 2013","Box Score","Los Angeles Lakers","90","Phoenix Suns","117","",""
"415","Mon, Dec 23, 2013","Box Score","New Orleans Pelicans","113","Sacramento Kings","100","",""
"416","Mon, Dec 23, 2013","Box Score","Toronto Raptors","99","San Antonio Spurs","112","",""
"417","Wed, Dec 25, 2013","Box Score","Chicago Bulls","95","Brooklyn Nets","78","",""
"418","Wed, Dec 25, 2013","Box Score","Los Angeles Clippers","103","Golden State Warriors","105","",""
"419","Wed, Dec 25, 2013","Box Score","Miami Heat","101","Los Angeles Lakers","95","",""
"420","Wed, Dec 25, 2013","Box Score","Oklahoma City Thunder","123","New York Knicks","94","",""
"421","Wed, Dec 25, 2013","Box Score","Houston Rockets","111","San Antonio Spurs","98","",""
"422","Thu, Dec 26, 2013","Box Score","Atlanta Hawks","127","Cleveland Cavaliers","125","2OT",""
"423","Thu, Dec 26, 2013","Box Score","San Antonio Spurs","116","Dallas Mavericks","107","",""
"424","Thu, Dec 26, 2013","Box Score","Memphis Grizzlies","92","Houston Rockets","100","",""
"425","Thu, Dec 26, 2013","Box Score","Los Angeles Clippers","112","Portland Trail Blazers","116","OT",""
"426","Fri, Dec 27, 2013","Box Score","Milwaukee Bucks","93","Brooklyn Nets","104","",""
"427","Fri, Dec 27, 2013","Box Score","Oklahoma City Thunder","89","Charlotte Bobcats","85","",""
"428","Fri, Dec 27, 2013","Box Score","Phoenix Suns","86","Golden State Warriors","115","",""
"429","Fri, Dec 27, 2013","Box Score","Washington Wizards","98","Minnesota Timberwolves","120","",""
"430","Fri, Dec 27, 2013","Box Score","Denver Nuggets","89","New Orleans Pelicans","105","",""
"431","Fri, Dec 27, 2013","Box Score","Toronto Raptors","95","New York Knicks","83","",""
"432","Fri, Dec 27, 2013","Box Score","Detroit Pistons","92","Orlando Magic","109","",""
"433","Fri, Dec 27, 2013","Box Score","Miami Heat","103","Sacramento Kings","108","OT",""
"434","Fri, Dec 27, 2013","Box Score","Los Angeles Lakers","103","Utah Jazz","105","",""
"435","Sat, Dec 28, 2013","Box Score","Charlotte Bobcats","116","Atlanta Hawks","118","OT",""
"436","Sat, Dec 28, 2013","Box Score","Cleveland Cavaliers","100","Boston Celtics","103","",""
"437","Sat, Dec 28, 2013","Box Score","Dallas Mavericks","105","Chicago Bulls","83","",""
"438","Sat, Dec 28, 2013","Box Score","New Orleans Pelicans","98","Houston Rockets","107","",""
"439","Sat, Dec 28, 2013","Box Score","Brooklyn Nets","91","Indiana Pacers","105","",""
"440","Sat, Dec 28, 2013","Box Score","Utah Jazz","90","Los Angeles Clippers","98","",""
"441","Sat, Dec 28, 2013","Box Score","Denver Nuggets","99","Memphis Grizzlies","120","",""
"442","Sat, Dec 28, 2013","Box Score","Minnesota Timberwolves","117","Milwaukee Bucks","95","",""
"443","Sat, Dec 28, 2013","Box Score","Philadelphia 76ers","101","Phoenix Suns","115","",""
"444","Sat, Dec 28, 2013","Box Score","Miami Heat","108","Portland Trail Blazers","107","",""
"445","Sat, Dec 28, 2013","Box Score","New York Knicks","100","Toronto Raptors","115","",""
"446","Sat, Dec 28, 2013","Box Score","Detroit Pistons","82","Washington Wizards","106","",""
"447","Sun, Dec 29, 2013","Box Score","Golden State Warriors","108","Cleveland Cavaliers","104","OT",""
"448","Sun, Dec 29, 2013","Box Score","Philadelphia 76ers","111","Los Angeles Lakers","104","",""
"449","Sun, Dec 29, 2013","Box Score","Houston Rockets","86","Oklahoma City Thunder","117","",""
"450","Sun, Dec 29, 2013","Box Score","Atlanta Hawks","102","Orlando Magic","109","",""
"451","Sun, Dec 29, 2013","Box Score","Sacramento Kings","104","San Antonio Spurs","112","",""
"452","Mon, Dec 30, 2013","Box Score","Miami Heat","97","Denver Nuggets","94","",""
"453","Mon, Dec 30, 2013","Box Score","Washington Wizards","106","Detroit Pistons","99","",""
"454","Mon, Dec 30, 2013","Box Score","Phoenix Suns","107","Los Angeles Clippers","88","",""
"455","Mon, Dec 30, 2013","Box Score","Chicago Bulls","95","Memphis Grizzlies","91","",""
"456","Mon, Dec 30, 2013","Box Score","Dallas Mavericks","100","Minnesota Timberwolves","98","",""
"457","Mon, Dec 30, 2013","Box Score","Portland Trail Blazers","108","New Orleans Pelicans","110","",""
"458","Mon, Dec 30, 2013","Box Score","Charlotte Bobcats","80","Utah Jazz","83","",""
"459","Tue, Dec 31, 2013","Box Score","Atlanta Hawks","92","Boston Celtics","91","",""
"460","Tue, Dec 31, 2013","Box Score","Toronto Raptors","85","Chicago Bulls","79","",""
"461","Tue, Dec 31, 2013","Box Score","Sacramento Kings","110","Houston Rockets","106","",""
"462","Tue, Dec 31, 2013","Box Score","Cleveland Cavaliers","76","Indiana Pacers","91","",""
"463","Tue, Dec 31, 2013","Box Score","Milwaukee Bucks","94","Los Angeles Lakers","79","",""
"464","Tue, Dec 31, 2013","Box Score","Portland Trail Blazers","98","Oklahoma City Thunder","94","",""
"465","Tue, Dec 31, 2013","Box Score","Golden State Warriors","94","Orlando Magic","81","",""
"466","Tue, Dec 31, 2013","Box Score","Brooklyn Nets","92","San Antonio Spurs","113","",""
"467","Wed, Jan 1, 2014","Box Score","Philadelphia 76ers","114","Denver Nuggets","102","",""
"468","Wed, Jan 1, 2014","Box Score","Charlotte Bobcats","85","Los Angeles Clippers","112","",""
"469","Wed, Jan 1, 2014","Box Score","New Orleans Pelicans","112","Minnesota Timberwolves","124","",""
"470","Wed, Jan 1, 2014","Box Score","Indiana Pacers","82","Toronto Raptors","95","",""
"471","Wed, Jan 1, 2014","Box Score","Dallas Mavericks","87","Washington Wizards","78","",""
"472","Thu, Jan 2, 2014","Box Score","Boston Celtics","82","Chicago Bulls","94","",""
"473","Thu, Jan 2, 2014","Box Score","Orlando Magic","81","Cleveland Cavaliers","87","OT",""
"474","Thu, Jan 2, 2014","Box Score","Golden State Warriors","123","Miami Heat","114","",""
"475","Thu, Jan 2, 2014","Box Score","Brooklyn Nets","95","Oklahoma City Thunder","93","",""
"476","Thu, Jan 2, 2014","Box Score","Memphis Grizzlies","99","Phoenix Suns","91","",""
"477","Thu, Jan 2, 2014","Box Score","Charlotte Bobcats","104","Portland Trail Blazers","134","",""
"478","Thu, Jan 2, 2014","Box Score","Philadelphia 76ers","113","Sacramento Kings","104","",""
"479","Thu, Jan 2, 2014","Box Score","New York Knicks","105","San Antonio Spurs","101","",""
"480","Thu, Jan 2, 2014","Box Score","Milwaukee Bucks","87","Utah Jazz","96","",""
"481","Fri, Jan 3, 2014","Box Score","Golden State Warriors","101","Atlanta Hawks","100","",""
"482","Fri, Jan 3, 2014","Box Score","New Orleans Pelicans","95","Boston Celtics","92","",""
"483","Fri, Jan 3, 2014","Box Score","Los Angeles Clippers","119","Dallas Mavericks","112","",""
"484","Fri, Jan 3, 2014","Box Score","Memphis Grizzlies","108","Denver Nuggets","111","",""
"485","Fri, Jan 3, 2014","Box Score","New York Knicks","100","Houston Rockets","102","",""
"486","Fri, Jan 3, 2014","Box Score","Utah Jazz","99","Los Angeles Lakers","110","",""
"487","Fri, Jan 3, 2014","Box Score","Toronto Raptors","101","Washington Wizards","88","",""
"488","Sat, Jan 4, 2014","Box Score","Cleveland Cavaliers","82","Brooklyn Nets","89","",""
"489","Sat, Jan 4, 2014","Box Score","Atlanta Hawks","84","Chicago Bulls","91","",""
"490","Sat, Jan 4, 2014","Box Score","New Orleans Pelicans","82","Indiana Pacers","99","",""
"491","Sat, Jan 4, 2014","Box Score","Oklahoma City Thunder","115","Minnesota Timberwolves","111","",""
"492","Sat, Jan 4, 2014","Box Score","Miami Heat","110","Orlando Magic","94","",""
"493","Sat, Jan 4, 2014","Box Score","Milwaukee Bucks","100","Phoenix Suns","116","",""
"494","Sat, Jan 4, 2014","Box Score","Philadelphia 76ers","101","Portland Trail Blazers","99","",""
"495","Sat, Jan 4, 2014","Box Score","Charlotte Bobcats","113","Sacramento Kings","103","",""
"496","Sat, Jan 4, 2014","Box Score","Los Angeles Clippers","92","San Antonio Spurs","116","",""
"497","Sun, Jan 5, 2014","Box Score","Indiana Pacers","82","Cleveland Cavaliers","78","",""
"498","Sun, Jan 5, 2014","Box Score","New York Knicks","92","Dallas Mavericks","80","",""
"499","Sun, Jan 5, 2014","Box Score","Memphis Grizzlies","112","Detroit Pistons","84","",""
"500","Sun, Jan 5, 2014","Box Score","Denver Nuggets","137","Los Angeles Lakers","115","",""
"501","Sun, Jan 5, 2014","Box Score","Toronto Raptors","97","Miami Heat","102","",""
"502","Sun, Jan 5, 2014","Box Score","Boston Celtics","96","Oklahoma City Thunder","119","",""
"503","Sun, Jan 5, 2014","Box Score","Golden State Warriors","112","Washington Wizards","96","",""
"504","Mon, Jan 6, 2014","Box Score","Atlanta Hawks","86","Brooklyn Nets","91","",""
"505","Mon, Jan 6, 2014","Box Score","Orlando Magic","81","Los Angeles Clippers","101","",""
"506","Mon, Jan 6, 2014","Box Score","Minnesota Timberwolves","126","Philadelphia 76ers","95","",""
"507","Tue, Jan 7, 2014","Box Score","Washington Wizards","97","Charlotte Bobcats","83","",""
"508","Tue, Jan 7, 2014","Box Score","Phoenix Suns","87","Chicago Bulls","92","",""
"509","Tue, Jan 7, 2014","Box Score","Philadelphia 76ers","93","Cleveland Cavaliers","111","",""
"510","Tue, Jan 7, 2014","Box Score","Los Angeles Lakers","97","Dallas Mavericks","110","",""
"511","Tue, Jan 7, 2014","Box Score","Boston Celtics","98","Denver Nuggets","129","",""
"512","Tue, Jan 7, 2014","Box Score","Toronto Raptors","79","Indiana Pacers","86","",""
"513","Tue, Jan 7, 2014","Box Score","San Antonio Spurs","110","Memphis Grizzlies","108","OT",""
"514","Tue, Jan 7, 2014","Box Score","New Orleans Pelicans","88","Miami Heat","107","",""
"515","Tue, Jan 7, 2014","Box Score","Golden State Warriors","101","Milwaukee Bucks","80","",""
"516","Tue, Jan 7, 2014","Box Score","Detroit Pistons","85","New York Knicks","89","",""
"517","Tue, Jan 7, 2014","Box Score","Portland Trail Blazers","119","Sacramento Kings","123","",""
"518","Tue, Jan 7, 2014","Box Score","Oklahoma City Thunder","101","Utah Jazz","112","",""
"519","Wed, Jan 8, 2014","Box Score","Indiana Pacers","87","Atlanta Hawks","97","",""
"520","Wed, Jan 8, 2014","Box Score","Golden State Warriors","98","Brooklyn Nets","102","",""
"521","Wed, Jan 8, 2014","Box Score","Los Angeles Lakers","99","Houston Rockets","113","",""
"522","Wed, Jan 8, 2014","Box Score","Boston Celtics","105","Los Angeles Clippers","111","",""
"523","Wed, Jan 8, 2014","Box Score","Phoenix Suns","104","Minnesota Timberwolves","103","",""
"524","Wed, Jan 8, 2014","Box Score","Washington Wizards","102","New Orleans Pelicans","96","",""
"525","Wed, Jan 8, 2014","Box Score","Orlando Magic","94","Portland Trail Blazers","110","",""
"526","Wed, Jan 8, 2014","Box Score","Dallas Mavericks","90","San Antonio Spurs","112","",""
"527","Wed, Jan 8, 2014","Box Score","Detroit Pistons","91","Toronto Raptors","112","",""
"528","Thu, Jan 9, 2014","Box Score","Oklahoma City Thunder","88","Denver Nuggets","101","",""
"529","Thu, Jan 9, 2014","Box Score","Miami Heat","92","New York Knicks","102","",""
"530","Fri, Jan 10, 2014","Box Score","Houston Rockets","80","Atlanta Hawks","83","",""
"531","Fri, Jan 10, 2014","Box Score","Miami Heat","95","Brooklyn Nets","104","2OT",""
"532","Fri, Jan 10, 2014","Box Score","Boston Celtics","97","Golden State Warriors","99","",""
"533","Fri, Jan 10, 2014","Box Score","Washington Wizards","66","Indiana Pacers","93","",""
"534","Fri, Jan 10, 2014","Box Score","Los Angeles Lakers","87","Los Angeles Clippers","123","",""
"535","Fri, Jan 10, 2014","Box Score","Phoenix Suns","99","Memphis Grizzlies","104","",""
"536","Fri, Jan 10, 2014","Box Score","Chicago Bulls","81","Milwaukee Bucks","72","",""
"537","Fri, Jan 10, 2014","Box Score","Charlotte Bobcats","92","Minnesota Timberwolves","119","",""
"538","Fri, Jan 10, 2014","Box Score","Dallas Mavericks","107","New Orleans Pelicans","90","",""
"539","Fri, Jan 10, 2014","Box Score","Detroit Pistons","114","Philadelphia 76ers","104","",""
"540","Fri, Jan 10, 2014","Box Score","Orlando Magic","83","Sacramento Kings","103","",""
"541","Fri, Jan 10, 2014","Box Score","Cleveland Cavaliers","113","Utah Jazz","102","",""
"542","Sat, Jan 11, 2014","Box Score","Charlotte Bobcats","97","Chicago Bulls","103","",""
"543","Sat, Jan 11, 2014","Box Score","New Orleans Pelicans","107","Dallas Mavericks","110","",""
"544","Sat, Jan 11, 2014","Box Score","Orlando Magic","94","Denver Nuggets","120","",""
"545","Sat, Jan 11, 2014","Box Score","Phoenix Suns","108","Detroit Pistons","110","",""
"546","Sat, Jan 11, 2014","Box Score","Milwaukee Bucks","85","Oklahoma City Thunder","101","",""
"547","Sat, Jan 11, 2014","Box Score","New York Knicks","102","Philadelphia 76ers","92","",""
"548","Sat, Jan 11, 2014","Box Score","Boston Celtics","104","Portland Trail Blazers","112","",""
"549","Sat, Jan 11, 2014","Box Score","Brooklyn Nets","80","Toronto Raptors","96","",""
"550","Sat, Jan 11, 2014","Box Score","Houston Rockets","114","Washington Wizards","107","",""
"551","Sun, Jan 12, 2014","Box Score","Atlanta Hawks","101","Memphis Grizzlies","108","",""
"552","Sun, Jan 12, 2014","Box Score","Cleveland Cavaliers","80","Sacramento Kings","124","",""
"553","Sun, Jan 12, 2014","Box Score","Minnesota Timberwolves","86","San Antonio Spurs","104","",""
"554","Mon, Jan 13, 2014","Box Score","Houston Rockets","104","Boston Celtics","92","",""
"555","Mon, Jan 13, 2014","Box Score","Washington Wizards","102","Chicago Bulls","88","",""
"556","Mon, Jan 13, 2014","Box Score","Orlando Magic","88","Dallas Mavericks","107","",""
"557","Mon, Jan 13, 2014","Box Score","San Antonio Spurs","101","New Orleans Pelicans","95","",""
"558","Mon, Jan 13, 2014","Box Score","Phoenix Suns","96","New York Knicks","98","OT",""
"559","Mon, Jan 13, 2014","Box Score","Milwaukee Bucks","94","Toronto Raptors","116","",""
"560","Mon, Jan 13, 2014","Box Score","Denver Nuggets","103","Utah Jazz","118","",""
"561","Tue, Jan 14, 2014","Box Score","New York Knicks","98","Charlotte Bobcats","108","",""
"562","Tue, Jan 14, 2014","Box Score","Sacramento Kings","92","Indiana Pacers","116","",""
"563","Tue, Jan 14, 2014","Box Score","Cleveland Cavaliers","120","Los Angeles Lakers","118","",""
"564","Tue, Jan 14, 2014","Box Score","Oklahoma City Thunder","87","Memphis Grizzlies","90","",""
"565","Wed, Jan 15, 2014","Box Score","Toronto Raptors","83","Boston Celtics","88","",""
"566","Wed, Jan 15, 2014","Box Score","Denver Nuggets","123","Golden State Warriors","116","",""
"567","Wed, Jan 15, 2014","Box Score","Dallas Mavericks","127","Los Angeles Clippers","129","",""
"568","Wed, Jan 15, 2014","Box Score","Memphis Grizzlies","82","Milwaukee Bucks","77","",""
"569","Wed, Jan 15, 2014","Box Score","Sacramento Kings","111","Minnesota Timberwolves","108","",""
"570","Wed, Jan 15, 2014","Box Score","Houston Rockets","103","New Orleans Pelicans","100","",""
"571","Wed, Jan 15, 2014","Box Score","Chicago Bulls","128","Orlando Magic","125","3OT",""
"572","Wed, Jan 15, 2014","Box Score","Charlotte Bobcats","92","Philadelphia 76ers","95","",""
"573","Wed, Jan 15, 2014","Box Score","Los Angeles Lakers","114","Phoenix Suns","121","",""
"574","Wed, Jan 15, 2014","Box Score","Cleveland Cavaliers","96","Portland Trail Blazers","108","",""
